# y+ ()         
# Time          	patch           	min             	max             	average         
3.36            	airfoil	6.61927561e-05	3.37513412e-03	1.59845256e-03
3.365           	airfoil	6.61517422e-05	3.37502220e-03	1.59920478e-03
3.37            	airfoil	6.61102634e-05	3.37491148e-03	1.59993898e-03
3.375           	airfoil	5.92505932e-05	3.37480494e-03	1.60065694e-03
3.38            	airfoil	3.93971963e-05	3.37470087e-03	1.60135995e-03
3.385           	airfoil	2.01478712e-05	3.37460088e-03	1.60206052e-03
3.39            	airfoil	4.86282596e-05	3.37450173e-03	1.60279593e-03
3.395           	airfoil	6.57543105e-05	3.37440478e-03	1.60352045e-03
3.4             	airfoil	6.58681938e-05	3.37430901e-03	1.60423880e-03
3.405           	airfoil	6.58281169e-05	3.37421761e-03	1.60494562e-03
3.41            	airfoil	6.57882269e-05	3.37412855e-03	1.60564078e-03
3.415           	airfoil	6.57483261e-05	3.37404142e-03	1.60633028e-03
3.42            	airfoil	6.57086185e-05	3.37395690e-03	1.60701311e-03
3.425           	airfoil	6.56692070e-05	3.37387490e-03	1.60768576e-03
3.43            	airfoil	6.56294843e-05	3.37379465e-03	1.60834961e-03
3.435           	airfoil	6.55898149e-05	3.37371664e-03	1.60900215e-03
3.44            	airfoil	6.55502240e-05	3.37364086e-03	1.60964788e-03
3.445           	airfoil	6.55107495e-05	3.37356725e-03	1.61029353e-03
3.45            	airfoil	6.54714581e-05	3.37349583e-03	1.61093608e-03
3.455           	airfoil	6.54321378e-05	3.37342637e-03	1.61157101e-03
3.46            	airfoil	6.53926841e-05	3.37335880e-03	1.61218871e-03
3.465           	airfoil	6.53530973e-05	3.37329304e-03	1.61277520e-03
3.47            	airfoil	6.53135975e-05	3.37322898e-03	1.61340821e-03
3.475           	airfoil	6.52745153e-05	3.37316740e-03	1.61406740e-03
3.48            	airfoil	6.52354778e-05	3.37310755e-03	1.61470111e-03
3.485           	airfoil	6.51962086e-05	3.37304924e-03	1.61531710e-03
3.49            	airfoil	6.51569248e-05	3.37299260e-03	1.61592033e-03
3.495           	airfoil	6.51180056e-05	3.37293809e-03	1.61651033e-03
3.5             	airfoil	6.50796971e-05	3.37288662e-03	1.61709234e-03
3.505           	airfoil	6.50403225e-05	3.37283474e-03	1.61766736e-03
3.51            	airfoil	6.50011546e-05	3.37278448e-03	1.61823421e-03
3.515           	airfoil	6.49625053e-05	3.37273594e-03	1.61879287e-03
3.52            	airfoil	6.49230136e-05	3.37268857e-03	1.61934308e-03
3.525           	airfoil	6.48831558e-05	3.37264133e-03	1.61988556e-03
3.53            	airfoil	6.48445602e-05	3.37259785e-03	1.62042079e-03
3.535           	airfoil	6.48059461e-05	3.37255537e-03	1.62094919e-03
3.54            	airfoil	6.47671014e-05	3.37251398e-03	1.62146880e-03
3.545           	airfoil	6.47280784e-05	3.37247378e-03	1.62197960e-03
3.55            	airfoil	6.46890244e-05	3.37243483e-03	1.62248418e-03
3.555           	airfoil	6.46499636e-05	3.37239711e-03	1.62298727e-03
3.56            	airfoil	6.46110124e-05	3.37236063e-03	1.62349183e-03
3.565           	airfoil	6.45719988e-05	3.37232528e-03	1.62399380e-03
3.57            	airfoil	6.45329012e-05	3.37229104e-03	1.62448811e-03
3.575           	airfoil	6.44937367e-05	3.37225788e-03	1.62496990e-03
3.58            	airfoil	6.44544062e-05	3.37222576e-03	1.62544228e-03
3.585           	airfoil	6.44149296e-05	3.37219457e-03	1.62590671e-03
3.59            	airfoil	6.43759555e-05	3.37216455e-03	1.62636310e-03
3.595           	airfoil	6.43380764e-05	3.37213758e-03	1.62681026e-03
3.6             	airfoil	6.42988054e-05	3.37210945e-03	1.62725593e-03
3.605           	airfoil	6.42600085e-05	3.37208227e-03	1.62768979e-03
3.61            	airfoil	6.42199794e-05	3.37205470e-03	1.62811311e-03
3.615           	airfoil	6.41805918e-05	3.37202982e-03	1.62853318e-03
3.62            	airfoil	6.41416609e-05	3.37200622e-03	1.62895208e-03
3.625           	airfoil	6.41027172e-05	3.37198328e-03	1.62937005e-03
3.63            	airfoil	6.40637478e-05	3.37196121e-03	1.62978699e-03
3.635           	airfoil	6.40247407e-05	3.37193999e-03	1.63020203e-03
3.64            	airfoil	6.39855991e-05	3.37191948e-03	1.63061319e-03
3.645           	airfoil	6.39464735e-05	3.37189977e-03	1.63101972e-03
3.65            	airfoil	6.39076794e-05	3.37188121e-03	1.63142282e-03
3.655           	airfoil	6.38694175e-05	3.37186498e-03	1.63182442e-03
3.66            	airfoil	6.38303952e-05	3.37184768e-03	1.63222154e-03
3.665           	airfoil	6.37909633e-05	3.37183118e-03	1.63261291e-03
3.67            	airfoil	6.37514958e-05	3.37181555e-03	1.63299532e-03
3.675           	airfoil	6.37124002e-05	3.37180084e-03	1.63336903e-03
3.68            	airfoil	6.36735103e-05	3.37178678e-03	1.63373592e-03
3.685           	airfoil	6.36338724e-05	3.37177227e-03	1.63409786e-03
3.69            	airfoil	6.35953549e-05	3.37176161e-03	1.63445513e-03
3.695           	airfoil	6.35563078e-05	3.37174988e-03	1.63480388e-03
3.7             	airfoil	6.35173045e-05	3.37173885e-03	1.63514302e-03
3.705           	airfoil	6.34782316e-05	3.37172859e-03	1.63546432e-03
3.71            	airfoil	6.34390870e-05	3.37171909e-03	1.63577180e-03
3.715           	airfoil	6.33998442e-05	3.37171034e-03	1.63606806e-03
3.72            	airfoil	6.33605020e-05	3.37170234e-03	1.63635583e-03
3.725           	airfoil	6.33213932e-05	3.37169518e-03	1.63663716e-03
3.73            	airfoil	6.32821839e-05	3.37168857e-03	1.63691229e-03
3.735           	airfoil	6.32422585e-05	3.37168158e-03	1.63717728e-03
3.74            	airfoil	6.32037573e-05	3.37167845e-03	1.63743262e-03
3.745           	airfoil	6.31645959e-05	3.37167438e-03	1.63767943e-03
3.75            	airfoil	6.31252061e-05	3.37167094e-03	1.63792127e-03
3.755           	airfoil	6.30862436e-05	3.37166849e-03	1.63816527e-03
3.76            	airfoil	6.30470535e-05	3.37166681e-03	1.63841275e-03
3.765           	airfoil	6.30076920e-05	3.37166591e-03	1.63866360e-03
3.77            	airfoil	6.29682134e-05	3.37166577e-03	1.63891150e-03
3.775           	airfoil	6.29289561e-05	3.37166652e-03	1.63915635e-03
3.78            	airfoil	6.28897807e-05	3.37166809e-03	1.63939737e-03
3.785           	airfoil	6.28506256e-05	3.37167046e-03	1.63963541e-03
3.79            	airfoil	6.28114673e-05	3.37167360e-03	1.63986994e-03
3.795           	airfoil	6.27723678e-05	3.37167753e-03	1.64010153e-03
3.8             	airfoil	6.27333304e-05	3.37168225e-03	1.64032971e-03
3.805           	airfoil	6.26943632e-05	3.37168774e-03	1.64055434e-03
3.81            	airfoil	6.26553456e-05	3.37169395e-03	1.64078015e-03
3.815           	airfoil	6.26162250e-05	3.37170088e-03	1.64100983e-03
3.82            	airfoil	6.25769574e-05	3.37170852e-03	1.64123609e-03
3.825           	airfoil	6.25375014e-05	3.37171682e-03	1.64145372e-03
3.83            	airfoil	6.24983321e-05	3.37172592e-03	1.64166464e-03
3.835           	airfoil	6.24592040e-05	3.37173574e-03	1.64186793e-03
3.84            	airfoil	6.24197624e-05	3.37174618e-03	1.64206368e-03
3.845           	airfoil	6.23801890e-05	3.37175731e-03	1.64225502e-03
3.85            	airfoil	6.23408299e-05	3.37176925e-03	1.64244421e-03
3.855           	airfoil	6.23017042e-05	3.37178202e-03	1.64263169e-03
3.86            	airfoil	6.22625245e-05	3.37179554e-03	1.64281077e-03
3.865           	airfoil	6.22233694e-05	3.37180984e-03	1.64298241e-03
3.87            	airfoil	6.21841857e-05	3.37182494e-03	1.64314407e-03
3.875           	airfoil	6.21449905e-05	3.37184083e-03	1.64329686e-03
3.88            	airfoil	6.21057304e-05	3.37185762e-03	1.64344258e-03
3.885           	airfoil	6.20664356e-05	3.37187538e-03	1.64357804e-03
3.89            	airfoil	6.20270529e-05	3.37189414e-03	1.64370464e-03
3.895           	airfoil	6.19877139e-05	3.37191392e-03	1.64382179e-03
3.9             	airfoil	6.19485044e-05	3.37193488e-03	1.64393468e-03
3.905           	airfoil	6.19093662e-05	3.37195699e-03	1.64404834e-03
3.91            	airfoil	6.18702581e-05	3.37198027e-03	1.64416565e-03
3.915           	airfoil	6.18311980e-05	3.37200480e-03	1.64429123e-03
3.92            	airfoil	6.17921620e-05	3.37203064e-03	1.64441697e-03
3.925           	airfoil	6.17531360e-05	3.37205779e-03	1.64453756e-03
3.93            	airfoil	6.17140501e-05	3.37208627e-03	1.64465165e-03
3.935           	airfoil	6.16749215e-05	3.37211614e-03	1.64476064e-03
3.94            	airfoil	6.16357386e-05	3.37214747e-03	1.64487133e-03
3.945           	airfoil	6.15965350e-05	3.37218038e-03	1.64498390e-03
3.95            	airfoil	6.15573266e-05	3.37221491e-03	1.64509275e-03
3.955           	airfoil	6.15181039e-05	3.37225109e-03	1.64519741e-03
3.96            	airfoil	6.14789146e-05	3.37228898e-03	1.64529689e-03
3.965           	airfoil	6.14397380e-05	3.37232867e-03	1.64539017e-03
3.97            	airfoil	6.14005400e-05	3.37237018e-03	1.64548245e-03
3.975           	airfoil	6.13613435e-05	3.37241357e-03	1.64557246e-03
3.98            	airfoil	6.13221258e-05	3.37245884e-03	1.64565888e-03
3.985           	airfoil	6.12829124e-05	3.37250605e-03	1.64574013e-03
3.99            	airfoil	6.12437091e-05	3.37255525e-03	1.64581423e-03
3.995           	airfoil	6.12045291e-05	3.37260651e-03	1.64588180e-03
4               	airfoil	6.11653769e-05	3.37265984e-03	1.64594258e-03
4.005           	airfoil	6.11262388e-05	3.37271528e-03	1.64599871e-03
4.01            	airfoil	6.10871010e-05	3.37277281e-03	1.64605551e-03
4.015           	airfoil	6.10479865e-05	3.37283250e-03	1.64610834e-03
4.02            	airfoil	6.10088740e-05	3.37289438e-03	1.64615618e-03
4.025           	airfoil	6.09697493e-05	3.37295846e-03	1.64619738e-03
4.03            	airfoil	6.09306079e-05	3.37302479e-03	1.64623422e-03
4.035           	airfoil	6.08914690e-05	3.37309344e-03	1.64626002e-03
4.04            	airfoil	6.08523461e-05	3.37316443e-03	1.64626573e-03
4.045           	airfoil	6.08132015e-05	3.37323775e-03	1.64630201e-03
4.05            	airfoil	6.07740394e-05	3.37331347e-03	1.64641431e-03
4.055           	airfoil	6.07349047e-05	3.37339166e-03	1.64649594e-03
4.06            	airfoil	6.06957922e-05	3.37347229e-03	1.64656246e-03
4.065           	airfoil	6.06567214e-05	3.37355550e-03	1.64661993e-03
4.07            	airfoil	6.06176517e-05	3.37364129e-03	1.64666967e-03
4.075           	airfoil	6.05786334e-05	3.37372977e-03	1.64671158e-03
4.08            	airfoil	6.05396533e-05	3.37382096e-03	1.64675289e-03
4.085           	airfoil	6.05006844e-05	3.37391489e-03	1.64678486e-03
4.09            	airfoil	6.04617666e-05	3.37401168e-03	1.64680955e-03
4.095           	airfoil	6.04228705e-05	3.37411135e-03	1.64682173e-03
4.1             	airfoil	6.03840096e-05	3.37421395e-03	1.64682087e-03
4.105           	airfoil	6.03451490e-05	3.37431948e-03	1.64680973e-03
4.11            	airfoil	6.03062813e-05	3.37442800e-03	1.64678818e-03
4.115           	airfoil	6.02673952e-05	3.37453947e-03	1.64675400e-03
4.12            	airfoil	6.02285154e-05	3.37465398e-03	1.64670945e-03
4.125           	airfoil	6.01896577e-05	3.37477157e-03	1.64664975e-03
4.13            	airfoil	6.01508371e-05	3.37489221e-03	1.64657419e-03
4.135           	airfoil	6.01120275e-05	3.37501586e-03	1.64649092e-03
4.14            	airfoil	6.00732721e-05	3.37514257e-03	1.64640327e-03
4.145           	airfoil	6.00346097e-05	3.37527242e-03	1.64630266e-03
4.15            	airfoil	5.99959645e-05	3.37540523e-03	1.64620896e-03
4.155           	airfoil	5.99573249e-05	3.37554086e-03	1.64611847e-03
4.16            	airfoil	5.99187364e-05	3.37567945e-03	1.64602657e-03
4.165           	airfoil	5.98801928e-05	3.37582104e-03	1.64592781e-03
4.17            	airfoil	5.98416672e-05	3.37596545e-03	1.64582092e-03
4.175           	airfoil	5.98031534e-05	3.37611265e-03	1.64570636e-03
4.18            	airfoil	5.97646732e-05	3.37626255e-03	1.64558830e-03
4.185           	airfoil	5.97262427e-05	3.37641509e-03	1.64546002e-03
4.19            	airfoil	5.96878574e-05	3.37657022e-03	1.64532375e-03
4.195           	airfoil	5.96495213e-05	3.37672789e-03	1.64517197e-03
4.2             	airfoil	5.96112239e-05	3.37688801e-03	1.64501130e-03
4.205           	airfoil	5.95729728e-05	3.37705052e-03	1.64484769e-03
4.21            	airfoil	5.95347750e-05	3.37721531e-03	1.64468672e-03
4.215           	airfoil	5.89427819e-05	3.39340029e-03	1.63370195e-03
4.22            	airfoil	5.88010409e-05	3.38716854e-03	1.63315271e-03
4.225           	airfoil	5.87522329e-05	3.38174603e-03	1.63370995e-03
4.23            	airfoil	5.87146530e-05	3.37910066e-03	1.63392484e-03
4.235           	airfoil	5.86742238e-05	3.37806282e-03	1.63382892e-03
4.24            	airfoil	5.86307322e-05	3.37775379e-03	1.63357100e-03
4.245           	airfoil	5.85857782e-05	3.37774345e-03	1.63324482e-03
4.25            	airfoil	5.85405152e-05	3.37784784e-03	1.63289562e-03
4.255           	airfoil	5.84955373e-05	3.37799329e-03	1.63254439e-03
4.26            	airfoil	5.84511450e-05	3.37815176e-03	1.63219767e-03
4.265           	airfoil	5.84074442e-05	3.37831305e-03	1.63185740e-03
4.27            	airfoil	5.83644193e-05	3.37847376e-03	1.63152293e-03
4.275           	airfoil	5.83208854e-05	3.37863317e-03	1.63119358e-03
4.28            	airfoil	5.82761744e-05	3.37879253e-03	1.63086966e-03
4.285           	airfoil	5.82345919e-05	3.37894816e-03	1.63055060e-03
4.29            	airfoil	5.81938447e-05	3.37910204e-03	1.63023534e-03
4.295           	airfoil	5.83406460e-05	3.35151398e-03	1.63487541e-03
4.3             	airfoil	5.80504236e-05	3.38140403e-03	1.62754704e-03
4.305           	airfoil	5.81979265e-05	3.35550426e-03	1.63252168e-03
4.31            	airfoil	5.79351203e-05	3.38357004e-03	1.62601977e-03
4.315           	airfoil	5.79150625e-05	3.38419461e-03	1.62654555e-03
4.32            	airfoil	5.79146909e-05	3.38186843e-03	1.62742046e-03
4.325           	airfoil	5.79008273e-05	3.38050502e-03	1.62778818e-03
4.33            	airfoil	5.78749796e-05	3.37998076e-03	1.62781164e-03
4.335           	airfoil	5.78425212e-05	3.37987542e-03	1.62766723e-03
4.34            	airfoil	5.78070896e-05	3.37994380e-03	1.62745028e-03
4.345           	airfoil	5.77705059e-05	3.38007341e-03	1.62720521e-03
4.35            	airfoil	5.77335857e-05	3.38021751e-03	1.62695150e-03
4.355           	airfoil	5.76966497e-05	3.38035779e-03	1.62669909e-03
4.36            	airfoil	5.76598581e-05	3.38048744e-03	1.62644929e-03
4.365           	airfoil	5.76232961e-05	3.38060412e-03	1.62620206e-03
4.37            	airfoil	5.75869363e-05	3.38070713e-03	1.62595862e-03
4.375           	airfoil	5.75507095e-05	3.38079632e-03	1.62572102e-03
4.38            	airfoil	5.75145587e-05	3.38087170e-03	1.62548580e-03
4.385           	airfoil	5.74784642e-05	3.38093328e-03	1.62525368e-03
4.39            	airfoil	5.74424242e-05	3.38098104e-03	1.62502488e-03
4.395           	airfoil	5.74064681e-05	3.38101492e-03	1.62479114e-03
4.4             	airfoil	5.73705939e-05	3.38103487e-03	1.62453821e-03
4.405           	airfoil	5.73347978e-05	3.38104079e-03	1.62428395e-03
4.41            	airfoil	5.72990843e-05	3.38103260e-03	1.62404314e-03
4.415           	airfoil	5.72634309e-05	3.38101017e-03	1.62381185e-03
4.42            	airfoil	5.72278077e-05	3.38097345e-03	1.62358305e-03
4.425           	airfoil	5.71922294e-05	3.38092234e-03	1.62334634e-03
4.43            	airfoil	4.70164930e-06	3.38085678e-03	1.62307604e-03
4.435           	airfoil	5.71212056e-05	3.38077673e-03	1.62292944e-03
4.44            	airfoil	5.70857165e-05	3.38068215e-03	1.62274814e-03
4.445           	airfoil	5.70501994e-05	3.38057303e-03	1.62256102e-03
4.45            	airfoil	5.70146309e-05	3.38044942e-03	1.62236897e-03
4.455           	airfoil	5.69789866e-05	3.38031139e-03	1.62217290e-03
4.46            	airfoil	5.69432522e-05	3.38015904e-03	1.62197334e-03
4.465           	airfoil	5.69074079e-05	3.37999253e-03	1.62177079e-03
4.47            	airfoil	5.68715209e-05	3.37981204e-03	1.62156597e-03
4.475           	airfoil	5.68357130e-05	3.37961775e-03	1.62135907e-03
4.48            	airfoil	5.67999664e-05	3.37940987e-03	1.62114920e-03
4.485           	airfoil	5.67642994e-05	3.37918858e-03	1.62093565e-03
4.49            	airfoil	5.67286589e-05	3.37895409e-03	1.62071798e-03
4.495           	airfoil	5.66929847e-05	3.37870666e-03	1.62049701e-03
4.5             	airfoil	5.66572731e-05	3.37844659e-03	1.62027231e-03
4.505           	airfoil	5.66215464e-05	3.37817416e-03	1.62004394e-03
4.51            	airfoil	5.65857749e-05	3.37788967e-03	1.61981240e-03
4.515           	airfoil	5.65498653e-05	3.37759344e-03	1.61957852e-03
4.52            	airfoil	5.65137955e-05	3.37728582e-03	1.61934208e-03
4.525           	airfoil	5.64776016e-05	3.37696715e-03	1.61910159e-03
4.53            	airfoil	5.64413387e-05	3.37663776e-03	1.61885912e-03
4.535           	airfoil	5.64050477e-05	3.37629798e-03	1.61861511e-03
4.54            	airfoil	5.63688327e-05	3.37594814e-03	1.61836898e-03
4.545           	airfoil	5.63326007e-05	3.37558861e-03	1.61811745e-03
4.55            	airfoil	5.62962636e-05	3.37521971e-03	1.61786072e-03
4.555           	airfoil	5.62597547e-05	3.37484177e-03	1.61759776e-03
4.56            	airfoil	5.62231073e-05	3.37445512e-03	1.61732780e-03
4.565           	airfoil	5.61862618e-05	3.37406008e-03	1.61705197e-03
4.57            	airfoil	5.61493270e-05	3.37365697e-03	1.61677012e-03
4.575           	airfoil	5.61123617e-05	3.37324611e-03	1.61648291e-03
4.58            	airfoil	5.60753032e-05	3.37282775e-03	1.61619079e-03
4.585           	airfoil	5.60382318e-05	3.37240224e-03	1.61589266e-03
4.59            	airfoil	5.60011776e-05	3.37196988e-03	1.61558573e-03
4.595           	airfoil	5.11841516e-05	3.37153094e-03	1.61529295e-03
4.6             	airfoil	5.59270785e-05	3.37108564e-03	1.61504739e-03
4.605           	airfoil	5.58900470e-05	3.37063425e-03	1.61478520e-03
4.61            	airfoil	5.58530488e-05	3.37017702e-03	1.61451590e-03
4.615           	airfoil	5.58160524e-05	3.36971413e-03	1.61424023e-03
4.62            	airfoil	5.57790516e-05	3.36924578e-03	1.61395883e-03
4.625           	airfoil	5.57420513e-05	3.36877219e-03	1.61367067e-03
4.63            	airfoil	5.57050592e-05	3.36829355e-03	1.61337657e-03
4.635           	airfoil	5.56680865e-05	3.36781004e-03	1.61307742e-03
4.64            	airfoil	5.56312095e-05	3.36732184e-03	1.61277332e-03
4.645           	airfoil	5.55943174e-05	3.36682906e-03	1.61246242e-03
4.65            	airfoil	5.55573709e-05	3.36633183e-03	1.61214214e-03
4.655           	airfoil	5.55204725e-05	3.36583032e-03	1.61181628e-03
4.66            	airfoil	5.56676515e-05	3.33788596e-03	1.61623965e-03
4.665           	airfoil	5.53840176e-05	3.36676743e-03	1.60921630e-03
4.67            	airfoil	5.55325651e-05	3.34054503e-03	1.61390710e-03
4.675           	airfoil	5.52751579e-05	3.36761768e-03	1.60766341e-03
4.68            	airfoil	5.54430209e-05	3.34012046e-03	1.61285155e-03
4.685           	airfoil	5.51958761e-05	3.36661887e-03	1.60683250e-03
4.69            	airfoil	5.53683866e-05	3.33888063e-03	1.61211184e-03
4.695           	airfoil	5.53115023e-05	3.33768154e-03	1.61100892e-03
4.7             	airfoil	5.52361167e-05	3.33936498e-03	1.60952196e-03
4.705           	airfoil	5.51753528e-05	3.34007748e-03	1.60851857e-03
4.71            	airfoil	5.51274459e-05	3.33995432e-03	1.60786159e-03
4.715           	airfoil	5.50867989e-05	3.33942090e-03	1.60737631e-03
4.72            	airfoil	5.50496588e-05	3.33872368e-03	1.60696429e-03
4.725           	airfoil	5.50140670e-05	3.33797415e-03	1.60657918e-03
4.73            	airfoil	5.49791240e-05	3.33721707e-03	1.60620390e-03
4.735           	airfoil	5.49444541e-05	3.33646848e-03	1.60582957e-03
4.74            	airfoil	5.49099105e-05	3.33573292e-03	1.60545282e-03
4.745           	airfoil	5.48754656e-05	3.33501066e-03	1.60507127e-03
4.75            	airfoil	5.48411361e-05	3.33430050e-03	1.60468585e-03
4.755           	airfoil	5.48069142e-05	3.33360088e-03	1.60429683e-03
4.76            	airfoil	5.47727926e-05	3.33291022e-03	1.60390662e-03
4.765           	airfoil	5.47386135e-05	3.33222707e-03	1.60351228e-03
4.77            	airfoil	5.47049727e-05	3.33155064e-03	1.60311631e-03
4.775           	airfoil	5.46712925e-05	3.33087955e-03	1.60272394e-03
4.78            	airfoil	5.46377558e-05	3.33021289e-03	1.60232843e-03
4.785           	airfoil	5.46043681e-05	3.32954995e-03	1.60193749e-03
4.79            	airfoil	5.45711449e-05	3.32889008e-03	1.60155702e-03
4.795           	airfoil	5.45380904e-05	3.32823268e-03	1.60118670e-03
4.8             	airfoil	5.45052046e-05	3.32757727e-03	1.60081080e-03
4.805           	airfoil	5.44724909e-05	3.32692339e-03	1.60042929e-03
4.81            	airfoil	5.44399546e-05	3.32627066e-03	1.60003975e-03
4.815           	airfoil	5.44075887e-05	3.32561874e-03	1.59964186e-03
4.82            	airfoil	5.43753866e-05	3.32496731e-03	1.59922992e-03
4.825           	airfoil	5.43433483e-05	3.32431610e-03	1.59880491e-03
4.83            	airfoil	5.43114743e-05	3.32366487e-03	1.59850155e-03
4.835           	airfoil	5.42797675e-05	3.32301341e-03	1.59816696e-03
4.84            	airfoil	5.42482205e-05	3.32236152e-03	1.59782201e-03
4.845           	airfoil	5.42168265e-05	3.32170901e-03	1.59747052e-03
4.85            	airfoil	5.41855782e-05	3.32105574e-03	1.59711394e-03
4.855           	airfoil	5.41544816e-05	3.32040155e-03	1.59675255e-03
4.86            	airfoil	5.41235361e-05	3.31974632e-03	1.59638749e-03
4.865           	airfoil	5.40927395e-05	3.31908994e-03	1.59601925e-03
4.87            	airfoil	5.40620833e-05	3.31843229e-03	1.59564840e-03
4.875           	airfoil	5.40315688e-05	3.31777327e-03	1.59527536e-03
4.88            	airfoil	5.40011786e-05	3.31711279e-03	1.59490020e-03
4.885           	airfoil	5.39709410e-05	3.31645077e-03	1.59452309e-03
4.89            	airfoil	5.39408675e-05	3.31578711e-03	1.59414312e-03
4.895           	airfoil	5.39108981e-05	3.31512175e-03	1.59375976e-03
4.9             	airfoil	5.38810293e-05	3.31445460e-03	1.59337357e-03
4.905           	airfoil	5.38512758e-05	3.31378558e-03	1.59298418e-03
4.91            	airfoil	5.38216400e-05	3.31311460e-03	1.59259200e-03
4.915           	airfoil	5.37921220e-05	3.31244158e-03	1.59219621e-03
4.92            	airfoil	5.37627252e-05	3.31176645e-03	1.59180008e-03
4.925           	airfoil	5.37334371e-05	3.31108913e-03	1.59140446e-03
4.93            	airfoil	5.37042481e-05	3.31040954e-03	1.59100708e-03
4.935           	airfoil	5.36751628e-05	3.30972764e-03	1.59060703e-03
4.94            	airfoil	5.36462198e-05	3.30904338e-03	1.59020495e-03
4.945           	airfoil	5.36173959e-05	3.30835670e-03	1.58980115e-03
4.95            	airfoil	5.35886783e-05	3.30766757e-03	1.58939511e-03
4.955           	airfoil	5.35600738e-05	3.30697596e-03	1.58898693e-03
4.96            	airfoil	5.35315858e-05	3.30628185e-03	1.58857708e-03
4.965           	airfoil	5.35031773e-05	3.30558521e-03	1.58816644e-03
4.97            	airfoil	5.34748614e-05	3.30488604e-03	1.58775519e-03
4.975           	airfoil	5.34466324e-05	3.30418433e-03	1.58734284e-03
4.98            	airfoil	5.34184767e-05	3.30348007e-03	1.58692948e-03
4.985           	airfoil	5.33904463e-05	3.30277331e-03	1.58651499e-03
4.99            	airfoil	5.33625289e-05	3.30206403e-03	1.58609920e-03
4.995           	airfoil	5.33349168e-05	3.30135239e-03	1.58568183e-03
5               	airfoil	5.33085100e-05	3.30063951e-03	1.58526296e-03
5.005           	airfoil	5.32807817e-05	3.29992253e-03	1.58484328e-03
5.01            	airfoil	5.32530724e-05	3.29920310e-03	1.58442323e-03
5.015           	airfoil	5.32255317e-05	3.29848136e-03	1.58400393e-03
5.02            	airfoil	5.31980966e-05	3.29775728e-03	1.58358440e-03
5.025           	airfoil	5.31707546e-05	3.29703085e-03	1.58316427e-03
5.03            	airfoil	5.31434736e-05	3.29630208e-03	1.58274303e-03
5.035           	airfoil	5.31163094e-05	3.29557099e-03	1.58231979e-03
5.04            	airfoil	5.30891915e-05	3.29483759e-03	1.58189409e-03
5.045           	airfoil	5.30621791e-05	3.29410192e-03	1.58146639e-03
5.05            	airfoil	5.30352253e-05	3.29336401e-03	1.58103266e-03
5.055           	airfoil	5.30083491e-05	3.29262388e-03	1.58060146e-03
5.06            	airfoil	5.29815761e-05	3.29188158e-03	1.58017158e-03
5.065           	airfoil	5.29549186e-05	3.29113714e-03	1.57974165e-03
5.07            	airfoil	5.29283860e-05	3.29039056e-03	1.57930996e-03
5.075           	airfoil	5.29019334e-05	3.28964189e-03	1.57887619e-03
5.08            	airfoil	5.28755385e-05	3.28889113e-03	1.57843919e-03
5.085           	airfoil	5.28491948e-05	3.28813827e-03	1.57799842e-03
5.09            	airfoil	5.28229611e-05	3.28738348e-03	1.57755547e-03
5.095           	airfoil	5.27968508e-05	3.28662675e-03	1.57711198e-03
5.1             	airfoil	5.27708292e-05	3.28586805e-03	1.57666656e-03
5.105           	airfoil	5.27448496e-05	3.28510737e-03	1.57622429e-03
5.11            	airfoil	5.27189917e-05	3.28434479e-03	1.57578895e-03
5.115           	airfoil	5.26932486e-05	3.28358034e-03	1.57535330e-03
5.12            	airfoil	5.26676235e-05	3.28281408e-03	1.57491668e-03
5.125           	airfoil	5.26420602e-05	3.28204602e-03	1.57448072e-03
5.13            	airfoil	5.26165633e-05	3.28127620e-03	1.57404754e-03
5.135           	airfoil	5.25911135e-05	3.28050460e-03	1.57361477e-03
5.14            	airfoil	5.25657307e-05	3.27973120e-03	1.57318189e-03
5.145           	airfoil	5.25404265e-05	3.27895595e-03	1.57274885e-03
5.15            	airfoil	5.25152063e-05	3.27817877e-03	1.57231333e-03
5.155           	airfoil	5.24900322e-05	3.27739958e-03	1.57187466e-03
5.16            	airfoil	5.24649527e-05	3.27661837e-03	1.57143408e-03
5.165           	airfoil	5.24399935e-05	3.27583512e-03	1.57099180e-03
5.17            	airfoil	5.24151043e-05	3.27504975e-03	1.57054091e-03
5.175           	airfoil	5.23903164e-05	3.27426227e-03	1.57008462e-03
5.18            	airfoil	5.23656074e-05	3.27347264e-03	1.56963057e-03
5.185           	airfoil	5.23410062e-05	3.27268089e-03	1.56917938e-03
5.19            	airfoil	5.23165303e-05	3.27188700e-03	1.56873184e-03
5.195           	airfoil	5.22921196e-05	3.27109101e-03	1.56828550e-03
5.2             	airfoil	5.22678179e-05	3.27029293e-03	1.56783943e-03
5.205           	airfoil	5.22435714e-05	3.26949279e-03	1.56739507e-03
5.21            	airfoil	5.22193944e-05	3.26869060e-03	1.56695071e-03
5.215           	airfoil	5.21952716e-05	3.26788639e-03	1.56650527e-03
5.22            	airfoil	5.21712484e-05	3.26708019e-03	1.56605945e-03
5.225           	airfoil	5.21471033e-05	3.26627228e-03	1.56561433e-03
5.23            	airfoil	5.21238904e-05	3.26546379e-03	1.56517049e-03
5.235           	airfoil	5.20994013e-05	3.26464984e-03	1.56472764e-03
5.24            	airfoil	5.20761707e-05	3.26383766e-03	1.56428544e-03
