# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
2.135         	smoothSolver	9.625580e-05	6.885340e-06	6	1.252130e-03	9.060380e-05	6	false	GAMG	1.297090e-03	1.206580e-05	5	true
2.14          	smoothSolver	9.597720e-05	6.861140e-06	6	1.233690e-03	8.937530e-05	6	false	GAMG	1.278510e-03	1.207510e-05	5	true
2.145         	smoothSolver	9.570680e-05	6.836700e-06	6	1.215780e-03	8.818430e-05	6	false	GAMG	1.261230e-03	1.187280e-05	5	true
2.15          	smoothSolver	9.539570e-05	6.811750e-06	6	1.198070e-03	8.699570e-05	6	false	GAMG	1.245570e-03	1.146850e-05	5	true
2.155         	smoothSolver	9.509210e-05	6.786300e-06	6	1.180570e-03	8.585650e-05	6	false	GAMG	1.228600e-03	1.111800e-05	5	true
2.16          	smoothSolver	9.476300e-05	6.760270e-06	6	1.164570e-03	8.477660e-05	6	false	GAMG	1.213350e-03	1.108020e-05	5	true
2.165         	smoothSolver	9.443780e-05	6.733510e-06	6	1.149760e-03	8.379140e-05	6	false	GAMG	1.200620e-03	1.105220e-05	5	true
2.17          	smoothSolver	9.411520e-05	6.706280e-06	6	1.135470e-03	8.286540e-05	6	false	GAMG	1.188710e-03	1.098270e-05	5	true
2.175         	smoothSolver	9.377480e-05	6.679490e-06	6	1.122140e-03	8.196880e-05	6	false	GAMG	1.176900e-03	1.085060e-05	5	true
2.18          	smoothSolver	9.343610e-05	6.652530e-06	6	1.109650e-03	8.109780e-05	6	false	GAMG	1.164910e-03	1.072230e-05	5	true
2.185         	smoothSolver	9.310850e-05	6.625910e-06	6	1.097940e-03	8.025750e-05	6	false	GAMG	1.154010e-03	1.062300e-05	5	true
2.19          	smoothSolver	9.278010e-05	6.599830e-06	6	1.086560e-03	7.944210e-05	6	false	GAMG	1.143940e-03	1.053440e-05	5	true
2.195         	smoothSolver	9.244730e-05	6.574280e-06	6	1.075730e-03	7.862440e-05	6	false	GAMG	1.133590e-03	1.048530e-05	5	true
2.2           	smoothSolver	9.211320e-05	6.549160e-06	6	1.065270e-03	7.779710e-05	6	false	GAMG	1.122030e-03	1.042960e-05	5	true
2.205         	smoothSolver	9.177520e-05	6.524700e-06	6	1.055150e-03	7.698220e-05	6	false	GAMG	1.109770e-03	1.030160e-05	5	true
2.21          	smoothSolver	9.144360e-05	6.500640e-06	6	1.046050e-03	7.618160e-05	6	false	GAMG	1.097890e-03	1.019170e-05	5	true
2.215         	smoothSolver	9.111830e-05	6.476830e-06	6	1.036960e-03	7.538200e-05	6	false	GAMG	1.086560e-03	1.012120e-05	5	true
2.22          	smoothSolver	9.079060e-05	6.453300e-06	6	1.027740e-03	7.457770e-05	6	false	GAMG	1.076640e-03	1.008600e-05	5	true
2.225         	smoothSolver	9.047380e-05	6.430110e-06	6	1.018000e-03	7.377090e-05	6	false	GAMG	1.067640e-03	1.007810e-05	5	true
2.23          	smoothSolver	9.017200e-05	6.407460e-06	6	1.007930e-03	7.296190e-05	6	false	GAMG	1.058690e-03	1.010350e-05	5	true
2.235         	smoothSolver	8.983060e-05	6.384980e-06	6	9.978940e-04	7.213560e-05	6	false	GAMG	1.050990e-03	1.015680e-05	5	true
2.24          	smoothSolver	8.950800e-05	6.362570e-06	6	9.873270e-04	7.130220e-05	6	false	GAMG	1.043760e-03	1.007920e-05	5	true
2.245         	smoothSolver	8.920340e-05	6.340760e-06	6	9.764900e-04	7.046090e-05	6	false	GAMG	1.037230e-03	1.003580e-05	5	true
2.25          	smoothSolver	8.890900e-05	6.319360e-06	6	9.654800e-04	6.961300e-05	6	false	GAMG	1.031420e-03	9.975770e-06	5	true
2.255         	smoothSolver	8.862220e-05	6.298220e-06	6	9.544210e-04	6.876470e-05	6	false	GAMG	1.026460e-03	9.904910e-06	5	true
2.26          	smoothSolver	8.834290e-05	6.277500e-06	6	9.434000e-04	6.791960e-05	6	false	GAMG	1.021530e-03	9.841680e-06	5	true
2.265         	smoothSolver	8.806720e-05	6.257080e-06	6	9.324700e-04	6.707840e-05	6	false	GAMG	1.016770e-03	9.787850e-06	5	true
2.27          	smoothSolver	8.779940e-05	6.237120e-06	6	9.213480e-04	6.624210e-05	6	false	GAMG	1.012110e-03	9.742580e-06	5	true
2.275         	smoothSolver	8.753860e-05	6.217390e-06	6	9.103930e-04	6.540730e-05	6	false	GAMG	1.008190e-03	9.677340e-06	5	true
2.28          	smoothSolver	8.728860e-05	6.197710e-06	6	8.990210e-04	6.458080e-05	6	false	GAMG	1.004640e-03	9.628070e-06	5	true
2.285         	smoothSolver	8.703900e-05	6.178130e-06	6	8.874720e-04	6.375330e-05	6	false	GAMG	1.000940e-03	9.565810e-06	5	true
2.29          	smoothSolver	8.679620e-05	6.158660e-06	6	8.760360e-04	6.294160e-05	6	false	GAMG	9.974650e-04	9.517690e-06	5	true
2.295         	smoothSolver	8.654930e-05	6.139170e-06	6	8.645710e-04	6.213710e-05	6	false	GAMG	9.935800e-04	9.462530e-06	5	true
2.3           	smoothSolver	8.629830e-05	6.119450e-06	6	8.532090e-04	6.134280e-05	6	false	GAMG	9.895120e-04	9.402990e-06	5	true
2.305         	smoothSolver	8.605450e-05	6.099630e-06	6	8.419200e-04	6.055840e-05	6	false	GAMG	9.860130e-04	9.336870e-06	5	true
2.31          	smoothSolver	8.581140e-05	6.079720e-06	6	8.304350e-04	5.978370e-05	6	false	GAMG	9.827880e-04	9.268850e-06	5	true
2.315         	smoothSolver	8.557010e-05	6.059690e-06	6	8.193620e-04	5.901870e-05	6	false	GAMG	9.792050e-04	9.197650e-06	5	true
2.32          	smoothSolver	8.532740e-05	6.039500e-06	6	8.084590e-04	5.826350e-05	6	false	GAMG	9.754990e-04	9.120310e-06	5	true
2.325         	smoothSolver	8.508460e-05	6.019290e-06	6	7.974790e-04	5.752210e-05	6	false	GAMG	9.718250e-04	9.036240e-06	5	true
2.33          	smoothSolver	8.484260e-05	5.999070e-06	6	7.866770e-04	5.679020e-05	6	false	GAMG	9.683390e-04	8.949180e-06	5	true
2.335         	smoothSolver	8.460320e-05	5.978930e-06	6	7.763820e-04	5.606980e-05	6	false	GAMG	9.649350e-04	8.865310e-06	5	true
2.34          	smoothSolver	8.435460e-05	5.958750e-06	6	7.663650e-04	5.536290e-05	6	false	GAMG	9.617330e-04	8.780480e-06	5	true
2.345         	smoothSolver	8.410110e-05	5.938560e-06	6	7.566720e-04	5.467870e-05	6	false	GAMG	9.586280e-04	8.702100e-06	5	true
2.35          	smoothSolver	8.384940e-05	5.918470e-06	6	7.471830e-04	5.401250e-05	6	false	GAMG	9.552050e-04	8.625930e-06	5	true
2.355         	smoothSolver	8.359510e-05	5.898480e-06	6	7.380280e-04	5.337000e-05	6	false	GAMG	9.514890e-04	8.538450e-06	5	true
2.36          	smoothSolver	8.334300e-05	5.878610e-06	6	7.291930e-04	5.274490e-05	6	false	GAMG	9.480260e-04	8.452550e-06	5	true
2.365         	smoothSolver	8.308920e-05	5.858800e-06	6	7.206260e-04	5.213650e-05	6	false	GAMG	9.453710e-04	8.364090e-06	5	true
2.37          	smoothSolver	8.284080e-05	5.839120e-06	6	7.124030e-04	5.154600e-05	6	false	GAMG	9.432180e-04	8.286690e-06	5	true
2.375         	smoothSolver	8.259320e-05	5.819630e-06	6	7.043140e-04	5.097210e-05	6	false	GAMG	9.407760e-04	8.210730e-06	5	true
2.38          	smoothSolver	8.234150e-05	5.800110e-06	6	6.965040e-04	5.041900e-05	6	false	GAMG	9.377370e-04	8.134270e-06	5	true
2.385         	smoothSolver	8.209530e-05	5.780700e-06	6	6.890550e-04	4.988520e-05	6	false	GAMG	9.347930e-04	8.067990e-06	5	true
2.39          	smoothSolver	8.185320e-05	5.761570e-06	6	6.818400e-04	4.936920e-05	6	false	GAMG	9.320810e-04	7.997850e-06	5	true
2.395         	smoothSolver	8.160890e-05	5.742490e-06	6	6.750940e-04	4.887330e-05	6	false	GAMG	9.292920e-04	7.921990e-06	5	true
2.4           	smoothSolver	8.136500e-05	5.723580e-06	6	6.687100e-04	4.839820e-05	6	false	GAMG	9.262680e-04	7.847080e-06	5	true
2.405         	smoothSolver	8.112160e-05	5.704830e-06	6	6.626480e-04	4.794640e-05	6	false	GAMG	9.231690e-04	7.785910e-06	5	true
2.41          	smoothSolver	8.087990e-05	5.686280e-06	6	6.570360e-04	4.751400e-05	6	false	GAMG	9.200480e-04	7.718020e-06	5	true
2.415         	smoothSolver	8.063610e-05	5.667960e-06	6	6.516220e-04	4.710640e-05	6	false	GAMG	9.163900e-04	7.665290e-06	5	true
2.42          	smoothSolver	8.039670e-05	5.649860e-06	6	6.467330e-04	4.672740e-05	6	false	GAMG	9.123170e-04	7.609960e-06	5	true
2.425         	smoothSolver	8.017060e-05	5.631940e-06	6	6.423620e-04	4.638040e-05	6	false	GAMG	9.086650e-04	7.564650e-06	5	true
2.43          	smoothSolver	7.994230e-05	5.614430e-06	6	6.384130e-04	4.606770e-05	6	false	GAMG	9.054190e-04	7.533170e-06	5	true
2.435         	smoothSolver	7.971950e-05	5.597160e-06	6	6.349030e-04	4.578460e-05	6	false	GAMG	9.032740e-04	7.492880e-06	5	true
2.44          	smoothSolver	7.950130e-05	5.580210e-06	6	6.316810e-04	4.552410e-05	6	false	GAMG	9.011570e-04	7.464080e-06	5	true
2.445         	smoothSolver	7.929470e-05	5.563860e-06	6	6.288350e-04	4.528790e-05	6	false	GAMG	8.992530e-04	7.442220e-06	5	true
2.45          	smoothSolver	7.908260e-05	5.547870e-06	6	6.263820e-04	4.507720e-05	6	false	GAMG	8.980150e-04	7.427830e-06	5	true
2.455         	smoothSolver	7.887120e-05	5.532220e-06	6	6.241380e-04	4.488620e-05	6	false	GAMG	8.963170e-04	7.404540e-06	5	true
2.46          	smoothSolver	7.867390e-05	5.517210e-06	6	6.221480e-04	4.471600e-05	6	false	GAMG	8.946890e-04	7.430950e-06	5	true
2.465         	smoothSolver	7.848190e-05	5.502600e-06	6	6.203550e-04	4.456210e-05	6	false	GAMG	8.931780e-04	7.470750e-06	5	true
2.47          	smoothSolver	7.829940e-05	5.488580e-06	6	6.189960e-04	4.442150e-05	6	false	GAMG	8.921380e-04	7.493070e-06	5	true
2.475         	smoothSolver	7.812420e-05	5.475110e-06	6	6.176980e-04	4.429070e-05	6	false	GAMG	8.913170e-04	7.501670e-06	5	true
2.48          	smoothSolver	7.795520e-05	5.462310e-06	6	6.166440e-04	4.417410e-05	6	false	GAMG	8.907170e-04	7.491830e-06	5	true
2.485         	smoothSolver	7.779120e-05	5.450040e-06	6	6.158440e-04	4.407360e-05	6	false	GAMG	8.910570e-04	7.519630e-06	5	true
2.49          	smoothSolver	7.764700e-05	5.438280e-06	6	6.152750e-04	4.398200e-05	6	false	GAMG	8.923610e-04	7.555040e-06	5	true
2.495         	smoothSolver	7.749370e-05	5.427210e-06	6	6.149520e-04	4.390650e-05	6	false	GAMG	8.936370e-04	7.599570e-06	5	true
2.5           	smoothSolver	7.735740e-05	5.416850e-06	6	6.147120e-04	4.384650e-05	6	false	GAMG	8.953290e-04	7.645800e-06	5	true
2.505         	smoothSolver	7.721770e-05	5.406970e-06	6	6.145710e-04	4.381070e-05	6	false	GAMG	8.967650e-04	7.685550e-06	5	true
2.51          	smoothSolver	7.708350e-05	5.397610e-06	6	6.144420e-04	4.379880e-05	6	false	GAMG	8.971640e-04	7.738300e-06	5	true
2.515         	smoothSolver	7.697070e-05	5.389070e-06	6	6.147700e-04	4.381820e-05	6	false	GAMG	8.978100e-04	7.793300e-06	5	true
2.52          	smoothSolver	7.685790e-05	5.380850e-06	6	6.153060e-04	4.385510e-05	6	false	GAMG	8.989630e-04	7.855260e-06	5	true
2.525         	smoothSolver	7.675600e-05	5.373320e-06	6	6.159830e-04	4.390460e-05	6	false	GAMG	9.006080e-04	7.897330e-06	5	true
2.53          	smoothSolver	7.666410e-05	5.366290e-06	6	6.167560e-04	4.397120e-05	6	false	GAMG	9.021610e-04	7.952160e-06	5	true
2.535         	smoothSolver	7.658070e-05	5.359630e-06	6	6.177670e-04	4.404530e-05	6	false	GAMG	9.045360e-04	8.025730e-06	5	true
2.54          	smoothSolver	7.650650e-05	5.353560e-06	6	6.187930e-04	4.413140e-05	6	false	GAMG	9.071290e-04	8.098840e-06	5	true
2.545         	smoothSolver	7.645200e-05	5.348150e-06	6	6.203630e-04	4.423350e-05	6	false	GAMG	9.104270e-04	8.199300e-06	5	true
2.55          	smoothSolver	7.640050e-05	5.343440e-06	6	6.220550e-04	4.434810e-05	6	false	GAMG	9.151850e-04	8.293660e-06	5	true
2.555         	smoothSolver	7.631300e-05	5.339100e-06	6	6.238940e-04	4.447330e-05	6	false	GAMG	9.174580e-04	8.401400e-06	5	true
2.56          	smoothSolver	7.624720e-05	5.335190e-06	6	6.258370e-04	4.461380e-05	6	false	GAMG	9.187480e-04	8.526290e-06	5	true
2.565         	smoothSolver	7.617910e-05	5.332150e-06	6	6.278180e-04	4.476400e-05	6	false	GAMG	9.197130e-04	8.649230e-06	5	true
2.57          	smoothSolver	7.612900e-05	5.329680e-06	6	6.297360e-04	4.491710e-05	6	false	GAMG	9.203320e-04	8.758980e-06	5	true
2.575         	smoothSolver	7.610430e-05	5.327850e-06	6	6.318420e-04	4.506880e-05	6	false	GAMG	9.217970e-04	8.839600e-06	5	true
2.58          	smoothSolver	7.611000e-05	5.326480e-06	6	6.341710e-04	4.522410e-05	6	false	GAMG	9.236710e-04	8.953270e-06	5	true
2.585         	smoothSolver	7.605530e-05	5.326470e-06	6	6.356720e-04	4.540420e-05	6	false	GAMG	9.263610e-04	9.071650e-06	5	true
2.59          	smoothSolver	7.604200e-05	5.327070e-06	6	6.378270e-04	4.561050e-05	6	false	GAMG	9.283900e-04	9.179290e-06	5	true
2.595         	smoothSolver	7.605710e-05	5.328370e-06	6	6.401390e-04	4.582590e-05	6	false	GAMG	9.310500e-04	9.268930e-06	5	true
2.6           	smoothSolver	7.609130e-05	5.330450e-06	6	6.428900e-04	4.606190e-05	6	false	GAMG	9.348550e-04	4.920950e-06	6	true
2.605         	smoothSolver	7.613570e-05	5.333420e-06	6	6.457080e-04	4.632360e-05	6	false	GAMG	9.387410e-04	4.983570e-06	6	true
2.61          	smoothSolver	7.617970e-05	5.337040e-06	6	6.488640e-04	4.659680e-05	6	false	GAMG	9.419780e-04	5.055050e-06	6	true
2.615         	smoothSolver	7.624140e-05	5.341820e-06	6	6.522200e-04	4.689100e-05	6	false	GAMG	9.454500e-04	5.124380e-06	6	true
2.62          	smoothSolver	7.632720e-05	5.347550e-06	6	6.558770e-04	4.720140e-05	6	false	GAMG	9.504040e-04	5.187420e-06	6	true
2.625         	smoothSolver	7.642140e-05	5.354560e-06	6	6.593470e-04	4.752860e-05	6	false	GAMG	9.556850e-04	5.258660e-06	6	true
2.63          	smoothSolver	7.654190e-05	5.363100e-06	6	6.631360e-04	4.786750e-05	6	false	GAMG	9.619050e-04	5.343340e-06	6	true
2.635         	smoothSolver	7.668210e-05	5.373140e-06	6	6.670550e-04	4.821360e-05	6	false	GAMG	9.687980e-04	5.425530e-06	6	true
2.64          	smoothSolver	7.687020e-05	5.385010e-06	6	6.713140e-04	4.856870e-05	6	false	GAMG	9.736790e-04	5.508080e-06	6	true
2.645         	smoothSolver	7.705760e-05	5.398040e-06	6	6.760560e-04	4.892870e-05	6	false	GAMG	9.794690e-04	5.595510e-06	6	true
2.65          	smoothSolver	7.727100e-05	5.412210e-06	6	6.808620e-04	4.929730e-05	6	false	GAMG	9.864360e-04	5.685920e-06	6	true
2.655         	smoothSolver	7.751790e-05	5.427510e-06	6	6.860060e-04	4.965540e-05	6	false	GAMG	9.958890e-04	5.792950e-06	6	true
2.66          	smoothSolver	7.774570e-05	5.443830e-06	6	6.908350e-04	5.003740e-05	6	false	GAMG	1.006100e-03	5.910460e-06	6	true
2.665         	smoothSolver	7.798550e-05	5.461460e-06	6	6.957110e-04	5.040900e-05	6	false	GAMG	1.014580e-03	6.007790e-06	6	true
2.67          	smoothSolver	7.825770e-05	5.480120e-06	6	7.008160e-04	5.077590e-05	6	false	GAMG	1.024330e-03	6.103670e-06	6	true
2.675         	smoothSolver	7.854540e-05	5.499160e-06	6	7.061160e-04	5.115180e-05	6	false	GAMG	1.036020e-03	6.211160e-06	6	true
2.68          	smoothSolver	7.881120e-05	5.519450e-06	6	7.113890e-04	5.151200e-05	6	false	GAMG	1.045370e-03	6.276600e-06	6	true
2.685         	smoothSolver	7.911450e-05	5.540370e-06	6	7.159350e-04	5.186330e-05	6	false	GAMG	1.055510e-03	6.351700e-06	6	true
2.69          	smoothSolver	7.943640e-05	5.562010e-06	6	7.209360e-04	5.217740e-05	6	false	GAMG	1.063360e-03	6.414390e-06	6	true
2.695         	smoothSolver	7.973500e-05	5.584190e-06	6	7.249720e-04	5.248850e-05	6	false	GAMG	1.072480e-03	6.489590e-06	6	true
2.7           	smoothSolver	8.003670e-05	5.607150e-06	6	7.286170e-04	5.276920e-05	6	false	GAMG	1.080580e-03	6.534750e-06	6	true
2.705         	smoothSolver	8.037230e-05	5.630470e-06	6	7.325150e-04	5.301490e-05	6	false	GAMG	1.088600e-03	6.573380e-06	6	true
2.71          	smoothSolver	8.068450e-05	5.653680e-06	6	7.361390e-04	5.325180e-05	6	false	GAMG	1.095510e-03	6.615870e-06	6	true
2.715         	smoothSolver	8.099690e-05	5.676690e-06	6	7.392130e-04	5.346430e-05	6	false	GAMG	1.099820e-03	6.635900e-06	6	true
2.72          	smoothSolver	8.133860e-05	5.699790e-06	6	7.423460e-04	5.365290e-05	6	false	GAMG	1.104560e-03	6.671570e-06	6	true
2.725         	smoothSolver	8.166920e-05	5.722790e-06	6	7.450510e-04	5.383280e-05	6	false	GAMG	1.109970e-03	6.714810e-06	6	true
2.73          	smoothSolver	8.199760e-05	5.745770e-06	6	7.472190e-04	5.398280e-05	6	false	GAMG	1.115100e-03	6.755270e-06	6	true
2.735         	smoothSolver	8.231740e-05	5.768430e-06	6	7.492770e-04	5.409820e-05	6	false	GAMG	1.120200e-03	6.782230e-06	6	true
2.74          	smoothSolver	8.264870e-05	5.790400e-06	6	7.508730e-04	5.417670e-05	6	false	GAMG	1.126210e-03	6.820200e-06	6	true
2.745         	smoothSolver	8.295210e-05	5.811680e-06	6	7.520240e-04	5.422560e-05	6	false	GAMG	1.130580e-03	6.821590e-06	6	true
2.75          	smoothSolver	8.325090e-05	5.832180e-06	6	7.525270e-04	5.423920e-05	6	false	GAMG	1.134510e-03	6.788750e-06	6	true
2.755         	smoothSolver	8.353380e-05	5.851610e-06	6	7.527700e-04	5.422690e-05	6	false	GAMG	1.137950e-03	6.750770e-06	6	true
2.76          	smoothSolver	8.378750e-05	5.869780e-06	6	7.524420e-04	5.418300e-05	6	false	GAMG	1.139120e-03	6.709320e-06	6	true
2.765         	smoothSolver	8.402530e-05	5.886550e-06	6	7.517280e-04	5.411030e-05	6	false	GAMG	1.140440e-03	6.672470e-06	6	true
2.77          	smoothSolver	8.424890e-05	5.902160e-06	6	7.504510e-04	5.401250e-05	6	false	GAMG	1.141390e-03	6.627640e-06	6	true
2.775         	smoothSolver	8.446480e-05	5.916620e-06	6	7.491570e-04	5.389290e-05	6	false	GAMG	1.142490e-03	6.590900e-06	6	true
2.78          	smoothSolver	8.466920e-05	5.929980e-06	6	7.476910e-04	5.375160e-05	6	false	GAMG	1.142780e-03	6.557240e-06	6	true
2.785         	smoothSolver	8.485240e-05	5.942070e-06	6	7.460300e-04	5.358690e-05	6	false	GAMG	1.142270e-03	6.530490e-06	6	true
2.79          	smoothSolver	8.501200e-05	5.952790e-06	6	7.440750e-04	5.340370e-05	6	false	GAMG	1.142000e-03	6.491100e-06	6	true
2.795         	smoothSolver	8.515480e-05	5.962540e-06	6	7.419120e-04	5.320260e-05	6	false	GAMG	1.142430e-03	6.460510e-06	6	true
2.8           	smoothSolver	8.528570e-05	5.971350e-06	6	7.396050e-04	5.297770e-05	6	false	GAMG	1.141190e-03	6.428430e-06	6	true
2.805         	smoothSolver	8.541420e-05	5.979110e-06	6	7.362160e-04	5.273550e-05	6	false	GAMG	1.138050e-03	6.406610e-06	6	true
2.81          	smoothSolver	8.553670e-05	5.985890e-06	6	7.326700e-04	5.247460e-05	6	false	GAMG	1.134140e-03	6.379220e-06	6	true
2.815         	smoothSolver	8.565150e-05	5.991850e-06	6	7.291170e-04	5.220650e-05	6	false	GAMG	1.130250e-03	6.360450e-06	6	true
2.82          	smoothSolver	8.575590e-05	5.997280e-06	6	7.257010e-04	5.194050e-05	6	false	GAMG	1.126620e-03	6.337540e-06	6	true
2.825         	smoothSolver	8.584230e-05	6.002030e-06	6	7.221170e-04	5.167270e-05	6	false	GAMG	1.121610e-03	6.297820e-06	6	true
2.83          	smoothSolver	8.592840e-05	6.006490e-06	6	7.184200e-04	5.141180e-05	6	false	GAMG	1.117090e-03	6.272260e-06	6	true
2.835         	smoothSolver	8.600730e-05	6.010770e-06	6	7.148480e-04	5.116050e-05	6	false	GAMG	1.113020e-03	6.247240e-06	6	true
2.84          	smoothSolver	8.608630e-05	6.014940e-06	6	7.112590e-04	5.091820e-05	6	false	GAMG	1.108570e-03	6.234330e-06	6	true
2.845         	smoothSolver	8.618370e-05	6.019080e-06	6	7.079330e-04	5.068050e-05	6	false	GAMG	1.104560e-03	6.238510e-06	6	true
2.85          	smoothSolver	8.626150e-05	6.023350e-06	6	7.042560e-04	5.044730e-05	6	false	GAMG	1.100840e-03	6.235480e-06	6	true
2.855         	smoothSolver	8.633400e-05	6.027410e-06	6	7.005010e-04	5.021960e-05	6	false	GAMG	1.097400e-03	6.241320e-06	6	true
2.86          	smoothSolver	8.642170e-05	6.031320e-06	6	6.970530e-04	4.999660e-05	6	false	GAMG	1.094310e-03	6.243070e-06	6	true
2.865         	smoothSolver	8.651180e-05	6.035440e-06	6	6.936850e-04	4.978150e-05	6	false	GAMG	1.091550e-03	6.246290e-06	6	true
2.87          	smoothSolver	8.662910e-05	6.039860e-06	6	6.906220e-04	4.956910e-05	6	false	GAMG	1.089150e-03	6.258220e-06	6	true
2.875         	smoothSolver	8.671690e-05	6.044790e-06	6	6.875200e-04	4.937720e-05	6	false	GAMG	1.087140e-03	6.247980e-06	6	true
2.88          	smoothSolver	8.685260e-05	6.049280e-06	6	6.847840e-04	4.918780e-05	6	false	GAMG	1.086370e-03	6.287960e-06	6	true
2.885         	smoothSolver	8.692890e-05	6.054160e-06	6	6.819400e-04	4.902280e-05	6	false	GAMG	1.087300e-03	6.295090e-06	6	true
2.89          	smoothSolver	8.705040e-05	6.058680e-06	6	6.792930e-04	4.885620e-05	6	false	GAMG	1.089080e-03	6.366060e-06	6	true
2.895         	smoothSolver	8.713140e-05	6.063830e-06	6	6.767360e-04	4.870110e-05	6	false	GAMG	1.091680e-03	6.368520e-06	6	true
2.9           	smoothSolver	8.726510e-05	6.068570e-06	6	6.746430e-04	4.854490e-05	6	false	GAMG	1.094300e-03	6.444400e-06	6	true
2.905         	smoothSolver	8.733320e-05	6.074380e-06	6	6.719570e-04	4.841970e-05	6	false	GAMG	1.098090e-03	6.443480e-06	6	true
2.91          	smoothSolver	8.746350e-05	6.079680e-06	6	6.699410e-04	4.828770e-05	6	false	GAMG	1.101280e-03	6.529980e-06	6	true
2.915         	smoothSolver	8.752590e-05	6.085880e-06	6	6.673130e-04	4.816920e-05	6	false	GAMG	1.104330e-03	6.529040e-06	6	true
2.92          	smoothSolver	8.767740e-05	6.091700e-06	6	6.654430e-04	4.804050e-05	6	false	GAMG	1.108350e-03	6.621260e-06	6	true
2.925         	smoothSolver	8.776040e-05	6.098420e-06	6	6.630470e-04	4.792960e-05	6	false	GAMG	1.111920e-03	6.620060e-06	6	true
2.93          	smoothSolver	8.790080e-05	6.104510e-06	6	6.613710e-04	4.781110e-05	6	false	GAMG	1.115740e-03	6.703710e-06	6	true
2.935         	smoothSolver	8.797290e-05	6.111670e-06	6	6.591850e-04	4.770790e-05	6	false	GAMG	1.119300e-03	6.679240e-06	6	true
2.94          	smoothSolver	8.812670e-05	6.118300e-06	6	6.576760e-04	4.759300e-05	6	false	GAMG	1.122730e-03	6.748200e-06	6	true
2.945         	smoothSolver	8.821330e-05	6.125580e-06	6	6.555210e-04	4.748940e-05	6	false	GAMG	1.125630e-03	6.703880e-06	6	true
2.95          	smoothSolver	8.835320e-05	6.132080e-06	6	6.539830e-04	4.736940e-05	6	false	GAMG	1.127550e-03	6.744220e-06	6	true
2.955         	smoothSolver	8.844030e-05	6.139050e-06	6	6.516640e-04	4.725780e-05	6	false	GAMG	1.128670e-03	6.683490e-06	6	true
2.96          	smoothSolver	8.856640e-05	6.145220e-06	6	6.500140e-04	4.713310e-05	6	false	GAMG	1.130140e-03	6.720740e-06	6	true
2.965         	smoothSolver	8.864350e-05	6.152250e-06	6	6.476500e-04	4.701370e-05	6	false	GAMG	1.132500e-03	6.654450e-06	6	true
2.97          	smoothSolver	8.876050e-05	6.158280e-06	6	6.459550e-04	4.688480e-05	6	false	GAMG	1.135370e-03	6.674610e-06	6	true
2.975         	smoothSolver	8.884620e-05	6.164490e-06	6	6.438470e-04	4.675240e-05	6	false	GAMG	1.137470e-03	6.591870e-06	6	true
2.98          	smoothSolver	8.894310e-05	6.169460e-06	6	6.420990e-04	4.661520e-05	6	false	GAMG	1.139190e-03	6.579700e-06	6	true
2.985         	smoothSolver	8.900810e-05	6.173980e-06	6	6.400470e-04	4.647070e-05	6	false	GAMG	1.140140e-03	6.486160e-06	6	true
2.99          	smoothSolver	8.907350e-05	6.177490e-06	6	6.382490e-04	4.631540e-05	6	false	GAMG	1.141120e-03	6.452740e-06	6	true
2.995         	smoothSolver	8.914120e-05	6.180530e-06	6	6.363850e-04	4.614450e-05	6	false	GAMG	1.144370e-03	6.386800e-06	6	true
3             	smoothSolver	8.915690e-05	6.182280e-06	6	6.338570e-04	4.595300e-05	6	false	GAMG	1.144210e-03	6.354810e-06	6	true
3.005         	smoothSolver	8.916490e-05	6.183830e-06	6	6.313950e-04	4.576080e-05	6	false	GAMG	1.139120e-03	6.302610e-06	6	true
3.01          	smoothSolver	8.915300e-05	6.184540e-06	6	6.287780e-04	4.556330e-05	6	false	GAMG	1.132240e-03	6.272160e-06	6	true
3.015         	smoothSolver	8.914830e-05	6.185030e-06	6	6.259210e-04	4.535620e-05	6	false	GAMG	1.124530e-03	6.234060e-06	6	true
3.02          	smoothSolver	8.914870e-05	6.184750e-06	6	6.230160e-04	4.514500e-05	6	false	GAMG	1.117100e-03	6.201130e-06	6	true
3.025         	smoothSolver	8.913130e-05	6.184220e-06	6	6.201140e-04	4.492540e-05	6	false	GAMG	1.111600e-03	6.168130e-06	6	true
3.03          	smoothSolver	8.912750e-05	6.183400e-06	6	6.171650e-04	4.470080e-05	6	false	GAMG	1.106000e-03	6.144190e-06	6	true
3.035         	smoothSolver	8.911420e-05	6.182550e-06	6	6.142600e-04	4.447220e-05	6	false	GAMG	1.100190e-03	6.109090e-06	6	true
3.04          	smoothSolver	8.909810e-05	6.181420e-06	6	6.113250e-04	4.424370e-05	6	false	GAMG	1.097980e-03	6.078600e-06	6	true
3.045         	smoothSolver	8.908090e-05	6.180070e-06	6	6.082070e-04	4.401150e-05	6	false	GAMG	1.095710e-03	6.039870e-06	6	true
3.05          	smoothSolver	8.905550e-05	6.178700e-06	6	6.051270e-04	4.378680e-05	6	false	GAMG	1.092360e-03	6.005450e-06	6	true
3.055         	smoothSolver	8.903780e-05	6.177870e-06	6	6.023810e-04	4.357010e-05	6	false	GAMG	1.090400e-03	5.977430e-06	6	true
