# y+ ()         
# Time          	patch           	min             	max             	average         
3.88            	airfoil	6.19492268e-05	4.50328574e-03	1.67338602e-03
3.885           	airfoil	6.19221464e-05	4.50296878e-03	1.67306111e-03
3.89            	airfoil	6.18950459e-05	4.50264356e-03	1.67273401e-03
3.895           	airfoil	6.18678318e-05	4.50230962e-03	1.67240364e-03
3.9             	airfoil	6.18407496e-05	4.50196740e-03	1.67207546e-03
3.905           	airfoil	6.18140494e-05	4.50161730e-03	1.67173556e-03
3.91            	airfoil	6.17875374e-05	4.50125915e-03	1.67138499e-03
3.915           	airfoil	6.13500975e-05	4.51882252e-03	1.66018132e-03
3.92            	airfoil	6.12577820e-05	4.51155345e-03	1.65944671e-03
3.925           	airfoil	4.11344698e-05	4.50488089e-03	1.65982627e-03
3.93            	airfoil	3.99489888e-05	4.50122121e-03	1.65988671e-03
3.935           	airfoil	6.12038046e-05	4.49938846e-03	1.65966092e-03
3.94            	airfoil	6.11802709e-05	4.49840669e-03	1.65927339e-03
3.945           	airfoil	6.11540899e-05	4.49777607e-03	1.65882141e-03
3.95            	airfoil	6.11266825e-05	4.49727587e-03	1.65834968e-03
3.955           	airfoil	6.10988872e-05	4.49681589e-03	1.65787480e-03
3.96            	airfoil	6.10711162e-05	4.49636145e-03	1.65740413e-03
3.965           	airfoil	6.10434810e-05	4.49590003e-03	1.65694114e-03
3.97            	airfoil	6.10161405e-05	4.49542798e-03	1.65648839e-03
3.975           	airfoil	6.09891199e-05	4.49494460e-03	1.65604615e-03
3.98            	airfoil	6.09624794e-05	4.49445011e-03	1.65561130e-03
3.985           	airfoil	6.09366240e-05	4.49394542e-03	1.65518314e-03
3.99            	airfoil	6.09117573e-05	4.49343095e-03	1.65476139e-03
3.995           	airfoil	6.08872991e-05	4.49290626e-03	1.65434521e-03
4               	airfoil	6.08619332e-05	4.49237105e-03	1.65393514e-03
4.005           	airfoil	6.08360430e-05	4.49182628e-03	1.65353298e-03
4.01            	airfoil	6.08106013e-05	4.49127244e-03	1.65313748e-03
4.015           	airfoil	6.07855311e-05	4.49070909e-03	1.65274426e-03
4.02            	airfoil	6.07607577e-05	4.49013597e-03	1.65235926e-03
4.025           	airfoil	6.07362320e-05	4.48955285e-03	1.65198563e-03
4.03            	airfoil	6.07119130e-05	4.48895950e-03	1.65161014e-03
4.035           	airfoil	6.06877781e-05	4.48835566e-03	1.65123416e-03
4.04            	airfoil	6.06638388e-05	4.48774105e-03	1.65086066e-03
4.045           	airfoil	6.06401014e-05	4.48711539e-03	1.65048839e-03
4.05            	airfoil	6.06166322e-05	4.48647837e-03	1.65011820e-03
4.055           	airfoil	6.05932676e-05	4.48582971e-03	1.64975184e-03
4.06            	airfoil	6.05700025e-05	4.48516910e-03	1.64938885e-03
4.065           	airfoil	6.05469020e-05	4.48449620e-03	1.64902803e-03
4.07            	airfoil	6.05239793e-05	4.48381078e-03	1.64866829e-03
4.075           	airfoil	6.05012151e-05	4.48311264e-03	1.64831092e-03
4.08            	airfoil	6.04786349e-05	4.48240148e-03	1.64795659e-03
4.085           	airfoil	6.04562527e-05	4.48167722e-03	1.64760339e-03
4.09            	airfoil	6.04340041e-05	4.48093970e-03	1.64724556e-03
4.095           	airfoil	6.04118843e-05	4.48018872e-03	1.64688437e-03
4.1             	airfoil	6.03898994e-05	4.47942410e-03	1.64651973e-03
4.105           	airfoil	6.03680675e-05	4.47864572e-03	1.64614926e-03
4.11            	airfoil	6.03463896e-05	4.47785352e-03	1.64581430e-03
4.115           	airfoil	6.03247639e-05	4.47704742e-03	1.64549042e-03
4.12            	airfoil	6.03031507e-05	4.47622727e-03	1.64515404e-03
4.125           	airfoil	6.02817084e-05	4.47539306e-03	1.64480386e-03
4.13            	airfoil	6.02604307e-05	4.47454484e-03	1.64444244e-03
4.135           	airfoil	6.02392921e-05	4.47368269e-03	1.64407185e-03
4.14            	airfoil	6.02182583e-05	4.47280665e-03	1.64369153e-03
4.145           	airfoil	6.01972985e-05	4.47191677e-03	1.64330125e-03
4.15            	airfoil	6.01764819e-05	4.47101314e-03	1.64290143e-03
4.155           	airfoil	6.01557903e-05	4.47009604e-03	1.64249459e-03
4.16            	airfoil	6.01351582e-05	4.46916573e-03	1.64206999e-03
4.165           	airfoil	6.01146365e-05	4.46822248e-03	1.64167706e-03
4.17            	airfoil	6.00942009e-05	4.46726651e-03	1.64139170e-03
4.175           	airfoil	6.00738076e-05	4.46629808e-03	1.64107918e-03
4.18            	airfoil	6.00535192e-05	4.46531749e-03	1.64075461e-03
4.185           	airfoil	6.00333251e-05	4.46432508e-03	1.64042319e-03
4.19            	airfoil	6.00132522e-05	4.46332114e-03	1.64008584e-03
4.195           	airfoil	5.99932042e-05	4.46230598e-03	1.63974550e-03
4.2             	airfoil	5.99733993e-05	4.46127997e-03	1.63940091e-03
4.205           	airfoil	5.99535752e-05	4.46024353e-03	1.63905100e-03
4.21            	airfoil	5.99338297e-05	4.45919700e-03	1.63870154e-03
4.215           	airfoil	5.99142165e-05	4.45814074e-03	1.63835100e-03
4.22            	airfoil	5.98947014e-05	4.45707511e-03	1.63799892e-03
4.225           	airfoil	5.98752653e-05	4.45600048e-03	1.63764590e-03
4.23            	airfoil	5.98559039e-05	4.45491724e-03	1.63729256e-03
4.235           	airfoil	5.98366326e-05	4.45382573e-03	1.63694011e-03
4.24            	airfoil	5.98174737e-05	4.45272628e-03	1.63654859e-03
4.245           	airfoil	5.97984434e-05	4.45161926e-03	1.63613757e-03
4.25            	airfoil	5.97794780e-05	4.45050495e-03	1.63571815e-03
4.255           	airfoil	5.97605760e-05	4.44938363e-03	1.63529764e-03
4.26            	airfoil	5.97417523e-05	4.44825566e-03	1.63487739e-03
4.265           	airfoil	5.97230260e-05	4.44712134e-03	1.63445662e-03
4.27            	airfoil	5.97043921e-05	4.44598095e-03	1.63403342e-03
4.275           	airfoil	5.96858097e-05	4.44483468e-03	1.63360699e-03
4.28            	airfoil	5.96672804e-05	4.44368282e-03	1.63316621e-03
4.285           	airfoil	5.96488681e-05	4.44252584e-03	1.63272182e-03
4.29            	airfoil	4.66505444e-05	4.44136392e-03	1.63227738e-03
4.295           	airfoil	1.53973639e-05	4.44019724e-03	1.63182598e-03
4.3             	airfoil	4.11325504e-05	4.43902599e-03	1.63141860e-03
4.305           	airfoil	5.95762513e-05	4.43785038e-03	1.63100787e-03
4.31            	airfoil	5.95582976e-05	4.43667061e-03	1.63059266e-03
4.315           	airfoil	5.95404449e-05	4.43548684e-03	1.63017543e-03
4.32            	airfoil	5.95227397e-05	4.43429920e-03	1.62975613e-03
4.325           	airfoil	5.96333843e-05	4.40062543e-03	1.63406380e-03
4.33            	airfoil	5.94368029e-05	4.43265462e-03	1.62688997e-03
4.335           	airfoil	5.94256674e-05	4.43436818e-03	1.62670877e-03
4.34            	airfoil	5.94278450e-05	4.43148085e-03	1.62713447e-03
4.345           	airfoil	5.94227654e-05	4.42895920e-03	1.62721124e-03
4.35            	airfoil	5.94075795e-05	4.42710372e-03	1.62701292e-03
4.355           	airfoil	5.93935309e-05	4.42563763e-03	1.62666680e-03
4.36            	airfoil	5.93781613e-05	4.42434692e-03	1.62625501e-03
4.365           	airfoil	5.93619907e-05	4.42312571e-03	1.62581528e-03
4.37            	airfoil	5.93454445e-05	4.42192740e-03	1.62536002e-03
4.375           	airfoil	5.93287563e-05	4.42073319e-03	1.62488359e-03
4.38            	airfoil	5.93120950e-05	4.41953627e-03	1.62438211e-03
4.385           	airfoil	5.92955634e-05	4.41833434e-03	1.62387323e-03
4.39            	airfoil	5.92791833e-05	4.41712687e-03	1.62336333e-03
4.395           	airfoil	5.92629314e-05	4.41591395e-03	1.62285462e-03
4.4             	airfoil	5.92468114e-05	4.41469593e-03	1.62234715e-03
4.405           	airfoil	5.92307884e-05	4.41347312e-03	1.62184077e-03
4.41            	airfoil	5.92148939e-05	4.41224579e-03	1.62133824e-03
4.415           	airfoil	5.91991579e-05	4.41101421e-03	1.62084070e-03
4.42            	airfoil	5.91835155e-05	4.40977859e-03	1.62034492e-03
4.425           	airfoil	5.92957579e-05	4.37624951e-03	1.62453933e-03
4.43            	airfoil	5.91087138e-05	4.40803597e-03	1.61735462e-03
4.435           	airfoil	5.92262130e-05	4.37735107e-03	1.62183276e-03
4.44            	airfoil	5.90534533e-05	4.40749636e-03	1.61544850e-03
4.445           	airfoil	5.91839799e-05	4.37549032e-03	1.62043305e-03
4.45            	airfoil	5.90186343e-05	4.40500127e-03	1.61428803e-03
4.455           	airfoil	5.91525826e-05	4.37273095e-03	1.61936447e-03
4.46            	airfoil	5.89888550e-05	4.40215882e-03	1.61326029e-03
4.465           	airfoil	5.91231388e-05	4.36988076e-03	1.61833611e-03
4.47            	airfoil	5.89599299e-05	4.39931694e-03	1.61223997e-03
4.475           	airfoil	5.90941910e-05	4.36706953e-03	1.61730709e-03
4.48            	airfoil	5.89313855e-05	4.39651710e-03	1.61121845e-03
4.485           	airfoil	5.90655891e-05	4.36430160e-03	1.61627078e-03
4.49            	airfoil	5.89109305e-05	4.39375294e-03	1.61018957e-03
4.495           	airfoil	5.90643843e-05	4.36156616e-03	1.61522076e-03
4.5             	airfoil	5.89282488e-05	4.39101460e-03	1.60914765e-03
4.505           	airfoil	5.90914838e-05	4.35885362e-03	1.61413595e-03
4.51            	airfoil	5.89608529e-05	4.38829426e-03	1.60808372e-03
4.515           	airfoil	5.91262088e-05	4.35615697e-03	1.61312492e-03
4.52            	airfoil	5.89970776e-05	4.38558634e-03	1.60699570e-03
4.525           	airfoil	5.91626197e-05	4.35347118e-03	1.61213597e-03
4.53            	airfoil	5.91620086e-05	4.35050814e-03	1.61085641e-03
4.535           	airfoil	5.91539421e-05	4.35135480e-03	1.60921038e-03
4.54            	airfoil	5.91555403e-05	4.35141465e-03	1.60805940e-03
4.545           	airfoil	5.91656061e-05	4.35062345e-03	1.60725872e-03
4.55            	airfoil	5.91805671e-05	4.34938277e-03	1.60663049e-03
4.555           	airfoil	5.91978878e-05	4.34795240e-03	1.60607575e-03
4.56            	airfoil	5.92162312e-05	4.34645706e-03	1.60554994e-03
4.565           	airfoil	5.92349829e-05	4.34494921e-03	1.60503565e-03
4.57            	airfoil	5.92538515e-05	4.34344866e-03	1.60452413e-03
4.575           	airfoil	5.92727173e-05	4.34196154e-03	1.60401129e-03
4.58            	airfoil	5.92915682e-05	4.34048873e-03	1.60349588e-03
4.585           	airfoil	5.93104581e-05	4.33902921e-03	1.60297794e-03
4.59            	airfoil	5.93293354e-05	4.33758166e-03	1.60246151e-03
4.595           	airfoil	5.93481657e-05	4.33614451e-03	1.60193720e-03
4.6             	airfoil	5.93669953e-05	4.33471636e-03	1.60140990e-03
4.605           	airfoil	5.93858175e-05	4.33329605e-03	1.60088434e-03
4.61            	airfoil	5.94046100e-05	4.33188256e-03	1.60035856e-03
4.615           	airfoil	5.94234031e-05	4.33047498e-03	1.59983269e-03
4.62            	airfoil	5.94422209e-05	4.32907256e-03	1.59930535e-03
4.625           	airfoil	5.94610688e-05	4.32767462e-03	1.59877620e-03
4.63            	airfoil	5.94799819e-05	4.32628061e-03	1.59824584e-03
4.635           	airfoil	5.94989257e-05	4.32489003e-03	1.59771534e-03
4.64            	airfoil	5.95178471e-05	4.32350248e-03	1.59718382e-03
4.645           	airfoil	5.95367624e-05	4.32211757e-03	1.59665116e-03
4.65            	airfoil	5.95557655e-05	4.32073486e-03	1.59611647e-03
4.655           	airfoil	5.95748106e-05	4.31935415e-03	1.59557774e-03
4.66            	airfoil	5.95938700e-05	4.31797516e-03	1.59503352e-03
4.665           	airfoil	5.96128821e-05	4.31659768e-03	1.59447953e-03
4.67            	airfoil	5.96318773e-05	4.31522145e-03	1.59390249e-03
4.675           	airfoil	2.66432676e-05	4.31384629e-03	1.59327081e-03
4.68            	airfoil	3.53310379e-05	4.31247204e-03	1.59285546e-03
4.685           	airfoil	5.96889806e-05	4.31109853e-03	1.59242065e-03
4.69            	airfoil	5.97081620e-05	4.30972564e-03	1.59196781e-03
4.695           	airfoil	5.97271662e-05	4.30835321e-03	1.59150669e-03
4.7             	airfoil	5.97461422e-05	4.30698111e-03	1.59103966e-03
4.705           	airfoil	5.97651367e-05	4.30560924e-03	1.59056874e-03
4.71            	airfoil	5.97841900e-05	4.30423753e-03	1.59009826e-03
4.715           	airfoil	5.98032948e-05	4.30286581e-03	1.58963272e-03
4.72            	airfoil	5.98224105e-05	4.30149408e-03	1.58916551e-03
4.725           	airfoil	5.98415251e-05	4.30012220e-03	1.58869218e-03
4.73            	airfoil	5.98607347e-05	4.29875012e-03	1.58821004e-03
4.735           	airfoil	5.98800527e-05	4.29737753e-03	1.58772239e-03
4.74            	airfoil	5.98988068e-05	4.29600500e-03	1.58723181e-03
4.745           	airfoil	5.99176028e-05	4.29463237e-03	1.58674227e-03
4.75            	airfoil	5.99367960e-05	4.29325928e-03	1.58625284e-03
4.755           	airfoil	5.99562853e-05	4.29188570e-03	1.58576266e-03
4.76            	airfoil	5.99761647e-05	4.29051156e-03	1.58527047e-03
4.765           	airfoil	5.99959678e-05	4.28913656e-03	1.58477838e-03
4.77            	airfoil	6.00153825e-05	4.28776070e-03	1.58428509e-03
4.775           	airfoil	6.00360754e-05	4.28638416e-03	1.58379027e-03
4.78            	airfoil	6.00586757e-05	4.28500695e-03	1.58329538e-03
4.785           	airfoil	6.00818134e-05	4.28362905e-03	1.58279940e-03
4.79            	airfoil	6.01049402e-05	4.28225037e-03	1.58230282e-03
4.795           	airfoil	6.01279212e-05	4.28087088e-03	1.58180553e-03
4.8             	airfoil	6.01507243e-05	4.27949053e-03	1.58130814e-03
4.805           	airfoil	6.01734614e-05	4.27810931e-03	1.58081010e-03
4.81            	airfoil	6.01961817e-05	4.27672718e-03	1.58031076e-03
4.815           	airfoil	6.02188970e-05	4.27534411e-03	1.57980987e-03
4.82            	airfoil	6.02416773e-05	4.27396007e-03	1.57930818e-03
4.825           	airfoil	6.02646440e-05	4.27257506e-03	1.57880528e-03
4.83            	airfoil	6.02873764e-05	4.27118903e-03	1.57830071e-03
4.835           	airfoil	5.12078318e-05	4.26980193e-03	1.57779540e-03
4.84            	airfoil	3.90264673e-05	4.26841378e-03	1.57728973e-03
4.845           	airfoil	2.09146285e-05	4.26702457e-03	1.57678209e-03
4.85            	airfoil	2.52210602e-05	4.26563428e-03	1.57629245e-03
4.855           	airfoil	4.12567566e-05	4.26424289e-03	1.57581415e-03
4.86            	airfoil	5.27396107e-05	4.26285041e-03	1.57532976e-03
4.865           	airfoil	6.04460800e-05	4.26145682e-03	1.57483188e-03
4.87            	airfoil	6.04688394e-05	4.26006212e-03	1.57432549e-03
4.875           	airfoil	6.04915521e-05	4.25866627e-03	1.57381317e-03
4.88            	airfoil	6.05142624e-05	4.25726929e-03	1.57329744e-03
4.885           	airfoil	6.05368879e-05	4.25587119e-03	1.57277949e-03
4.89            	airfoil	6.05595307e-05	4.25447196e-03	1.57226758e-03
4.895           	airfoil	6.05822748e-05	4.25307161e-03	1.57175664e-03
4.9             	airfoil	6.06049918e-05	4.25499670e-03	1.57124309e-03
4.905           	airfoil	6.06276723e-05	4.25697135e-03	1.57072624e-03
4.91            	airfoil	6.06503396e-05	4.25892246e-03	1.57020622e-03
4.915           	airfoil	6.06729924e-05	4.26084916e-03	1.56968161e-03
4.92            	airfoil	6.06956414e-05	4.26275084e-03	1.56915146e-03
4.925           	airfoil	6.07183168e-05	4.26462706e-03	1.56861062e-03
4.93            	airfoil	4.02710825e-05	4.26647758e-03	1.56802870e-03
4.935           	airfoil	6.07636555e-05	4.26830227e-03	1.56760980e-03
4.94            	airfoil	6.07863680e-05	4.27010106e-03	1.56715913e-03
4.945           	airfoil	6.08090188e-05	4.27187403e-03	1.56669391e-03
4.95            	airfoil	6.08316207e-05	4.27362127e-03	1.56622174e-03
4.955           	airfoil	6.08541686e-05	4.27534295e-03	1.56574634e-03
4.96            	airfoil	6.08767645e-05	4.27703924e-03	1.56526857e-03
4.965           	airfoil	6.08992811e-05	4.27871038e-03	1.56478899e-03
4.97            	airfoil	6.09214492e-05	4.28035662e-03	1.56430769e-03
4.975           	airfoil	6.09438242e-05	4.28197817e-03	1.56382377e-03
4.98            	airfoil	6.09663104e-05	4.28357526e-03	1.56333941e-03
4.985           	airfoil	6.09884832e-05	4.28514864e-03	1.56285748e-03
4.99            	airfoil	6.10089810e-05	4.28670053e-03	1.56237813e-03
4.995           	airfoil	6.10335748e-05	4.28822314e-03	1.56190025e-03
5               	airfoil	6.10496763e-05	4.28972907e-03	1.56142314e-03
5.005           	airfoil	6.10622396e-05	4.29120795e-03	1.56094703e-03
5.01            	airfoil	6.10667675e-05	4.29266292e-03	1.56047114e-03
5.015           	airfoil	6.10658927e-05	4.29409468e-03	1.55999448e-03
5.02            	airfoil	6.10632662e-05	4.29550356e-03	1.55951699e-03
5.025           	airfoil	6.10603146e-05	4.29688990e-03	1.55903883e-03
5.03            	airfoil	6.10575895e-05	4.29825408e-03	1.55855881e-03
5.035           	airfoil	6.10548291e-05	4.29959635e-03	1.55807528e-03
5.04            	airfoil	6.10522379e-05	4.30091703e-03	1.55759063e-03
5.045           	airfoil	6.10498302e-05	4.30221641e-03	1.55710425e-03
5.05            	airfoil	6.10477036e-05	4.30349470e-03	1.55661590e-03
5.055           	airfoil	6.10455413e-05	4.30475218e-03	1.55612507e-03
5.06            	airfoil	6.10433499e-05	4.30598908e-03	1.55562990e-03
5.065           	airfoil	6.10412294e-05	4.30720560e-03	1.55513416e-03
5.07            	airfoil	6.10391968e-05	4.30840195e-03	1.55463903e-03
5.075           	airfoil	6.10372544e-05	4.30957833e-03	1.55414453e-03
5.08            	airfoil	6.10353957e-05	4.31073497e-03	1.55365039e-03
5.085           	airfoil	6.10336162e-05	4.31222468e-03	1.55315795e-03
5.09            	airfoil	6.10319140e-05	4.31352797e-03	1.55266739e-03
5.095           	airfoil	6.10302616e-05	4.31449860e-03	1.55217905e-03
5.1             	airfoil	6.10286374e-05	4.31528506e-03	1.55169136e-03
5.105           	airfoil	6.10271039e-05	4.31601127e-03	1.55120368e-03
5.11            	airfoil	6.10256337e-05	4.31674128e-03	1.55071600e-03
5.115           	airfoil	6.10242454e-05	4.31648122e-03	1.55022821e-03
5.12            	airfoil	6.10229545e-05	4.31506973e-03	1.54974068e-03
5.125           	airfoil	6.10217028e-05	4.31309587e-03	1.54925363e-03
5.13            	airfoil	6.10204958e-05	4.31087109e-03	1.54876675e-03
5.135           	airfoil	6.10193164e-05	4.30854584e-03	1.54827989e-03
5.14            	airfoil	6.10181707e-05	4.30618755e-03	1.54779256e-03
5.145           	airfoil	6.10170535e-05	4.30382509e-03	1.54730510e-03
5.15            	airfoil	6.08652684e-05	4.30147013e-03	1.54681830e-03
5.155           	airfoil	5.98689213e-05	4.29912685e-03	1.54633209e-03
5.16            	airfoil	5.88568774e-05	4.29679626e-03	1.54584648e-03
5.165           	airfoil	5.78283651e-05	4.29447811e-03	1.54536025e-03
5.17            	airfoil	5.67824232e-05	4.29217170e-03	1.54487358e-03
5.175           	airfoil	5.57181469e-05	4.28987622e-03	1.54438591e-03
5.18            	airfoil	5.46344030e-05	4.28759096e-03	1.54389002e-03
5.185           	airfoil	5.35301004e-05	4.28350299e-03	1.54338546e-03
5.19            	airfoil	5.24041333e-05	4.27631834e-03	1.54287541e-03
5.195           	airfoil	5.12549340e-05	4.26799856e-03	1.54236552e-03
5.2             	airfoil	5.00807601e-05	4.25944503e-03	1.54185837e-03
5.205           	airfoil	4.88798393e-05	4.25099453e-03	1.54135433e-03
5.21            	airfoil	4.76501125e-05	4.24273655e-03	1.54085268e-03
5.215           	airfoil	4.63895902e-05	4.23467061e-03	1.54035199e-03
5.22            	airfoil	4.50953052e-05	4.22677045e-03	1.53985220e-03
5.225           	airfoil	4.37644698e-05	4.21900696e-03	1.53935254e-03
5.23            	airfoil	4.23936329e-05	4.21135511e-03	1.53885364e-03
5.235           	airfoil	4.09787740e-05	4.20379514e-03	1.53835668e-03
5.24            	airfoil	3.95152019e-05	4.19631197e-03	1.53786173e-03
5.245           	airfoil	3.79972878e-05	4.18889429e-03	1.53736683e-03
5.25            	airfoil	3.64180194e-05	4.18153367e-03	1.53687160e-03
5.255           	airfoil	3.47691529e-05	4.17422379e-03	1.53637592e-03
5.26            	airfoil	3.30402889e-05	4.16695989e-03	1.53588032e-03
5.265           	airfoil	3.12182627e-05	4.15973841e-03	1.53538503e-03
5.27            	airfoil	2.92855869e-05	4.15255662e-03	1.53488949e-03
5.275           	airfoil	2.72186049e-05	4.14541244e-03	1.53439368e-03
5.28            	airfoil	2.49841086e-05	4.14139126e-03	1.53389751e-03
5.285           	airfoil	2.25326226e-05	4.13990388e-03	1.53340012e-03
5.29            	airfoil	1.97838877e-05	4.13841090e-03	1.53290254e-03
5.295           	airfoil	1.65909116e-05	4.13692480e-03	1.53240528e-03
5.3             	airfoil	1.26166754e-05	4.13543847e-03	1.53190882e-03
5.305           	airfoil	6.57624349e-06	4.13395154e-03	1.53141123e-03
5.31            	airfoil	8.51713056e-06	4.13246418e-03	1.53091827e-03
5.315           	airfoil	1.37186780e-05	4.13097652e-03	1.53042568e-03
5.32            	airfoil	1.74276893e-05	4.12948861e-03	1.52993198e-03
5.325           	airfoil	2.04717639e-05	4.12800048e-03	1.52943728e-03
5.33            	airfoil	2.31154377e-05	4.12651210e-03	1.52894285e-03
5.335           	airfoil	2.54835034e-05	4.12502349e-03	1.52844875e-03
5.34            	airfoil	2.76470081e-05	4.12353467e-03	1.52795483e-03
5.345           	airfoil	2.96507621e-05	4.12204566e-03	1.52746111e-03
5.35            	airfoil	3.15251882e-05	4.12055649e-03	1.52696750e-03
5.355           	airfoil	3.32920917e-05	4.11906717e-03	1.52647335e-03
5.36            	airfoil	3.49681981e-05	4.11757771e-03	1.52597938e-03
5.365           	airfoil	3.65657896e-05	4.11608810e-03	1.52548570e-03
5.37            	airfoil	3.80942133e-05	4.11459837e-03	1.52499218e-03
5.375           	airfoil	3.95617992e-05	4.11310848e-03	1.52449814e-03
5.38            	airfoil	4.09752031e-05	4.11161846e-03	1.52400400e-03
5.385           	airfoil	4.23398820e-05	4.11012830e-03	1.52351003e-03
5.39            	airfoil	4.36603382e-05	4.10863802e-03	1.52301673e-03
5.395           	airfoil	4.49404114e-05	4.10714761e-03	1.52252565e-03
5.4             	airfoil	4.61834470e-05	4.10565709e-03	1.52203885e-03
5.405           	airfoil	4.73923668e-05	4.10416647e-03	1.52155693e-03
5.41            	airfoil	4.85699006e-05	4.10267576e-03	1.52107587e-03
5.415           	airfoil	4.97183106e-05	4.10118495e-03	1.52059449e-03
5.42            	airfoil	5.08395239e-05	4.09969406e-03	1.52011347e-03
5.425           	airfoil	5.19351447e-05	4.09820312e-03	1.51963332e-03
5.43            	airfoil	5.30068594e-05	4.09671214e-03	1.51915400e-03
5.435           	airfoil	5.40561160e-05	4.09522111e-03	1.51867605e-03
5.44            	airfoil	5.50842201e-05	4.09373005e-03	1.51819902e-03
5.445           	airfoil	5.60922993e-05	4.09223896e-03	1.51772128e-03
5.45            	airfoil	5.70814453e-05	4.09074786e-03	1.51724329e-03
5.455           	airfoil	5.80526405e-05	4.08925676e-03	1.51676593e-03
5.46            	airfoil	5.90067846e-05	4.08776566e-03	1.51629185e-03
5.465           	airfoil	5.99447274e-05	4.08627458e-03	1.51581841e-03
5.47            	airfoil	6.08671554e-05	4.08478353e-03	1.51534588e-03
5.475           	airfoil	6.10288236e-05	4.08329254e-03	1.51488010e-03
5.48            	airfoil	6.10302815e-05	4.08180162e-03	1.51441760e-03
5.485           	airfoil	6.10317718e-05	4.08031076e-03	1.51395504e-03
5.49            	airfoil	6.10333190e-05	4.07881995e-03	1.51349146e-03
5.495           	airfoil	6.10349446e-05	4.07732907e-03	1.51302575e-03
5.5             	airfoil	6.10366414e-05	4.07583829e-03	1.51255712e-03
5.505           	airfoil	6.10384017e-05	4.07434762e-03	1.51208541e-03
5.51            	airfoil	6.10403168e-05	4.07285709e-03	1.51160877e-03
5.515           	airfoil	6.10422520e-05	4.07136672e-03	1.51112366e-03
5.52            	airfoil	4.16036052e-05	4.06987653e-03	1.51061094e-03
5.525           	airfoil	6.10457744e-05	4.06838651e-03	1.51021264e-03
5.53            	airfoil	6.10475332e-05	4.06689666e-03	1.50979981e-03
5.535           	airfoil	6.10493283e-05	4.06540696e-03	1.50937706e-03
5.54            	airfoil	6.10511356e-05	4.06391743e-03	1.50894974e-03
5.545           	airfoil	6.10528652e-05	4.06242814e-03	1.50851966e-03
5.55            	airfoil	6.10545617e-05	4.06093908e-03	1.50808782e-03
5.555           	airfoil	6.10564268e-05	4.05945014e-03	1.50765552e-03
5.56            	airfoil	6.10586312e-05	4.05796112e-03	1.50722217e-03
5.565           	airfoil	6.10606827e-05	4.05647243e-03	1.50678864e-03
5.57            	airfoil	6.10626646e-05	4.05498406e-03	1.50635436e-03
5.575           	airfoil	6.10646553e-05	4.05349590e-03	1.50591909e-03
5.58            	airfoil	6.10666850e-05	4.05200795e-03	1.50548260e-03
5.585           	airfoil	6.10688023e-05	4.05052021e-03	1.50504521e-03
5.59            	airfoil	6.10709320e-05	4.04903274e-03	1.50460741e-03
5.595           	airfoil	6.10731870e-05	4.04754559e-03	1.50416882e-03
5.6             	airfoil	6.10754845e-05	4.04605855e-03	1.50372894e-03
5.605           	airfoil	6.10776738e-05	4.04457175e-03	1.50328761e-03
5.61            	airfoil	6.10798982e-05	4.04308516e-03	1.50284617e-03
5.615           	airfoil	6.10821715e-05	4.04159881e-03	1.50240410e-03
5.62            	airfoil	5.84805337e-05	4.04011270e-03	1.50195963e-03
5.625           	airfoil	5.26299742e-05	4.03862684e-03	1.50151396e-03
5.63            	airfoil	4.61219416e-05	4.03714114e-03	1.50106743e-03
5.635           	airfoil	3.86348589e-05	4.03565561e-03	1.50061944e-03
5.64            	airfoil	2.94064939e-05	4.03417033e-03	1.50017001e-03
5.645           	airfoil	1.55836286e-05	4.03268533e-03	1.49972064e-03
5.65            	airfoil	1.93127963e-05	4.03120063e-03	1.49929555e-03
5.655           	airfoil	3.13451189e-05	4.02971623e-03	1.49887905e-03
5.66            	airfoil	3.98185441e-05	4.02823215e-03	1.49846066e-03
5.665           	airfoil	4.67132948e-05	4.02674839e-03	1.49804042e-03
5.67            	airfoil	5.26548734e-05	4.02526495e-03	1.49761788e-03
5.675           	airfoil	5.79381538e-05	4.02378184e-03	1.49719383e-03
5.68            	airfoil	6.11148785e-05	4.02229904e-03	1.49676850e-03
5.685           	airfoil	6.11176239e-05	4.02081650e-03	1.49634180e-03
5.69            	airfoil	6.11203803e-05	4.01933433e-03	1.49591332e-03
5.695           	airfoil	6.11231269e-05	4.01785259e-03	1.49548282e-03
5.7             	airfoil	6.11258897e-05	4.01637125e-03	1.49505108e-03
5.705           	airfoil	6.11286793e-05	4.01489031e-03	1.49462060e-03
5.71            	airfoil	6.11314935e-05	4.01340977e-03	1.49418998e-03
5.715           	airfoil	6.11343322e-05	4.01192965e-03	1.49375967e-03
5.72            	airfoil	6.11372036e-05	4.01044994e-03	1.49332906e-03
5.725           	airfoil	6.11401121e-05	4.00897066e-03	1.49289774e-03
5.73            	airfoil	6.11430487e-05	4.00749182e-03	1.49246618e-03
5.735           	airfoil	6.11460124e-05	4.00601343e-03	1.49203662e-03
5.74            	airfoil	6.11490023e-05	4.00453550e-03	1.49160802e-03
5.745           	airfoil	6.11520161e-05	4.00305803e-03	1.49117997e-03
5.75            	airfoil	6.11550502e-05	4.00158100e-03	1.49075317e-03
5.755           	airfoil	6.11580840e-05	4.00010441e-03	1.49032833e-03
5.76            	airfoil	6.11611134e-05	3.99862840e-03	1.48990342e-03
