# y+ ()         
# Time          	patch           	min             	max             	average         
20.115          	airfoil	3.03521727e-04	2.41647250e-02	1.10170423e-02
20.12           	airfoil	3.03521426e-04	2.41647250e-02	1.10170423e-02
20.125          	airfoil	3.03522443e-04	2.41647250e-02	1.10170422e-02
20.13           	airfoil	3.03523155e-04	2.41647250e-02	1.10170422e-02
20.135          	airfoil	3.03524241e-04	2.41647249e-02	1.10170421e-02
20.14           	airfoil	3.03525327e-04	2.41647249e-02	1.10170419e-02
20.145          	airfoil	3.03526822e-04	2.41647249e-02	1.10170419e-02
20.15           	airfoil	3.03527674e-04	2.41647249e-02	1.10170417e-02
20.155          	airfoil	3.03529122e-04	2.41647249e-02	1.10170416e-02
20.16           	airfoil	3.03529631e-04	2.41647249e-02	1.10170415e-02
20.165          	airfoil	3.03530445e-04	2.41647249e-02	1.10170413e-02
20.17           	airfoil	3.03531132e-04	2.41647249e-02	1.10170413e-02
20.175          	airfoil	3.03531350e-04	2.41647248e-02	1.10170412e-02
20.18           	airfoil	3.03531806e-04	2.41647248e-02	1.10170411e-02
20.185          	airfoil	3.03531214e-04	2.41647248e-02	1.10170411e-02
20.19           	airfoil	3.03531600e-04	2.41647248e-02	1.10170410e-02
20.195          	airfoil	3.03531999e-04	2.41647248e-02	1.10170411e-02
20.2            	airfoil	3.03532445e-04	2.41647248e-02	1.10170411e-02
20.205          	airfoil	3.03531508e-04	2.41647247e-02	1.10170411e-02
20.21           	airfoil	3.03533255e-04	2.41647247e-02	1.10170412e-02
20.215          	airfoil	3.03534589e-04	2.41647247e-02	1.10170414e-02
20.22           	airfoil	3.03535188e-04	2.41647247e-02	1.10170414e-02
20.225          	airfoil	3.03537108e-04	2.41647247e-02	1.10170416e-02
20.23           	airfoil	3.03539066e-04	2.41647246e-02	1.10170417e-02
20.235          	airfoil	3.03541192e-04	2.41647246e-02	1.10170418e-02
20.24           	airfoil	3.03543668e-04	2.41647246e-02	1.10170419e-02
20.245          	airfoil	3.03546951e-04	2.41647246e-02	1.10170420e-02
20.25           	airfoil	3.03549755e-04	2.41647246e-02	1.10170421e-02
20.255          	airfoil	3.03552279e-04	2.41647245e-02	1.10170421e-02
20.26           	airfoil	3.03554859e-04	2.41647245e-02	1.10170422e-02
20.265          	airfoil	3.03556632e-04	2.41647245e-02	1.10170422e-02
20.27           	airfoil	3.03558571e-04	2.41647245e-02	1.10170422e-02
20.275          	airfoil	3.03560285e-04	2.41647245e-02	1.10170421e-02
20.28           	airfoil	3.03561668e-04	2.41647244e-02	1.10170420e-02
20.285          	airfoil	3.03561574e-04	2.41647244e-02	1.10170419e-02
20.29           	airfoil	3.03562958e-04	2.41647244e-02	1.10170418e-02
20.295          	airfoil	3.03564698e-04	2.41647244e-02	1.10170416e-02
20.3            	airfoil	3.03566577e-04	2.41647244e-02	1.10170414e-02
20.305          	airfoil	3.03567608e-04	2.41647244e-02	1.10170413e-02
20.31           	airfoil	3.03570969e-04	2.41647244e-02	1.10170412e-02
20.315          	airfoil	3.03574017e-04	2.41647244e-02	1.10170411e-02
20.32           	airfoil	3.03577600e-04	2.41647244e-02	1.10170410e-02
20.325          	airfoil	3.03581139e-04	2.41647244e-02	1.10170410e-02
20.33           	airfoil	3.03584380e-04	2.41647244e-02	1.10170410e-02
20.335          	airfoil	3.03586730e-04	2.41647244e-02	1.10170410e-02
20.34           	airfoil	3.03588784e-04	2.41647244e-02	1.10170410e-02
20.345          	airfoil	3.03591309e-04	2.41647244e-02	1.10170410e-02
20.35           	airfoil	3.03592575e-04	2.41647244e-02	1.10170411e-02
20.355          	airfoil	3.03595480e-04	2.41647244e-02	1.10170411e-02
20.36           	airfoil	3.03598676e-04	2.41647244e-02	1.10170412e-02
20.365          	airfoil	3.03602020e-04	2.41647244e-02	1.10170413e-02
20.37           	airfoil	3.03606023e-04	2.41647244e-02	1.10170413e-02
20.375          	airfoil	3.03609511e-04	2.41647244e-02	1.10170414e-02
20.38           	airfoil	3.03612622e-04	2.41647244e-02	1.10170414e-02
20.385          	airfoil	3.03616418e-04	2.41647244e-02	1.10170414e-02
20.39           	airfoil	3.03619657e-04	2.41647244e-02	1.10170414e-02
20.395          	airfoil	3.03622510e-04	2.41647244e-02	1.10170413e-02
20.4            	airfoil	3.03625496e-04	2.41647245e-02	1.10170412e-02
20.405          	airfoil	3.03626110e-04	2.41647245e-02	1.10170412e-02
20.41           	airfoil	3.03629034e-04	2.41647245e-02	1.10170410e-02
20.415          	airfoil	3.03629452e-04	2.41647245e-02	1.10170409e-02
20.42           	airfoil	3.03632580e-04	2.41647245e-02	1.10170406e-02
20.425          	airfoil	3.03635244e-04	2.41647245e-02	1.10170403e-02
20.43           	airfoil	3.03639746e-04	2.41647245e-02	1.10170400e-02
20.435          	airfoil	3.03643997e-04	2.41647245e-02	1.10170397e-02
20.44           	airfoil	3.03648580e-04	2.41647246e-02	1.10170394e-02
20.445          	airfoil	3.03653882e-04	2.41647246e-02	1.10170393e-02
20.45           	airfoil	3.03656678e-04	2.41647246e-02	1.10170390e-02
20.455          	airfoil	3.03660075e-04	2.41647246e-02	1.10170388e-02
20.46           	airfoil	3.03664409e-04	2.41647246e-02	1.10170387e-02
20.465          	airfoil	3.03664600e-04	2.41647246e-02	1.10170385e-02
20.47           	airfoil	3.03666103e-04	2.41647246e-02	1.10170384e-02
20.475          	airfoil	3.03668473e-04	2.41647246e-02	1.10170383e-02
20.48           	airfoil	3.03666991e-04	2.41647246e-02	1.10170382e-02
20.485          	airfoil	3.03670262e-04	2.41647247e-02	1.10170382e-02
20.49           	airfoil	3.03669002e-04	2.41647247e-02	1.10170382e-02
20.495          	airfoil	3.03672239e-04	2.41647247e-02	1.10170382e-02
20.5            	airfoil	3.03670827e-04	2.41647247e-02	1.10170382e-02
20.505          	airfoil	3.03677469e-04	2.41647247e-02	1.10170383e-02
20.51           	airfoil	3.03683088e-04	2.41647247e-02	1.10170383e-02
20.515          	airfoil	3.03689264e-04	2.41647247e-02	1.10170384e-02
20.52           	airfoil	3.03693242e-04	2.41647247e-02	1.10170384e-02
20.525          	airfoil	3.03696682e-04	2.41647247e-02	1.10170385e-02
20.53           	airfoil	3.03700372e-04	2.41647247e-02	1.10170385e-02
20.535          	airfoil	3.03702907e-04	2.41647247e-02	1.10170386e-02
20.54           	airfoil	3.03702155e-04	2.41647247e-02	1.10170386e-02
20.545          	airfoil	3.03703760e-04	2.41647247e-02	1.10170386e-02
20.55           	airfoil	3.03705673e-04	2.41647247e-02	1.10170385e-02
20.555          	airfoil	3.03704632e-04	2.41647247e-02	1.10170384e-02
20.56           	airfoil	3.03708057e-04	2.41647248e-02	1.10170383e-02
20.565          	airfoil	3.03711173e-04	2.41647248e-02	1.10170383e-02
20.57           	airfoil	3.03715684e-04	2.41647248e-02	1.10170382e-02
20.575          	airfoil	3.03719786e-04	2.41647248e-02	1.10170382e-02
20.58           	airfoil	3.03725112e-04	2.41647248e-02	1.10170381e-02
20.585          	airfoil	3.03725843e-04	2.41647248e-02	1.10170381e-02
20.59           	airfoil	3.03727483e-04	2.41647248e-02	1.10170380e-02
20.595          	airfoil	3.03728017e-04	2.41647248e-02	1.10170379e-02
20.6            	airfoil	3.03727985e-04	2.41647248e-02	1.10170379e-02
20.605          	airfoil	3.03729612e-04	2.41647248e-02	1.10170378e-02
20.61           	airfoil	3.03731290e-04	2.41647248e-02	1.10170378e-02
20.615          	airfoil	3.03731200e-04	2.41647248e-02	1.10170379e-02
20.62           	airfoil	3.03734244e-04	2.41647248e-02	1.10170379e-02
20.625          	airfoil	3.03735894e-04	2.41647248e-02	1.10170380e-02
20.63           	airfoil	3.03738602e-04	2.41647248e-02	1.10170381e-02
20.635          	airfoil	3.03741053e-04	2.41647249e-02	1.10170382e-02
20.64           	airfoil	3.03743223e-04	2.41647249e-02	1.10170383e-02
20.645          	airfoil	3.03745018e-04	2.41647249e-02	1.10170385e-02
20.65           	airfoil	3.03746101e-04	2.41647249e-02	1.10170386e-02
20.655          	airfoil	3.03748427e-04	2.41647249e-02	1.10170387e-02
20.66           	airfoil	3.03750890e-04	2.41647249e-02	1.10170388e-02
20.665          	airfoil	3.03753311e-04	2.41647249e-02	1.10170389e-02
20.67           	airfoil	3.03753343e-04	2.41647250e-02	1.10170390e-02
20.675          	airfoil	3.03754462e-04	2.41647250e-02	1.10170390e-02
20.68           	airfoil	3.03755540e-04	2.41647250e-02	1.10170390e-02
20.685          	airfoil	3.03754977e-04	2.41647250e-02	1.10170390e-02
20.69           	airfoil	3.03758304e-04	2.41647250e-02	1.10170390e-02
20.695          	airfoil	3.03760680e-04	2.41647250e-02	1.10170389e-02
20.7            	airfoil	3.03763279e-04	2.41647250e-02	1.10170389e-02
20.705          	airfoil	3.03766410e-04	2.41647251e-02	1.10170388e-02
20.71           	airfoil	3.03769444e-04	2.41647251e-02	1.10170387e-02
20.715          	airfoil	3.03772938e-04	2.41647251e-02	1.10170387e-02
20.72           	airfoil	3.03774037e-04	2.41647251e-02	1.10170385e-02
20.725          	airfoil	3.03775570e-04	2.41647251e-02	1.10170384e-02
20.73           	airfoil	3.03776767e-04	2.41647251e-02	1.10170383e-02
20.735          	airfoil	3.03776970e-04	2.41647251e-02	1.10170382e-02
20.74           	airfoil	3.03777635e-04	2.41647252e-02	1.10170381e-02
20.745          	airfoil	3.03776766e-04	2.41647252e-02	1.10170380e-02
20.75           	airfoil	3.03776974e-04	2.41647252e-02	1.10170380e-02
20.755          	airfoil	3.03777470e-04	2.41647252e-02	1.10170379e-02
20.76           	airfoil	3.03775713e-04	2.41647252e-02	1.10170379e-02
20.765          	airfoil	3.03777238e-04	2.41647252e-02	1.10170380e-02
20.77           	airfoil	3.03778306e-04	2.41647252e-02	1.10170380e-02
20.775          	airfoil	3.03778654e-04	2.41647253e-02	1.10170380e-02
20.78           	airfoil	3.03781008e-04	2.41647253e-02	1.10170382e-02
20.785          	airfoil	3.03782946e-04	2.41647253e-02	1.10170383e-02
20.79           	airfoil	3.03785002e-04	2.41647253e-02	1.10170385e-02
20.795          	airfoil	3.03788337e-04	2.41647253e-02	1.10170386e-02
20.8            	airfoil	3.03790938e-04	2.41647253e-02	1.10170388e-02
20.805          	airfoil	3.03792960e-04	2.41647253e-02	1.10170390e-02
20.81           	airfoil	3.03796618e-04	2.41647254e-02	1.10170391e-02
20.815          	airfoil	3.03797283e-04	2.41647254e-02	1.10170392e-02
20.82           	airfoil	3.03798446e-04	2.41647254e-02	1.10170393e-02
20.825          	airfoil	3.03799234e-04	2.41647254e-02	1.10170394e-02
20.83           	airfoil	3.03796128e-04	2.41647254e-02	1.10170394e-02
20.835          	airfoil	3.03793835e-04	2.41647254e-02	1.10170393e-02
20.84           	airfoil	3.03793735e-04	2.41647254e-02	1.10170393e-02
20.845          	airfoil	3.03791841e-04	2.41647254e-02	1.10170392e-02
20.85           	airfoil	3.03794566e-04	2.41647254e-02	1.10170391e-02
20.855          	airfoil	3.03795992e-04	2.41647254e-02	1.10170390e-02
20.86           	airfoil	3.03797817e-04	2.41647254e-02	1.10170389e-02
20.865          	airfoil	3.03799102e-04	2.41647255e-02	1.10170388e-02
20.87           	airfoil	3.03800999e-04	2.41647255e-02	1.10170388e-02
20.875          	airfoil	3.03800514e-04	2.41647255e-02	1.10170386e-02
20.88           	airfoil	3.03800451e-04	2.41647255e-02	1.10170386e-02
20.885          	airfoil	3.03799776e-04	2.41647255e-02	1.10170386e-02
20.89           	airfoil	3.03796316e-04	2.41647254e-02	1.10170385e-02
20.895          	airfoil	3.03793974e-04	2.41647254e-02	1.10170385e-02
20.9            	airfoil	3.03792511e-04	2.41647254e-02	1.10170385e-02
20.905          	airfoil	3.03791307e-04	2.41647254e-02	1.10170385e-02
20.91           	airfoil	3.03792118e-04	2.41647254e-02	1.10170386e-02
20.915          	airfoil	3.03793034e-04	2.41647254e-02	1.10170387e-02
20.92           	airfoil	3.03794537e-04	2.41647254e-02	1.10170388e-02
20.925          	airfoil	3.03797050e-04	2.41647254e-02	1.10170389e-02
20.93           	airfoil	3.03798925e-04	2.41647254e-02	1.10170391e-02
20.935          	airfoil	3.03800464e-04	2.41647254e-02	1.10170393e-02
20.94           	airfoil	3.03801912e-04	2.41647253e-02	1.10170395e-02
20.945          	airfoil	3.03802353e-04	2.41647253e-02	1.10170397e-02
20.95           	airfoil	3.03802015e-04	2.41647253e-02	1.10170398e-02
20.955          	airfoil	3.03800833e-04	2.41647253e-02	1.10170400e-02
20.96           	airfoil	3.03799841e-04	2.41647253e-02	1.10170400e-02
20.965          	airfoil	3.03799721e-04	2.41647253e-02	1.10170401e-02
20.97           	airfoil	3.03798835e-04	2.41647253e-02	1.10170401e-02
20.975          	airfoil	3.03798251e-04	2.41647252e-02	1.10170401e-02
20.98           	airfoil	3.03798455e-04	2.41647252e-02	1.10170400e-02
20.985          	airfoil	3.03798262e-04	2.41647252e-02	1.10170399e-02
20.99           	airfoil	3.03798407e-04	2.41647252e-02	1.10170398e-02
20.995          	airfoil	3.03799699e-04	2.41647252e-02	1.10170397e-02
21              	airfoil	3.03800284e-04	2.41647252e-02	1.10170395e-02
21.005          	airfoil	3.03802702e-04	2.41647252e-02	1.10170394e-02
21.01           	airfoil	3.03801469e-04	2.41647252e-02	1.10170392e-02
21.015          	airfoil	3.03801534e-04	2.41647252e-02	1.10170391e-02
21.02           	airfoil	3.03804007e-04	2.41647252e-02	1.10170390e-02
21.025          	airfoil	3.03804339e-04	2.41647252e-02	1.10170390e-02
21.03           	airfoil	3.03804336e-04	2.41647252e-02	1.10170390e-02
21.035          	airfoil	3.03804656e-04	2.41647252e-02	1.10170390e-02
21.04           	airfoil	3.03801626e-04	2.41647252e-02	1.10170390e-02
21.045          	airfoil	3.03800570e-04	2.41647252e-02	1.10170389e-02
21.05           	airfoil	3.03800818e-04	2.41647252e-02	1.10170390e-02
21.055          	airfoil	3.03803430e-04	2.41647252e-02	1.10170390e-02
21.06           	airfoil	3.03804108e-04	2.41647252e-02	1.10170391e-02
21.065          	airfoil	3.03808007e-04	2.41647251e-02	1.10170391e-02
21.07           	airfoil	3.03810023e-04	2.41647251e-02	1.10170392e-02
21.075          	airfoil	3.03812940e-04	2.41647251e-02	1.10170393e-02
21.08           	airfoil	3.03815652e-04	2.41647252e-02	1.10170394e-02
21.085          	airfoil	3.03822465e-04	2.41647252e-02	1.10170394e-02
21.09           	airfoil	3.03820403e-04	2.41647252e-02	1.10170395e-02
21.095          	airfoil	3.03820298e-04	2.41647252e-02	1.10170395e-02
21.1            	airfoil	3.03816202e-04	2.41647252e-02	1.10170396e-02
21.105          	airfoil	3.03810040e-04	2.41647252e-02	1.10170396e-02
21.11           	airfoil	3.03802585e-04	2.41647252e-02	1.10170395e-02
21.115          	airfoil	3.03804363e-04	2.41647252e-02	1.10170394e-02
21.12           	airfoil	3.03804860e-04	2.41647252e-02	1.10170393e-02
21.125          	airfoil	3.03804785e-04	2.41647252e-02	1.10170392e-02
21.13           	airfoil	3.03806775e-04	2.41647253e-02	1.10170391e-02
21.135          	airfoil	3.03809141e-04	2.41647253e-02	1.10170390e-02
21.14           	airfoil	3.03811132e-04	2.41647253e-02	1.10170388e-02
21.145          	airfoil	3.03819177e-04	2.41647253e-02	1.10170387e-02
21.15           	airfoil	3.03815882e-04	2.41647253e-02	1.10170384e-02
21.155          	airfoil	3.03819410e-04	2.41647253e-02	1.10170383e-02
21.16           	airfoil	3.03815770e-04	2.41647253e-02	1.10170381e-02
21.165          	airfoil	3.03813448e-04	2.41647254e-02	1.10170379e-02
21.17           	airfoil	3.03809531e-04	2.41647254e-02	1.10170377e-02
21.175          	airfoil	3.03802812e-04	2.41647254e-02	1.10170377e-02
21.18           	airfoil	3.03800805e-04	2.41647254e-02	1.10170375e-02
21.185          	airfoil	3.03793137e-04	2.41647254e-02	1.10170375e-02
21.19           	airfoil	3.03795748e-04	2.41647254e-02	1.10170374e-02
21.195          	airfoil	3.03796062e-04	2.41647254e-02	1.10170374e-02
21.2            	airfoil	3.03795950e-04	2.41647255e-02	1.10170374e-02
21.205          	airfoil	3.03791849e-04	2.41647255e-02	1.10170374e-02
21.21           	airfoil	3.03793094e-04	2.41647255e-02	1.10170374e-02
21.215          	airfoil	3.03792954e-04	2.41647255e-02	1.10170374e-02
21.22           	airfoil	3.03792472e-04	2.41647255e-02	1.10170374e-02
21.225          	airfoil	3.03790349e-04	2.41647255e-02	1.10170374e-02
21.23           	airfoil	3.03792307e-04	2.41647255e-02	1.10170374e-02
21.235          	airfoil	3.03792980e-04	2.41647255e-02	1.10170375e-02
21.24           	airfoil	3.03793505e-04	2.41647256e-02	1.10170375e-02
21.245          	airfoil	3.03794918e-04	2.41647256e-02	1.10170375e-02
21.25           	airfoil	3.03796191e-04	2.41647256e-02	1.10170375e-02
21.255          	airfoil	3.03797793e-04	2.41647256e-02	1.10170374e-02
21.26           	airfoil	3.03802748e-04	2.41647256e-02	1.10170374e-02
21.265          	airfoil	3.03805101e-04	2.41647256e-02	1.10170373e-02
21.27           	airfoil	3.03806722e-04	2.41647256e-02	1.10170372e-02
21.275          	airfoil	3.03808375e-04	2.41647256e-02	1.10170371e-02
21.28           	airfoil	3.03811420e-04	2.41647256e-02	1.10170370e-02
21.285          	airfoil	3.03808774e-04	2.41647256e-02	1.10170369e-02
21.29           	airfoil	3.03807828e-04	2.41647256e-02	1.10170367e-02
21.295          	airfoil	3.03806811e-04	2.41647256e-02	1.10170366e-02
21.3            	airfoil	3.03802996e-04	2.41647256e-02	1.10170366e-02
21.305          	airfoil	3.03799140e-04	2.41647256e-02	1.10170366e-02
21.31           	airfoil	3.03796924e-04	2.41647256e-02	1.10170366e-02
21.315          	airfoil	3.03790973e-04	2.41647256e-02	1.10170366e-02
21.32           	airfoil	3.03793559e-04	2.41647256e-02	1.10170366e-02
21.325          	airfoil	3.03793081e-04	2.41647256e-02	1.10170367e-02
21.33           	airfoil	3.03791360e-04	2.41647256e-02	1.10170368e-02
21.335          	airfoil	3.03789195e-04	2.41647256e-02	1.10170369e-02
21.34           	airfoil	3.03790305e-04	2.41647256e-02	1.10170370e-02
21.345          	airfoil	3.03784249e-04	2.41647256e-02	1.10170372e-02
21.35           	airfoil	3.03781116e-04	2.41647256e-02	1.10170373e-02
21.355          	airfoil	3.03778550e-04	2.41647256e-02	1.10170375e-02
21.36           	airfoil	3.03776086e-04	2.41647256e-02	1.10170376e-02
21.365          	airfoil	3.03774318e-04	2.41647256e-02	1.10170378e-02
21.37           	airfoil	3.03771735e-04	2.41647256e-02	1.10170380e-02
21.375          	airfoil	3.03770422e-04	2.41647256e-02	1.10170381e-02
21.38           	airfoil	3.03766088e-04	2.41647256e-02	1.10170382e-02
21.385          	airfoil	3.03762971e-04	2.41647256e-02	1.10170383e-02
21.39           	airfoil	3.03759106e-04	2.41647256e-02	1.10170383e-02
21.395          	airfoil	3.03759797e-04	2.41647256e-02	1.10170384e-02
21.4            	airfoil	3.03757848e-04	2.41647256e-02	1.10170384e-02
21.405          	airfoil	3.03757062e-04	2.41647256e-02	1.10170384e-02
21.41           	airfoil	3.03753489e-04	2.41647256e-02	1.10170383e-02
21.415          	airfoil	3.03750046e-04	2.41647256e-02	1.10170383e-02
21.42           	airfoil	3.03747276e-04	2.41647256e-02	1.10170382e-02
21.425          	airfoil	3.03742504e-04	2.41647256e-02	1.10170381e-02
21.43           	airfoil	3.03737967e-04	2.41647256e-02	1.10170380e-02
21.435          	airfoil	3.03733233e-04	2.41647256e-02	1.10170380e-02
21.44           	airfoil	3.03729567e-04	2.41647256e-02	1.10170378e-02
21.445          	airfoil	3.03725632e-04	2.41647256e-02	1.10170377e-02
21.45           	airfoil	3.03722770e-04	2.41647256e-02	1.10170377e-02
21.455          	airfoil	3.03720493e-04	2.41647256e-02	1.10170376e-02
21.46           	airfoil	3.03717675e-04	2.41647256e-02	1.10170376e-02
21.465          	airfoil	3.03718445e-04	2.41647256e-02	1.10170376e-02
21.47           	airfoil	3.03713769e-04	2.41647256e-02	1.10170377e-02
21.475          	airfoil	3.03710382e-04	2.41647256e-02	1.10170377e-02
21.48           	airfoil	3.03707457e-04	2.41647256e-02	1.10170378e-02
21.485          	airfoil	3.03702893e-04	2.41647256e-02	1.10170379e-02
21.49           	airfoil	3.03698724e-04	2.41647256e-02	1.10170379e-02
21.495          	airfoil	3.03697410e-04	2.41647256e-02	1.10170381e-02
21.5            	airfoil	3.03694793e-04	2.41647255e-02	1.10170382e-02
21.505          	airfoil	3.03691741e-04	2.41647255e-02	1.10170384e-02
21.51           	airfoil	3.03689325e-04	2.41647255e-02	1.10170385e-02
21.515          	airfoil	3.03685424e-04	2.41647255e-02	1.10170386e-02
21.52           	airfoil	3.03682740e-04	2.41647255e-02	1.10170386e-02
21.525          	airfoil	3.03678944e-04	2.41647255e-02	1.10170387e-02
21.53           	airfoil	3.03674854e-04	2.41647255e-02	1.10170388e-02
21.535          	airfoil	3.03670874e-04	2.41647255e-02	1.10170388e-02
21.54           	airfoil	3.03667289e-04	2.41647255e-02	1.10170388e-02
21.545          	airfoil	3.03666499e-04	2.41647255e-02	1.10170387e-02
21.55           	airfoil	3.03663463e-04	2.41647255e-02	1.10170387e-02
21.555          	airfoil	3.03660485e-04	2.41647255e-02	1.10170386e-02
21.56           	airfoil	3.03657713e-04	2.41647255e-02	1.10170385e-02
21.565          	airfoil	3.03658386e-04	2.41647255e-02	1.10170385e-02
21.57           	airfoil	3.03654580e-04	2.41647254e-02	1.10170384e-02
21.575          	airfoil	3.03651446e-04	2.41647254e-02	1.10170383e-02
21.58           	airfoil	3.03648321e-04	2.41647254e-02	1.10170382e-02
21.585          	airfoil	3.03645637e-04	2.41647254e-02	1.10170382e-02
21.59           	airfoil	3.03640855e-04	2.41647254e-02	1.10170381e-02
21.595          	airfoil	3.03636899e-04	2.41647254e-02	1.10170381e-02
21.6            	airfoil	3.03632028e-04	2.41647254e-02	1.10170381e-02
21.605          	airfoil	3.03629892e-04	2.41647254e-02	1.10170381e-02
21.61           	airfoil	3.03627233e-04	2.41647254e-02	1.10170382e-02
21.615          	airfoil	3.03624100e-04	2.41647254e-02	1.10170383e-02
21.62           	airfoil	3.03620051e-04	2.41647253e-02	1.10170384e-02
21.625          	airfoil	3.03618218e-04	2.41647253e-02	1.10170384e-02
21.63           	airfoil	3.03617045e-04	2.41647253e-02	1.10170386e-02
21.635          	airfoil	3.03615766e-04	2.41647253e-02	1.10170387e-02
21.64           	airfoil	3.03614796e-04	2.41647253e-02	1.10170389e-02
21.645          	airfoil	3.03616325e-04	2.41647253e-02	1.10170390e-02
21.65           	airfoil	3.03615239e-04	2.41647253e-02	1.10170391e-02
21.655          	airfoil	3.03616529e-04	2.41647253e-02	1.10170392e-02
21.66           	airfoil	3.03614540e-04	2.41647253e-02	1.10170393e-02
21.665          	airfoil	3.03613576e-04	2.41647252e-02	1.10170393e-02
21.67           	airfoil	3.03612443e-04	2.41647252e-02	1.10170394e-02
21.675          	airfoil	3.03611723e-04	2.41647252e-02	1.10170394e-02
21.68           	airfoil	3.03610810e-04	2.41647252e-02	1.10170394e-02
21.685          	airfoil	3.03610015e-04	2.41647252e-02	1.10170393e-02
21.69           	airfoil	3.03610539e-04	2.41647252e-02	1.10170392e-02
21.695          	airfoil	3.03610480e-04	2.41647251e-02	1.10170392e-02
21.7            	airfoil	3.03611281e-04	2.41647251e-02	1.10170391e-02
21.705          	airfoil	3.03612321e-04	2.41647251e-02	1.10170390e-02
21.71           	airfoil	3.03613596e-04	2.41647251e-02	1.10170388e-02
21.715          	airfoil	3.03615109e-04	2.41647251e-02	1.10170388e-02
21.72           	airfoil	3.03617134e-04	2.41647251e-02	1.10170386e-02
21.725          	airfoil	3.03619516e-04	2.41647251e-02	1.10170386e-02
21.73           	airfoil	3.03621165e-04	2.41647250e-02	1.10170385e-02
21.735          	airfoil	3.03623280e-04	2.41647250e-02	1.10170384e-02
21.74           	airfoil	3.03625721e-04	2.41647250e-02	1.10170384e-02
21.745          	airfoil	3.03627594e-04	2.41647250e-02	1.10170384e-02
21.75           	airfoil	3.03629389e-04	2.41647250e-02	1.10170384e-02
21.755          	airfoil	3.03630424e-04	2.41647250e-02	1.10170384e-02
21.76           	airfoil	3.03632238e-04	2.41647250e-02	1.10170385e-02
21.765          	airfoil	3.03634578e-04	2.41647250e-02	1.10170386e-02
21.77           	airfoil	3.03637267e-04	2.41647250e-02	1.10170387e-02
21.775          	airfoil	3.03639984e-04	2.41647250e-02	1.10170388e-02
21.78           	airfoil	3.03642913e-04	2.41647250e-02	1.10170389e-02
21.785          	airfoil	3.03646119e-04	2.41647250e-02	1.10170390e-02
21.79           	airfoil	3.03648069e-04	2.41647250e-02	1.10170390e-02
21.795          	airfoil	3.03651348e-04	2.41647250e-02	1.10170392e-02
21.8            	airfoil	3.03654551e-04	2.41647250e-02	1.10170392e-02
21.805          	airfoil	3.03656830e-04	2.41647250e-02	1.10170393e-02
21.81           	airfoil	3.03659893e-04	2.41647250e-02	1.10170394e-02
21.815          	airfoil	3.03663120e-04	2.41647250e-02	1.10170394e-02
21.82           	airfoil	3.03666331e-04	2.41647250e-02	1.10170394e-02
21.825          	airfoil	3.03669127e-04	2.41647250e-02	1.10170393e-02
21.83           	airfoil	3.03672085e-04	2.41647250e-02	1.10170392e-02
21.835          	airfoil	3.03673708e-04	2.41647250e-02	1.10170391e-02
21.84           	airfoil	3.03676930e-04	2.41647250e-02	1.10170390e-02
21.845          	airfoil	3.03680013e-04	2.41647250e-02	1.10170389e-02
21.85           	airfoil	3.03681949e-04	2.41647250e-02	1.10170389e-02
21.855          	airfoil	3.03684852e-04	2.41647250e-02	1.10170388e-02
21.86           	airfoil	3.03686681e-04	2.41647250e-02	1.10170387e-02
21.865          	airfoil	3.03689466e-04	2.41647250e-02	1.10170386e-02
21.87           	airfoil	3.03691086e-04	2.41647250e-02	1.10170386e-02
21.875          	airfoil	3.03693731e-04	2.41647250e-02	1.10170385e-02
21.88           	airfoil	3.03696418e-04	2.41647250e-02	1.10170384e-02
21.885          	airfoil	3.03697831e-04	2.41647250e-02	1.10170384e-02
21.89           	airfoil	3.03700774e-04	2.41647250e-02	1.10170384e-02
21.895          	airfoil	3.03702392e-04	2.41647251e-02	1.10170384e-02
21.9            	airfoil	3.03705417e-04	2.41647251e-02	1.10170385e-02
21.905          	airfoil	3.03708493e-04	2.41647251e-02	1.10170386e-02
21.91           	airfoil	3.03711763e-04	2.41647251e-02	1.10170386e-02
21.915          	airfoil	3.03714992e-04	2.41647251e-02	1.10170387e-02
21.92           	airfoil	3.03717875e-04	2.41647251e-02	1.10170388e-02
21.925          	airfoil	3.03720715e-04	2.41647251e-02	1.10170389e-02
21.93           	airfoil	3.03723512e-04	2.41647251e-02	1.10170390e-02
21.935          	airfoil	3.03725629e-04	2.41647251e-02	1.10170390e-02
21.94           	airfoil	3.03727434e-04	2.41647252e-02	1.10170392e-02
21.945          	airfoil	3.03729428e-04	2.41647252e-02	1.10170392e-02
21.95           	airfoil	3.03731645e-04	2.41647252e-02	1.10170392e-02
21.955          	airfoil	3.03734964e-04	2.41647252e-02	1.10170391e-02
21.96           	airfoil	3.03737891e-04	2.41647252e-02	1.10170391e-02
21.965          	airfoil	3.03740430e-04	2.41647252e-02	1.10170390e-02
21.97           	airfoil	3.03742239e-04	2.41647252e-02	1.10170390e-02
21.975          	airfoil	3.03743899e-04	2.41647252e-02	1.10170389e-02
21.98           	airfoil	3.03745305e-04	2.41647252e-02	1.10170388e-02
21.985          	airfoil	3.03746381e-04	2.41647252e-02	1.10170387e-02
21.99           	airfoil	3.03748957e-04	2.41647252e-02	1.10170385e-02
21.995          	airfoil	3.03750922e-04	2.41647252e-02	1.10170384e-02
