# y+ ()         
# Time          	patch           	min             	max             	average         
74.445          	airfoil	1.25236794e-05	2.03530625e-03	3.24660193e-04
74.45           	airfoil	1.35233543e-05	2.03530451e-03	3.24797122e-04
74.455          	airfoil	1.08895320e-05	2.03530153e-03	3.28476050e-04
74.46           	airfoil	1.38826298e-05	2.03533441e-03	3.23545258e-04
74.465          	airfoil	1.47108910e-05	2.03531170e-03	3.24651418e-04
74.47           	airfoil	1.02337913e-05	2.03530358e-03	3.28474662e-04
74.475          	airfoil	5.69199192e-06	2.03531144e-03	3.25472224e-04
74.48           	airfoil	1.40723503e-05	2.03531242e-03	3.24328566e-04
74.485          	airfoil	1.07870675e-05	2.03531141e-03	3.23882631e-04
74.49           	airfoil	8.96681019e-06	2.03531030e-03	3.23707237e-04
74.495          	airfoil	6.56054079e-06	2.03533255e-03	3.21625727e-04
74.5            	airfoil	1.03765663e-05	2.03533106e-03	3.21979876e-04
74.505          	airfoil	1.08795616e-05	2.03530255e-03	3.24473115e-04
74.51           	airfoil	1.20132079e-05	2.03530081e-03	3.24609859e-04
74.515          	airfoil	1.00404234e-05	2.03529783e-03	3.28273407e-04
74.52           	airfoil	1.24147128e-05	2.03533066e-03	3.23357014e-04
74.525          	airfoil	1.33315241e-05	2.03530798e-03	3.24463074e-04
74.53           	airfoil	1.17462246e-05	2.03529987e-03	3.28271219e-04
74.535          	airfoil	1.18215417e-05	2.03530772e-03	3.25290204e-04
74.54           	airfoil	1.26252084e-05	2.03530870e-03	3.24138989e-04
74.545          	airfoil	8.83018040e-06	2.03530768e-03	3.23690290e-04
74.55           	airfoil	6.10999064e-06	2.03530658e-03	3.23512846e-04
74.555          	airfoil	1.25848081e-05	2.03532879e-03	3.21444116e-04
74.56           	airfoil	1.13858897e-05	2.03532730e-03	3.21791725e-04
74.565          	airfoil	8.94202736e-06	2.03529885e-03	3.24280458e-04
74.57           	airfoil	1.02852605e-05	2.03529710e-03	3.24418548e-04
74.575          	airfoil	6.78733365e-06	2.03529422e-03	3.28067677e-04
74.58           	airfoil	1.07483588e-05	2.03532693e-03	3.23166430e-04
74.585          	airfoil	1.17957705e-05	2.03530425e-03	3.24272295e-04
74.59           	airfoil	9.12601483e-06	2.03529617e-03	3.28065272e-04
74.595          	airfoil	1.57073653e-05	2.03530401e-03	3.25104602e-04
74.6            	airfoil	1.09935333e-05	2.03530499e-03	3.23947881e-04
74.605          	airfoil	6.29755985e-06	2.03530398e-03	3.23496030e-04
74.61           	airfoil	1.98421150e-06	2.03530288e-03	3.23317518e-04
74.615          	airfoil	1.39978348e-05	2.03532507e-03	3.21261655e-04
74.62           	airfoil	1.35270091e-05	2.03532359e-03	3.21610984e-04
74.625          	airfoil	6.45440622e-06	2.03529517e-03	3.24088100e-04
74.63           	airfoil	8.21002177e-06	2.03529342e-03	3.24228237e-04
74.635          	airfoil	2.88636494e-06	2.03529056e-03	3.27861726e-04
74.64           	airfoil	8.78155785e-06	2.03532322e-03	3.22978272e-04
74.645          	airfoil	1.00326168e-05	2.03530057e-03	3.24084997e-04
74.65           	airfoil	5.37775334e-06	2.03529250e-03	3.27861481e-04
74.655          	airfoil	1.61980396e-05	2.03530033e-03	3.24923278e-04
74.66           	airfoil	9.07879294e-06	2.03530131e-03	3.23762123e-04
74.665          	airfoil	5.66822212e-07	2.03530029e-03	3.23303447e-04
74.67           	airfoil	5.84294735e-06	2.03529919e-03	3.23138714e-04
74.675          	airfoil	1.50266440e-05	2.03532134e-03	3.21083992e-04
74.68           	airfoil	1.48492183e-05	2.03531987e-03	3.21434158e-04
74.685          	airfoil	1.86223501e-06	2.03529147e-03	3.23897753e-04
74.69           	airfoil	5.39704964e-06	2.03528974e-03	3.24041490e-04
74.695          	airfoil	7.89173284e-06	2.03528687e-03	3.27662526e-04
74.7            	airfoil	6.23057441e-06	2.03531946e-03	3.22793083e-04
74.705          	airfoil	7.89122719e-06	2.03529686e-03	3.23900181e-04
74.71           	airfoil	5.01613725e-06	2.03528878e-03	3.27659050e-04
74.715          	airfoil	6.53226790e-06	2.03531965e-03	3.22802793e-04
74.72           	airfoil	7.61426421e-06	2.03529661e-03	3.23873758e-04
74.725          	airfoil	3.84836338e-06	2.03529270e-03	3.23715188e-04
74.73           	airfoil	5.31222164e-06	2.03529253e-03	3.23405836e-04
74.735          	airfoil	1.53464936e-05	2.03531561e-03	3.21209990e-04
74.74           	airfoil	1.54654020e-05	2.03531491e-03	3.21435259e-04
74.745          	airfoil	4.92277665e-06	2.03528710e-03	3.23814490e-04
74.75           	airfoil	1.82981759e-06	2.03528562e-03	3.23906454e-04
74.755          	airfoil	4.02987485e-06	2.03528290e-03	3.27500126e-04
74.76           	airfoil	1.48795262e-06	2.03531554e-03	3.22621518e-04
74.765          	airfoil	4.97151485e-06	2.03529304e-03	3.23721359e-04
74.77           	airfoil	1.77461928e-06	2.03528500e-03	3.27465908e-04
74.775          	airfoil	1.35918195e-05	2.03529281e-03	3.24562360e-04
74.78           	airfoil	2.39709067e-06	2.03529380e-03	3.23386859e-04
74.785          	airfoil	8.64656397e-06	2.03529279e-03	3.22942586e-04
74.79           	airfoil	5.65956219e-06	2.03529170e-03	3.22768247e-04
74.795          	airfoil	8.67045135e-06	2.03531377e-03	3.20720495e-04
74.8            	airfoil	1.26680808e-05	2.03531230e-03	3.21071888e-04
74.805          	airfoil	8.53266030e-06	2.03528399e-03	3.23533252e-04
74.81           	airfoil	6.87338555e-06	2.03528226e-03	3.23669531e-04
74.815          	airfoil	7.16765032e-06	2.03527930e-03	3.27290119e-04
74.82           	airfoil	3.36666005e-06	2.03531188e-03	3.22417221e-04
74.825          	airfoil	3.78183859e-06	2.03528937e-03	3.23522506e-04
74.83           	airfoil	9.75796608e-06	2.03528132e-03	3.27289726e-04
74.835          	airfoil	1.72178624e-06	2.03531208e-03	3.22425237e-04
74.84           	airfoil	4.30522645e-06	2.03528911e-03	3.23496363e-04
74.845          	airfoil	7.79346261e-06	2.03528520e-03	3.23345292e-04
74.85           	airfoil	4.71620312e-06	2.03528505e-03	3.23035280e-04
74.855          	airfoil	9.21985146e-06	2.03530805e-03	3.20846443e-04
74.86           	airfoil	1.16714704e-05	2.03530735e-03	3.21072103e-04
74.865          	airfoil	4.82247704e-06	2.03527963e-03	3.23443640e-04
74.87           	airfoil	8.91280889e-06	2.03527816e-03	3.23540658e-04
74.875          	airfoil	1.17825017e-05	2.03527544e-03	3.27143943e-04
74.88           	airfoil	3.53600377e-06	2.03530797e-03	3.22251269e-04
74.885          	airfoil	4.78294545e-06	2.03528554e-03	3.23347584e-04
74.89           	airfoil	1.36677030e-05	2.03527754e-03	3.27116044e-04
74.895          	airfoil	1.03687393e-05	2.03528531e-03	3.24194575e-04
74.9            	airfoil	7.38545386e-06	2.03528630e-03	3.23016863e-04
74.905          	airfoil	1.22638196e-05	2.03528529e-03	3.22587253e-04
74.91           	airfoil	1.36242578e-05	2.03528420e-03	3.22419690e-04
74.915          	airfoil	8.59924958e-06	2.03530620e-03	3.20357598e-04
74.92           	airfoil	3.25469910e-06	2.03530473e-03	3.20703008e-04
74.925          	airfoil	1.21843910e-05	2.03527652e-03	3.23175298e-04
74.93           	airfoil	1.10949628e-05	2.03527480e-03	3.23307120e-04
74.935          	airfoil	1.56318770e-05	2.03527195e-03	3.26931091e-04
74.94           	airfoil	1.06535240e-05	2.03530434e-03	3.22065108e-04
74.945          	airfoil	6.76822943e-06	2.03528187e-03	3.23154751e-04
74.95           	airfoil	1.42173696e-05	2.03527386e-03	3.26929812e-04
74.955          	airfoil	8.30511683e-06	2.03528161e-03	3.24007339e-04
74.96           	airfoil	1.04034024e-05	2.03528259e-03	3.22841117e-04
74.965          	airfoil	1.37091027e-05	2.03528158e-03	3.22411306e-04
74.97           	airfoil	1.49334140e-05	2.03528049e-03	3.22242778e-04
74.975          	airfoil	5.50329692e-06	2.03530246e-03	3.20177704e-04
74.98           	airfoil	7.67404703e-06	2.03530100e-03	3.20524795e-04
74.985          	airfoil	1.36366911e-05	2.03527283e-03	3.23000248e-04
74.99           	airfoil	1.26763859e-05	2.03527111e-03	3.23133959e-04
74.995          	airfoil	1.28990861e-05	2.03526827e-03	3.26748723e-04
75              	airfoil	1.22941674e-05	2.03530062e-03	3.21892201e-04
75.005          	airfoil	1.13158662e-05	2.03527819e-03	3.22984804e-04
75.01           	airfoil	9.69116967e-06	2.03527020e-03	3.26746839e-04
75.015          	airfoil	5.54305598e-06	2.03527794e-03	3.23821687e-04
75.02           	airfoil	1.20809500e-05	2.03527892e-03	3.22668208e-04
75.025          	airfoil	1.50140869e-05	2.03527791e-03	3.22233828e-04
75.03           	airfoil	1.61366855e-05	2.03527683e-03	3.22063842e-04
75.035          	airfoil	4.96836084e-06	2.03529877e-03	3.19996948e-04
75.04           	airfoil	1.95232990e-06	2.03529732e-03	3.20341329e-04
75.045          	airfoil	1.49492551e-05	2.03526918e-03	3.22822139e-04
75.05           	airfoil	1.40817714e-05	2.03526747e-03	3.22957055e-04
75.055          	airfoil	7.63063298e-06	2.03526464e-03	3.26562913e-04
75.06           	airfoil	1.37400573e-05	2.03529695e-03	3.21716303e-04
75.065          	airfoil	1.28750972e-05	2.03527454e-03	3.22809695e-04
75.07           	airfoil	3.74440253e-06	2.03526657e-03	3.26561008e-04
75.075          	airfoil	2.73626266e-06	2.03527430e-03	3.23633554e-04
75.08           	airfoil	1.35507211e-05	2.03527528e-03	3.22492161e-04
75.085          	airfoil	1.59303836e-05	2.03527426e-03	3.22054467e-04
75.09           	airfoil	1.50931945e-05	2.03527321e-03	3.21883242e-04
75.095          	airfoil	5.91316369e-06	2.03529514e-03	3.19816395e-04
75.1            	airfoil	7.16879475e-06	2.03529369e-03	3.20162844e-04
75.105          	airfoil	1.61533694e-05	2.03526559e-03	3.22642596e-04
75.11           	airfoil	1.53553433e-05	2.03526388e-03	3.22778397e-04
75.115          	airfoil	7.03855456e-06	2.03526095e-03	3.26378504e-04
75.12           	airfoil	1.46478212e-05	2.03529331e-03	3.21538270e-04
75.125          	airfoil	1.42616354e-05	2.03527096e-03	3.22632289e-04
75.13           	airfoil	1.10136807e-05	2.03526300e-03	3.26383093e-04
75.135          	airfoil	5.45738460e-06	2.03527073e-03	3.23445015e-04
75.14           	airfoil	1.48733966e-05	2.03527170e-03	3.22313617e-04
75.145          	airfoil	1.33397363e-05	2.03527071e-03	3.21872680e-04
75.15           	airfoil	1.23337314e-05	2.03526963e-03	3.21699845e-04
75.155          	airfoil	5.24481814e-06	2.03529153e-03	3.19632297e-04
75.16           	airfoil	2.74507146e-06	2.03529009e-03	3.19977707e-04
75.165          	airfoil	1.60195831e-05	2.03526202e-03	3.22459939e-04
75.17           	airfoil	1.65287549e-05	2.03526031e-03	3.22596481e-04
75.175          	airfoil	1.24753132e-05	2.03525740e-03	3.26196497e-04
75.18           	airfoil	1.17854609e-05	2.03528973e-03	3.21357060e-04
75.185          	airfoil	1.55218028e-05	2.03526739e-03	3.22451596e-04
75.19           	airfoil	1.50658555e-05	2.03525944e-03	3.26200562e-04
75.195          	airfoil	5.63546163e-06	2.03526715e-03	3.23268475e-04
75.2            	airfoil	1.47736019e-05	2.03526813e-03	3.22132389e-04
75.205          	airfoil	1.01216265e-05	2.03526712e-03	3.21688321e-04
75.21           	airfoil	8.75865309e-06	2.03526605e-03	3.21514050e-04
75.215          	airfoil	9.46933119e-06	2.03528793e-03	3.19458862e-04
75.22           	airfoil	8.35368003e-06	2.03528648e-03	3.19799695e-04
75.225          	airfoil	1.38961479e-05	2.03525844e-03	3.22276137e-04
75.23           	airfoil	1.48324135e-05	2.03525674e-03	3.22413765e-04
75.235          	airfoil	1.48326205e-05	2.03525381e-03	3.26012917e-04
75.24           	airfoil	7.96789870e-06	2.03528609e-03	3.21174248e-04
75.245          	airfoil	1.51014781e-05	2.03526379e-03	3.22269754e-04
75.25           	airfoil	1.53003446e-05	2.03525585e-03	3.26016831e-04
75.255          	airfoil	4.74430375e-06	2.03526355e-03	3.23090933e-04
75.26           	airfoil	1.19374853e-05	2.03526452e-03	3.21949644e-04
75.265          	airfoil	5.21382537e-06	2.03526352e-03	3.21501250e-04
75.27           	airfoil	1.26317556e-06	2.03526244e-03	3.21323440e-04
75.275          	airfoil	1.23073121e-05	2.03528428e-03	3.19285234e-04
75.28           	airfoil	1.14748809e-05	2.03528284e-03	3.19628161e-04
75.285          	airfoil	1.13990229e-05	2.03525483e-03	3.22090000e-04
75.29           	airfoil	1.25188503e-05	2.03525313e-03	3.22228762e-04
75.295          	airfoil	1.34478875e-05	2.03525031e-03	3.25827732e-04
75.3            	airfoil	3.39708831e-06	2.03528247e-03	3.20988996e-04
75.305          	airfoil	1.28331884e-05	2.03526018e-03	3.22085699e-04
75.31           	airfoil	1.39720528e-05	2.03525224e-03	3.25831149e-04
75.315          	airfoil	8.76422116e-06	2.03525993e-03	3.22914184e-04
75.32           	airfoil	8.18782399e-06	2.03526091e-03	3.21764410e-04
75.325          	airfoil	6.90747984e-06	2.03525990e-03	3.21316560e-04
75.33           	airfoil	4.37754843e-06	2.03525884e-03	3.21140380e-04
75.335          	airfoil	1.32179872e-05	2.03528066e-03	3.19107414e-04
75.34           	airfoil	1.36991932e-05	2.03527922e-03	3.19451632e-04
75.345          	airfoil	8.18937753e-06	2.03525125e-03	3.21901976e-04
75.35           	airfoil	9.68098310e-06	2.03524955e-03	3.22042290e-04
75.355          	airfoil	1.19209142e-05	2.03524673e-03	3.25640978e-04
75.36           	airfoil	6.67622890e-06	2.03527885e-03	3.20809492e-04
75.365          	airfoil	9.99912575e-06	2.03525658e-03	3.21900085e-04
75.37           	airfoil	1.25073168e-05	2.03524866e-03	3.25644709e-04
75.375          	airfoil	1.14361929e-05	2.03525634e-03	3.22735328e-04
75.38           	airfoil	2.85294668e-06	2.03525731e-03	3.21576688e-04
75.385          	airfoil	2.79772989e-06	2.03525631e-03	3.21131402e-04
75.39           	airfoil	6.56936861e-06	2.03525524e-03	3.20957238e-04
75.395          	airfoil	1.12574886e-05	2.03527703e-03	3.18925302e-04
75.4            	airfoil	1.22447044e-05	2.03527559e-03	3.19271134e-04
75.405          	airfoil	2.12815288e-06	2.03524765e-03	3.21709485e-04
75.41           	airfoil	5.57298952e-06	2.03524596e-03	3.21852949e-04
75.415          	airfoil	1.01724955e-05	2.03524315e-03	3.25452525e-04
75.42           	airfoil	4.22617919e-06	2.03527522e-03	3.20627393e-04
75.425          	airfoil	4.96417852e-06	2.03525298e-03	3.21710921e-04
75.43           	airfoil	1.08516343e-05	2.03524507e-03	3.25456683e-04
75.435          	airfoil	1.35987779e-05	2.03525274e-03	3.22554345e-04
75.44           	airfoil	2.91515968e-06	2.03525371e-03	3.21393935e-04
75.445          	airfoil	8.02546333e-06	2.03525272e-03	3.20949781e-04
75.45           	airfoil	2.63846531e-06	2.03525165e-03	3.20768970e-04
75.455          	airfoil	8.64416524e-06	2.03527341e-03	3.18743795e-04
75.46           	airfoil	1.85921274e-06	2.03527198e-03	3.19082835e-04
75.465          	airfoil	2.71325077e-06	2.03524407e-03	3.21521394e-04
75.47           	airfoil	5.59655902e-06	2.03524238e-03	3.21663911e-04
75.475          	airfoil	8.05982097e-06	2.03523958e-03	3.25262141e-04
75.48           	airfoil	8.94492001e-06	2.03527161e-03	3.20447615e-04
75.485          	airfoil	4.84430232e-06	2.03524940e-03	3.21526850e-04
75.49           	airfoil	8.89901243e-06	2.03524150e-03	3.25266820e-04
75.495          	airfoil	1.11582173e-05	2.03524916e-03	3.22371416e-04
75.5            	airfoil	7.33342312e-06	2.03525013e-03	3.21214377e-04
75.505          	airfoil	3.02426452e-06	2.03524914e-03	3.20761589e-04
75.51           	airfoil	7.87721969e-06	2.03524807e-03	3.20600127e-04
75.515          	airfoil	3.31668664e-06	2.03526981e-03	3.18564533e-04
75.52           	airfoil	6.62852997e-06	2.03526838e-03	3.18909403e-04
75.525          	airfoil	4.07873747e-06	2.03524050e-03	3.21334342e-04
75.53           	airfoil	3.57958320e-06	2.03523881e-03	3.21474735e-04
75.535          	airfoil	5.15271975e-06	2.03523601e-03	3.25068967e-04
75.54           	airfoil	6.98553937e-06	2.03526800e-03	3.20262260e-04
75.545          	airfoil	9.25131610e-06	2.03524582e-03	3.21346483e-04
75.55           	airfoil	6.38245282e-06	2.03523793e-03	3.25074683e-04
75.555          	airfoil	7.85266779e-06	2.03524557e-03	3.22186593e-04
75.56           	airfoil	1.07587993e-05	2.03524655e-03	3.21030936e-04
75.565          	airfoil	6.78139644e-06	2.03524555e-03	3.20592929e-04
75.57           	airfoil	1.08178160e-05	2.03524449e-03	3.20426134e-04
75.575          	airfoil	4.95726106e-06	2.03526619e-03	3.18384765e-04
75.58           	airfoil	4.44390651e-06	2.03526476e-03	3.18728072e-04
75.585          	airfoil	6.20757223e-06	2.03523692e-03	3.21164267e-04
75.59           	airfoil	3.90297251e-06	2.03523524e-03	3.21292284e-04
75.595          	airfoil	3.42802296e-06	2.03523244e-03	3.24879078e-04
75.6            	airfoil	7.16935974e-06	2.03526438e-03	3.20087209e-04
75.605          	airfoil	5.18800380e-06	2.03524223e-03	3.21158657e-04
75.61           	airfoil	1.54514027e-06	2.03523435e-03	3.24879649e-04
75.615          	airfoil	9.34959260e-07	2.03524198e-03	3.21996542e-04
75.62           	airfoil	7.92267227e-06	2.03524295e-03	3.20848635e-04
75.625          	airfoil	1.00528213e-05	2.03524196e-03	3.20418118e-04
75.63           	airfoil	1.31124870e-05	2.03524090e-03	3.20248140e-04
75.635          	airfoil	3.56359459e-06	2.03526257e-03	3.18200401e-04
75.64           	airfoil	1.88286630e-07	2.03526114e-03	3.18540387e-04
75.645          	airfoil	9.67688388e-06	2.03523334e-03	3.20990386e-04
75.65           	airfoil	6.32490018e-06	2.03523165e-03	3.21121055e-04
75.655          	airfoil	7.06717312e-06	2.03522886e-03	3.24701545e-04
75.66           	airfoil	1.98201765e-06	2.03526076e-03	3.19909440e-04
75.665          	airfoil	6.15403586e-06	2.03523864e-03	3.20984613e-04
75.67           	airfoil	5.98767405e-06	2.03523077e-03	3.24704320e-04
75.675          	airfoil	5.37911492e-06	2.03523839e-03	3.21818002e-04
75.68           	airfoil	2.71956465e-06	2.03523936e-03	3.20671901e-04
75.685          	airfoil	1.24923044e-05	2.03523837e-03	3.20240365e-04
75.69           	airfoil	1.21820565e-05	2.03523731e-03	3.20067064e-04
75.695          	airfoil	4.71198519e-06	2.03525895e-03	3.18043416e-04
75.7            	airfoil	2.94743773e-06	2.03525753e-03	3.18372161e-04
75.705          	airfoil	1.21930165e-05	2.03522976e-03	3.20812829e-04
75.71           	airfoil	9.75496985e-06	2.03522807e-03	3.20946226e-04
75.715          	airfoil	9.36538779e-06	2.03522520e-03	3.24519196e-04
75.72           	airfoil	7.69143562e-06	2.03525713e-03	3.19736370e-04
75.725          	airfoil	4.18025000e-06	2.03523506e-03	3.20807841e-04
75.73           	airfoil	8.60196232e-06	2.03522720e-03	3.24523730e-04
75.735          	airfoil	1.01938489e-05	2.03523481e-03	3.21639577e-04
75.74           	airfoil	6.92048198e-06	2.03523578e-03	3.20498046e-04
75.745          	airfoil	1.19824932e-05	2.03523479e-03	3.20058729e-04
75.75           	airfoil	6.37043128e-06	2.03523372e-03	3.19883179e-04
75.755          	airfoil	9.32383647e-06	2.03525534e-03	3.17900618e-04
75.76           	airfoil	8.34408079e-06	2.03525392e-03	3.18229496e-04
75.765          	airfoil	1.21777261e-05	2.03522618e-03	3.20631607e-04
75.77           	airfoil	1.22563925e-05	2.03522451e-03	3.20767818e-04
75.775          	airfoil	8.14948968e-06	2.03522172e-03	3.24335848e-04
75.78           	airfoil	1.06916822e-05	2.03525354e-03	3.19558967e-04
75.785          	airfoil	8.52677317e-06	2.03523147e-03	3.20632791e-04
75.79           	airfoil	1.05832598e-05	2.03522362e-03	3.24341009e-04
75.795          	airfoil	1.04712847e-05	2.03523122e-03	3.21456828e-04
75.8            	airfoil	1.01506432e-05	2.03523219e-03	3.20321221e-04
75.805          	airfoil	8.60716657e-06	2.03523120e-03	3.19877965e-04
75.81           	airfoil	8.55350856e-06	2.03523014e-03	3.19709118e-04
75.815          	airfoil	8.70889680e-06	2.03525173e-03	3.17748728e-04
75.82           	airfoil	1.04644570e-05	2.03525031e-03	3.18080411e-04
75.825          	airfoil	5.37501364e-06	2.03522261e-03	3.20447485e-04
75.83           	airfoil	1.06099059e-05	2.03522093e-03	3.20586024e-04
75.835          	airfoil	3.81327916e-06	2.03521807e-03	3.24149056e-04
75.84           	airfoil	5.75943351e-06	2.03524991e-03	3.19376550e-04
75.845          	airfoil	1.13053219e-05	2.03522790e-03	3.20454419e-04
75.85           	airfoil	1.06314156e-05	2.03522007e-03	3.24156983e-04
75.855          	airfoil	1.22527387e-05	2.03522765e-03	3.21280460e-04
75.86           	airfoil	1.11479422e-05	2.03522862e-03	3.20140684e-04
75.865          	airfoil	8.40764815e-06	2.03522763e-03	3.19702906e-04
75.87           	airfoil	5.97483316e-06	2.03522657e-03	3.19528014e-04
75.875          	airfoil	3.17198405e-06	2.03524812e-03	3.17589757e-04
75.88           	airfoil	6.60323862e-06	2.03524671e-03	3.17924475e-04
75.885          	airfoil	8.54612921e-06	2.03521904e-03	3.20273504e-04
75.89           	airfoil	9.91100148e-06	2.03521737e-03	3.20406604e-04
75.895          	airfoil	6.17923760e-06	2.03521460e-03	3.23965858e-04
75.9            	airfoil	1.03486733e-05	2.03524633e-03	3.19204248e-04
75.905          	airfoil	4.40211493e-06	2.03522433e-03	3.20269437e-04
75.91           	airfoil	7.70734348e-06	2.03521650e-03	3.23969906e-04
75.915          	airfoil	1.21367667e-05	2.03522408e-03	3.21106307e-04
75.92           	airfoil	9.69634624e-06	2.03522505e-03	3.19961426e-04
75.925          	airfoil	5.76466156e-06	2.03522407e-03	3.19520844e-04
75.93           	airfoil	1.28686150e-06	2.03522301e-03	3.19336115e-04
75.935          	airfoil	5.54095742e-06	2.03524455e-03	3.17436799e-04
75.94           	airfoil	9.61635050e-07	2.03524314e-03	3.17763412e-04
75.945          	airfoil	5.96354026e-06	2.03521551e-03	3.20092074e-04
75.95           	airfoil	7.78972100e-06	2.03521384e-03	3.20229594e-04
75.955          	airfoil	5.78511190e-07	2.03521107e-03	3.23776263e-04
75.96           	airfoil	8.33770762e-06	2.03524277e-03	3.19027490e-04
75.965          	airfoil	9.64012383e-06	2.03522080e-03	3.20096714e-04
75.97           	airfoil	5.03665234e-07	2.03521298e-03	3.23776675e-04
75.975          	airfoil	9.56808347e-06	2.03522055e-03	3.20928710e-04
75.98           	airfoil	8.66355002e-06	2.03522152e-03	3.19785965e-04
75.985          	airfoil	2.03108442e-06	2.03522054e-03	3.19327694e-04
75.99           	airfoil	6.23749409e-06	2.03521949e-03	3.19169290e-04
75.995          	airfoil	9.42432591e-06	2.03524100e-03	3.17280655e-04
76              	airfoil	7.68891359e-06	2.03523959e-03	3.17612027e-04
76.005          	airfoil	1.34248181e-06	2.03521199e-03	3.19900664e-04
76.01           	airfoil	4.82595975e-06	2.03521032e-03	3.20045469e-04
76.015          	airfoil	7.38370750e-06	2.03520748e-03	3.23603752e-04
76.02           	airfoil	5.66964089e-06	2.03523921e-03	3.18842852e-04
76.025          	airfoil	7.44238028e-06	2.03521728e-03	3.19917017e-04
76.03           	airfoil	4.22124749e-06	2.03520947e-03	3.23600056e-04
76.035          	airfoil	5.98401551e-06	2.03521703e-03	3.20746696e-04
76.04           	airfoil	6.12823303e-06	2.03521800e-03	3.19603033e-04
76.045          	airfoil	4.87372704e-06	2.03521702e-03	3.19166816e-04
76.05           	airfoil	4.02815763e-06	2.03521596e-03	3.19017737e-04
76.055          	airfoil	8.52693538e-06	2.03523745e-03	3.17128770e-04
76.06           	airfoil	3.80274945e-06	2.03523605e-03	3.17449321e-04
76.065          	airfoil	3.79450384e-06	2.03520847e-03	3.19728371e-04
76.07           	airfoil	3.22840517e-06	2.03520682e-03	3.19850866e-04
76.075          	airfoil	1.04476289e-05	2.03520395e-03	3.23424421e-04
76.08           	airfoil	2.28315670e-06	2.03523565e-03	3.18657096e-04
76.085          	airfoil	4.23489896e-06	2.03521377e-03	3.19729944e-04
76.09           	airfoil	8.51185707e-06	2.03520595e-03	3.23422865e-04
76.095          	airfoil	1.26239026e-06	2.03523587e-03	3.18667296e-04
76.1            	airfoil	3.70898027e-06	2.03521353e-03	3.19704136e-04
76.105          	airfoil	5.31534050e-06	2.03520973e-03	3.19551961e-04
76.11           	airfoil	4.16349638e-06	2.03520959e-03	3.19276314e-04
76.115          	airfoil	1.13084679e-05	2.03523199e-03	3.17256567e-04
76.12           	airfoil	1.05090513e-05	2.03523133e-03	3.17470555e-04
76.125          	airfoil	5.36453493e-06	2.03520431e-03	3.19666440e-04
76.13           	airfoil	1.97844353e-06	2.03520291e-03	3.19743612e-04
76.135          	airfoil	1.25507907e-05	2.03520020e-03	3.23272827e-04
76.14           	airfoil	4.66196937e-06	2.03523192e-03	3.18524389e-04
76.145          	airfoil	4.32364240e-06	2.03521013e-03	3.19557611e-04
76.15           	airfoil	1.12392745e-05	2.03520235e-03	3.23246727e-04
76.155          	airfoil	6.21447562e-06	2.03520989e-03	3.20383402e-04
76.16           	airfoil	5.77390313e-06	2.03521087e-03	3.19254042e-04
76.165          	airfoil	3.30063383e-06	2.03520989e-03	3.18857689e-04
76.17           	airfoil	9.40033760e-06	2.03520883e-03	3.18710136e-04
76.175          	airfoil	1.57636637e-05	2.03523024e-03	3.16843077e-04
76.18           	airfoil	1.52745153e-05	2.03522884e-03	3.17169158e-04
76.185          	airfoil	1.53765438e-06	2.03520133e-03	3.19418648e-04
76.19           	airfoil	2.29835686e-06	2.03519966e-03	3.19538122e-04
76.195          	airfoil	1.47611625e-05	2.03519690e-03	3.23058249e-04
76.2            	airfoil	6.38554277e-06	2.03522841e-03	3.18349684e-04
76.205          	airfoil	2.10608836e-06	2.03520656e-03	3.19393349e-04
76.21           	airfoil	1.34701602e-05	2.03519877e-03	3.23057516e-04
76.215          	airfoil	9.97835112e-06	2.03520628e-03	3.20206913e-04
76.22           	airfoil	5.53344969e-06	2.03520724e-03	3.19095433e-04
76.225          	airfoil	8.47277862e-06	2.03520626e-03	3.18702385e-04
76.23           	airfoil	9.25730447e-06	2.03520520e-03	3.18548997e-04
76.235          	airfoil	7.30270794e-06	2.03522658e-03	3.16692092e-04
76.24           	airfoil	1.15309648e-05	2.03522518e-03	3.17020289e-04
76.245          	airfoil	7.95069241e-06	2.03519771e-03	3.19265315e-04
76.25           	airfoil	2.06628284e-06	2.03519605e-03	3.19380568e-04
76.255          	airfoil	2.82186913e-06	2.03519330e-03	3.22867375e-04
76.26           	airfoil	3.96239264e-06	2.03522476e-03	3.18189079e-04
76.265          	airfoil	5.24232793e-06	2.03520294e-03	3.19236468e-04
76.27           	airfoil	7.30174265e-06	2.03519517e-03	3.22869127e-04
76.275          	airfoil	7.87686965e-06	2.03520267e-03	3.20026596e-04
76.28           	airfoil	1.90605641e-06	2.03520363e-03	3.18933831e-04
76.285          	airfoil	1.01116335e-05	2.03520264e-03	3.18541452e-04
76.29           	airfoil	4.45646053e-06	2.03520159e-03	3.18380484e-04
76.295          	airfoil	1.19115376e-05	2.03522293e-03	3.16548648e-04
76.3            	airfoil	7.91030895e-06	2.03522154e-03	3.16871385e-04
76.305          	airfoil	1.05806339e-05	2.03519411e-03	3.19104757e-04
76.31           	airfoil	8.08791169e-06	2.03519245e-03	3.19225633e-04
76.315          	airfoil	1.12237275e-05	2.03518970e-03	3.22693997e-04
76.32           	airfoil	5.52031036e-06	2.03522112e-03	3.18031835e-04
76.325          	airfoil	4.18964432e-06	2.03519933e-03	3.19075357e-04
