# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
2.375         	smoothSolver	1.235510e-04	8.535010e-06	6	4.428130e-04	3.237110e-05	6	false	GAMG	1.528340e-03	1.453250e-05	5	true
2.38          	smoothSolver	1.229550e-04	8.494420e-06	6	4.393680e-04	3.214090e-05	6	false	GAMG	1.516110e-03	1.442740e-05	5	true
2.385         	smoothSolver	1.223610e-04	8.454040e-06	6	4.360350e-04	3.191220e-05	6	false	GAMG	1.501690e-03	1.431410e-05	5	true
2.39          	smoothSolver	1.217820e-04	8.414010e-06	6	4.327770e-04	3.168210e-05	6	false	GAMG	1.491690e-03	1.420740e-05	5	true
2.395         	smoothSolver	1.211990e-04	8.374640e-06	6	4.297800e-04	3.145530e-05	6	false	GAMG	1.479790e-03	1.407970e-05	5	true
2.4           	smoothSolver	1.206300e-04	8.335470e-06	6	4.269350e-04	3.122390e-05	6	false	GAMG	1.469850e-03	1.392360e-05	5	true
2.405         	smoothSolver	1.200550e-04	8.297490e-06	6	4.239720e-04	3.099720e-05	6	false	GAMG	1.458410e-03	1.376300e-05	5	true
2.41          	smoothSolver	1.194840e-04	8.259330e-06	6	4.209680e-04	3.077750e-05	6	false	GAMG	1.448560e-03	1.360150e-05	5	true
2.415         	smoothSolver	1.189470e-04	8.221410e-06	6	4.178620e-04	3.056670e-05	6	false	GAMG	1.437720e-03	1.344290e-05	5	true
2.42          	smoothSolver	1.184340e-04	8.183950e-06	6	4.150900e-04	3.036130e-05	6	false	GAMG	1.431860e-03	1.331580e-05	5	true
2.425         	smoothSolver	1.179270e-04	8.146840e-06	6	4.120940e-04	3.016270e-05	6	false	GAMG	1.426170e-03	1.321020e-05	5	true
2.43          	smoothSolver	1.174280e-04	8.110040e-06	6	4.096150e-04	2.996520e-05	6	false	GAMG	1.421600e-03	1.310460e-05	5	true
2.435         	smoothSolver	1.169320e-04	8.073380e-06	6	4.071070e-04	2.976990e-05	6	false	GAMG	1.416710e-03	1.301970e-05	5	true
2.44          	smoothSolver	1.164120e-04	8.037060e-06	6	4.049030e-04	2.957930e-05	6	false	GAMG	1.412710e-03	1.295550e-05	5	true
2.445         	smoothSolver	1.159140e-04	8.000870e-06	6	4.024730e-04	2.939310e-05	6	false	GAMG	1.408750e-03	1.292530e-05	5	true
2.45          	smoothSolver	1.154250e-04	7.964800e-06	6	4.006280e-04	2.921090e-05	6	false	GAMG	1.405760e-03	1.289160e-05	5	true
2.455         	smoothSolver	1.149440e-04	7.928640e-06	6	3.983200e-04	2.903320e-05	6	false	GAMG	1.401790e-03	1.280870e-05	5	true
2.46          	smoothSolver	1.144660e-04	7.892380e-06	6	3.962200e-04	2.885580e-05	6	false	GAMG	1.397060e-03	1.271590e-05	5	true
2.465         	smoothSolver	1.139850e-04	7.855940e-06	6	3.940470e-04	2.867890e-05	6	false	GAMG	1.391580e-03	1.262920e-05	5	true
2.47          	smoothSolver	1.134990e-04	7.819350e-06	6	3.919580e-04	2.850240e-05	6	false	GAMG	1.386350e-03	1.258000e-05	5	true
2.475         	smoothSolver	1.130050e-04	7.782830e-06	6	3.896250e-04	2.832500e-05	6	false	GAMG	1.380170e-03	1.250900e-05	5	true
2.48          	smoothSolver	1.125240e-04	7.746760e-06	6	3.874830e-04	2.815710e-05	6	false	GAMG	1.374740e-03	1.246160e-05	5	true
2.485         	smoothSolver	1.120640e-04	7.710930e-06	6	3.848480e-04	2.798710e-05	6	false	GAMG	1.368500e-03	1.241350e-05	5	true
2.49          	smoothSolver	1.115960e-04	7.675390e-06	6	3.824110e-04	2.782630e-05	6	false	GAMG	1.360550e-03	1.235780e-05	5	true
2.495         	smoothSolver	1.111240e-04	7.640280e-06	6	3.803530e-04	2.766680e-05	6	false	GAMG	1.351220e-03	1.228660e-05	5	true
2.5           	smoothSolver	1.106280e-04	7.605760e-06	6	3.782650e-04	2.751390e-05	6	false	GAMG	1.342730e-03	1.221140e-05	5	true
2.505         	smoothSolver	1.101500e-04	7.571420e-06	6	3.761020e-04	2.736430e-05	6	false	GAMG	1.334420e-03	1.215260e-05	5	true
2.51          	smoothSolver	1.096900e-04	7.537600e-06	6	3.740320e-04	2.721860e-05	6	false	GAMG	1.326350e-03	1.213420e-05	5	true
2.515         	smoothSolver	1.092370e-04	7.503900e-06	6	3.720680e-04	2.707230e-05	6	false	GAMG	1.321670e-03	1.214150e-05	5	true
2.52          	smoothSolver	1.087690e-04	7.470480e-06	6	3.701340e-04	2.693540e-05	6	false	GAMG	1.317690e-03	1.212810e-05	5	true
2.525         	smoothSolver	1.083040e-04	7.436900e-06	6	3.689400e-04	2.680060e-05	6	false	GAMG	1.313180e-03	1.209330e-05	5	true
2.53          	smoothSolver	1.078710e-04	7.403940e-06	6	3.669870e-04	2.666520e-05	6	false	GAMG	1.310770e-03	1.206600e-05	5	true
2.535         	smoothSolver	1.074300e-04	7.371370e-06	6	3.648380e-04	2.653320e-05	6	false	GAMG	1.304970e-03	1.202440e-05	5	true
2.54          	smoothSolver	1.069810e-04	7.339010e-06	6	3.631670e-04	2.640630e-05	6	false	GAMG	1.297570e-03	1.199630e-05	5	true
2.545         	smoothSolver	1.065390e-04	7.307330e-06	6	3.613380e-04	2.628060e-05	6	false	GAMG	1.291260e-03	1.199310e-05	5	true
2.55          	smoothSolver	1.061040e-04	7.276010e-06	6	3.596510e-04	2.615790e-05	6	false	GAMG	1.285610e-03	1.194680e-05	5	true
2.555         	smoothSolver	1.056690e-04	7.245250e-06	6	3.579350e-04	2.603380e-05	6	false	GAMG	1.279970e-03	1.190730e-05	5	true
2.56          	smoothSolver	1.052440e-04	7.215080e-06	6	3.564840e-04	2.590850e-05	6	false	GAMG	1.273860e-03	1.186130e-05	5	true
2.565         	smoothSolver	1.048200e-04	7.185270e-06	6	3.551570e-04	2.578130e-05	6	false	GAMG	1.268380e-03	1.182460e-05	5	true
2.57          	smoothSolver	1.043880e-04	7.155770e-06	6	3.534830e-04	2.565400e-05	6	false	GAMG	1.260350e-03	1.175250e-05	5	true
2.575         	smoothSolver	1.039840e-04	7.126860e-06	6	3.518470e-04	2.552660e-05	6	false	GAMG	1.254670e-03	1.169590e-05	5	true
2.58          	smoothSolver	1.035860e-04	7.098360e-06	6	3.503390e-04	2.540540e-05	6	false	GAMG	1.250390e-03	1.162890e-05	5	true
2.585         	smoothSolver	1.031880e-04	7.069730e-06	6	3.487670e-04	2.528650e-05	6	false	GAMG	1.244640e-03	1.156030e-05	5	true
2.59          	smoothSolver	1.027750e-04	7.041210e-06	6	3.472420e-04	2.516800e-05	6	false	GAMG	1.239090e-03	1.147460e-05	5	true
2.595         	smoothSolver	1.023910e-04	7.013250e-06	6	3.460340e-04	2.505370e-05	6	false	GAMG	1.234660e-03	1.138780e-05	5	true
2.6           	smoothSolver	1.020270e-04	6.985390e-06	6	3.445390e-04	2.493850e-05	6	false	GAMG	1.232000e-03	1.132320e-05	5	true
2.605         	smoothSolver	1.016510e-04	6.957480e-06	6	3.431910e-04	2.482360e-05	6	false	GAMG	1.229150e-03	1.128790e-05	5	true
2.61          	smoothSolver	1.012800e-04	6.930060e-06	6	3.416130e-04	2.469990e-05	6	false	GAMG	1.222720e-03	1.118540e-05	5	true
2.615         	smoothSolver	1.009030e-04	6.902680e-06	6	3.400510e-04	2.458030e-05	6	false	GAMG	1.214990e-03	1.113460e-05	5	true
2.62          	smoothSolver	1.005270e-04	6.875670e-06	6	3.384990e-04	2.445620e-05	6	false	GAMG	1.206550e-03	1.107630e-05	5	true
2.625         	smoothSolver	1.001540e-04	6.848720e-06	6	3.373140e-04	2.433760e-05	6	false	GAMG	1.199800e-03	1.101560e-05	5	true
2.63          	smoothSolver	9.978260e-05	6.821680e-06	6	3.359060e-04	2.421990e-05	6	false	GAMG	1.191430e-03	1.094920e-05	5	true
2.635         	smoothSolver	9.942030e-05	6.794810e-06	6	3.347070e-04	2.411020e-05	6	false	GAMG	1.183090e-03	1.090020e-05	5	true
2.64          	smoothSolver	9.906180e-05	6.768110e-06	6	3.333030e-04	2.400480e-05	6	false	GAMG	1.176850e-03	1.085040e-05	5	true
2.645         	smoothSolver	9.871090e-05	6.741480e-06	6	3.320030e-04	2.390900e-05	6	false	GAMG	1.169330e-03	1.080440e-05	5	true
2.65          	smoothSolver	9.834950e-05	6.715260e-06	6	3.305600e-04	2.380650e-05	6	false	GAMG	1.162510e-03	1.079030e-05	5	true
2.655         	smoothSolver	9.798670e-05	6.689490e-06	6	3.293050e-04	2.371140e-05	6	false	GAMG	1.156350e-03	1.082350e-05	5	true
2.66          	smoothSolver	9.764810e-05	6.664370e-06	6	3.283980e-04	2.361430e-05	6	false	GAMG	1.153050e-03	1.089120e-05	5	true
2.665         	smoothSolver	9.732230e-05	6.639480e-06	6	3.274430e-04	2.352050e-05	6	false	GAMG	1.152700e-03	1.096050e-05	5	true
2.67          	smoothSolver	9.703670e-05	6.615100e-06	6	3.264540e-04	2.342840e-05	6	false	GAMG	1.151640e-03	1.105830e-05	5	true
2.675         	smoothSolver	9.674740e-05	6.590780e-06	6	3.255290e-04	2.334040e-05	6	false	GAMG	1.154980e-03	1.118600e-05	5	true
2.68          	smoothSolver	9.645690e-05	6.566690e-06	6	3.243930e-04	2.325470e-05	6	false	GAMG	1.156190e-03	1.130090e-05	5	true
2.685         	smoothSolver	9.616120e-05	6.542850e-06	6	3.231180e-04	2.316830e-05	6	false	GAMG	1.154390e-03	1.138080e-05	5	true
2.69          	smoothSolver	9.585790e-05	6.519470e-06	6	3.220990e-04	2.308180e-05	6	false	GAMG	1.150640e-03	1.142650e-05	5	true
2.695         	smoothSolver	9.555010e-05	6.496550e-06	6	3.210570e-04	2.299350e-05	6	false	GAMG	1.146420e-03	1.146050e-05	5	true
2.7           	smoothSolver	9.524160e-05	6.474220e-06	6	3.197980e-04	2.290270e-05	6	false	GAMG	1.141730e-03	6.231560e-06	6	true
2.705         	smoothSolver	9.493830e-05	6.452300e-06	6	3.186240e-04	2.281950e-05	6	false	GAMG	1.137800e-03	6.245630e-06	6	true
2.71          	smoothSolver	9.464400e-05	6.430580e-06	6	3.174460e-04	2.274030e-05	6	false	GAMG	1.134590e-03	6.274070e-06	6	true
2.715         	smoothSolver	9.435360e-05	6.409140e-06	6	3.163080e-04	2.266220e-05	6	false	GAMG	1.131020e-03	6.299240e-06	6	true
2.72          	smoothSolver	9.400240e-05	6.386620e-06	6	3.152790e-04	2.258320e-05	6	false	GAMG	1.123970e-03	6.286900e-06	6	true
2.725         	smoothSolver	9.365730e-05	6.364630e-06	6	3.139930e-04	2.250180e-05	6	false	GAMG	1.114730e-03	6.281640e-06	6	true
2.73          	smoothSolver	9.333270e-05	6.343670e-06	6	3.123800e-04	2.241700e-05	6	false	GAMG	1.104060e-03	6.246330e-06	6	true
2.735         	smoothSolver	9.302490e-05	6.323190e-06	6	3.111050e-04	2.233240e-05	6	false	GAMG	1.095430e-03	6.216290e-06	6	true
2.74          	smoothSolver	9.273190e-05	6.303000e-06	6	3.101380e-04	2.224680e-05	6	false	GAMG	1.087570e-03	6.175100e-06	6	true
2.745         	smoothSolver	9.245000e-05	6.283080e-06	6	3.091210e-04	2.216370e-05	6	false	GAMG	1.083050e-03	6.117140e-06	6	true
2.75          	smoothSolver	9.216530e-05	6.263180e-06	6	3.078850e-04	2.208400e-05	6	false	GAMG	1.076960e-03	6.061020e-06	6	true
2.755         	smoothSolver	9.189060e-05	6.243810e-06	6	3.066130e-04	2.200760e-05	6	false	GAMG	1.071050e-03	6.017930e-06	6	true
2.76          	smoothSolver	9.162910e-05	6.224750e-06	6	3.054290e-04	2.193210e-05	6	false	GAMG	1.065850e-03	5.976890e-06	6	true
2.765         	smoothSolver	9.136050e-05	6.205890e-06	6	3.045520e-04	2.185940e-05	6	false	GAMG	1.061680e-03	5.937850e-06	6	true
2.77          	smoothSolver	9.107390e-05	6.187190e-06	6	3.035440e-04	2.178690e-05	6	false	GAMG	1.055930e-03	5.892400e-06	6	true
2.775         	smoothSolver	9.077860e-05	6.169410e-06	6	3.023320e-04	2.171310e-05	6	false	GAMG	1.046180e-03	5.841510e-06	6	true
2.78          	smoothSolver	9.050600e-05	6.152000e-06	6	3.011560e-04	2.164370e-05	6	false	GAMG	1.035420e-03	5.791060e-06	6	true
2.785         	smoothSolver	9.024770e-05	6.134590e-06	6	3.000250e-04	2.157260e-05	6	false	GAMG	1.025950e-03	5.740690e-06	6	true
2.79          	smoothSolver	9.000060e-05	6.117580e-06	6	2.988790e-04	2.150780e-05	6	false	GAMG	1.017560e-03	5.682200e-06	6	true
2.795         	smoothSolver	8.976320e-05	6.100940e-06	6	2.978840e-04	2.144220e-05	6	false	GAMG	1.010510e-03	5.642330e-06	6	true
2.8           	smoothSolver	8.952990e-05	6.084610e-06	6	2.969110e-04	2.137810e-05	6	false	GAMG	1.003680e-03	5.610540e-06	6	true
2.805         	smoothSolver	8.930540e-05	6.068580e-06	6	2.960060e-04	2.131590e-05	6	false	GAMG	9.972580e-04	5.572360e-06	6	true
2.81          	smoothSolver	8.908850e-05	6.052690e-06	6	2.950890e-04	2.125370e-05	6	false	GAMG	9.910420e-04	5.546260e-06	6	true
2.815         	smoothSolver	8.888040e-05	6.037160e-06	6	2.943880e-04	2.119270e-05	6	false	GAMG	9.862290e-04	5.523680e-06	6	true
2.82          	smoothSolver	8.867400e-05	6.021670e-06	6	2.933680e-04	2.112830e-05	6	false	GAMG	9.810290e-04	5.500390e-06	6	true
2.825         	smoothSolver	8.846340e-05	6.006620e-06	6	2.924600e-04	2.106640e-05	6	false	GAMG	9.747360e-04	5.488170e-06	6	true
2.83          	smoothSolver	8.826330e-05	5.991960e-06	6	2.915820e-04	2.100610e-05	6	false	GAMG	9.695200e-04	5.467460e-06	6	true
2.835         	smoothSolver	8.807110e-05	5.977900e-06	6	2.907260e-04	2.094760e-05	6	false	GAMG	9.658660e-04	5.437940e-06	6	true
2.84          	smoothSolver	8.788580e-05	5.964700e-06	6	2.898750e-04	2.089450e-05	6	false	GAMG	9.619030e-04	5.410940e-06	6	true
2.845         	smoothSolver	8.771290e-05	5.952130e-06	6	2.894290e-04	2.084010e-05	6	false	GAMG	9.597240e-04	5.414800e-06	6	true
2.85          	smoothSolver	8.753050e-05	5.939900e-06	6	2.887870e-04	2.078700e-05	6	false	GAMG	9.581930e-04	5.425960e-06	6	true
2.855         	smoothSolver	8.735410e-05	5.928140e-06	6	2.882280e-04	2.073240e-05	6	false	GAMG	9.564290e-04	5.445590e-06	6	true
2.86          	smoothSolver	8.718270e-05	5.916740e-06	6	2.876810e-04	2.068040e-05	6	false	GAMG	9.554460e-04	5.477010e-06	6	true
2.865         	smoothSolver	8.701710e-05	5.905740e-06	6	2.873440e-04	2.063110e-05	6	false	GAMG	9.569650e-04	5.498640e-06	6	true
2.87          	smoothSolver	8.686110e-05	5.895480e-06	6	2.864160e-04	2.058270e-05	6	false	GAMG	9.557320e-04	5.477430e-06	6	true
2.875         	smoothSolver	8.670730e-05	5.885230e-06	6	2.855930e-04	2.053510e-05	6	false	GAMG	9.501890e-04	5.449710e-06	6	true
2.88          	smoothSolver	8.655080e-05	5.875040e-06	6	2.848710e-04	2.049000e-05	6	false	GAMG	9.432270e-04	5.419820e-06	6	true
2.885         	smoothSolver	8.639680e-05	5.865050e-06	6	2.842250e-04	2.044390e-05	6	false	GAMG	9.362300e-04	5.396510e-06	6	true
2.89          	smoothSolver	8.624500e-05	5.855300e-06	6	2.835510e-04	2.039720e-05	6	false	GAMG	9.299970e-04	5.368730e-06	6	true
2.895         	smoothSolver	8.609770e-05	5.845910e-06	6	2.827660e-04	2.035420e-05	6	false	GAMG	9.233760e-04	5.357850e-06	6	true
2.9           	smoothSolver	8.595720e-05	5.836770e-06	6	2.819770e-04	2.031430e-05	6	false	GAMG	9.168370e-04	5.360000e-06	6	true
2.905         	smoothSolver	8.582850e-05	5.827950e-06	6	2.812520e-04	2.027660e-05	6	false	GAMG	9.123940e-04	5.366140e-06	6	true
2.91          	smoothSolver	8.570840e-05	5.819490e-06	6	2.806680e-04	2.023940e-05	6	false	GAMG	9.100110e-04	5.368280e-06	6	true
2.915         	smoothSolver	8.558560e-05	5.811290e-06	6	2.801010e-04	2.020110e-05	6	false	GAMG	9.079880e-04	5.370360e-06	6	true
2.92          	smoothSolver	8.547070e-05	5.803310e-06	6	2.795680e-04	2.016250e-05	6	false	GAMG	9.063790e-04	5.367820e-06	6	true
2.925         	smoothSolver	8.536310e-05	5.795660e-06	6	2.789260e-04	2.012170e-05	6	false	GAMG	9.044450e-04	5.362530e-06	6	true
2.93          	smoothSolver	8.525850e-05	5.788410e-06	6	2.782910e-04	2.008270e-05	6	false	GAMG	9.019560e-04	5.367840e-06	6	true
2.935         	smoothSolver	8.515600e-05	5.781500e-06	6	2.775890e-04	2.004350e-05	6	false	GAMG	8.991810e-04	5.386990e-06	6	true
2.94          	smoothSolver	8.505730e-05	5.775080e-06	6	2.769550e-04	2.000880e-05	6	false	GAMG	8.962510e-04	5.415200e-06	6	true
2.945         	smoothSolver	8.496390e-05	5.768970e-06	6	2.764630e-04	1.997480e-05	6	false	GAMG	8.934130e-04	5.436240e-06	6	true
2.95          	smoothSolver	8.487290e-05	5.763080e-06	6	2.759960e-04	1.994370e-05	6	false	GAMG	8.907400e-04	5.444980e-06	6	true
2.955         	smoothSolver	8.478550e-05	5.757390e-06	6	2.756440e-04	1.991490e-05	6	false	GAMG	8.886050e-04	5.447600e-06	6	true
2.96          	smoothSolver	8.470620e-05	5.751900e-06	6	2.750900e-04	1.988480e-05	6	false	GAMG	8.864400e-04	5.447530e-06	6	true
2.965         	smoothSolver	8.464490e-05	5.746830e-06	6	2.747170e-04	1.985600e-05	6	false	GAMG	8.858270e-04	5.443790e-06	6	true
2.97          	smoothSolver	8.459730e-05	5.742380e-06	6	2.744560e-04	1.982290e-05	6	false	GAMG	8.862100e-04	5.440790e-06	6	true
2.975         	smoothSolver	8.455390e-05	5.738000e-06	6	2.741280e-04	1.979720e-05	6	false	GAMG	8.872290e-04	5.442610e-06	6	true
2.98          	smoothSolver	8.446780e-05	5.734170e-06	6	2.738100e-04	1.976450e-05	6	false	GAMG	8.842440e-04	5.430470e-06	6	true
2.985         	smoothSolver	8.442830e-05	5.730410e-06	6	2.730140e-04	1.973250e-05	6	false	GAMG	8.820710e-04	5.414800e-06	6	true
2.99          	smoothSolver	8.436370e-05	5.726600e-06	6	2.724320e-04	1.971110e-05	6	false	GAMG	8.772790e-04	5.396070e-06	6	true
2.995         	smoothSolver	8.432390e-05	5.723280e-06	6	2.719900e-04	1.968790e-05	6	false	GAMG	8.731970e-04	5.373830e-06	6	true
3             	smoothSolver	8.427820e-05	5.720170e-06	6	2.718760e-04	1.966540e-05	6	false	GAMG	8.710170e-04	5.370490e-06	6	true
3.005         	smoothSolver	8.423260e-05	5.717250e-06	6	2.713710e-04	1.963980e-05	6	false	GAMG	8.683450e-04	5.361180e-06	6	true
3.01          	smoothSolver	8.420250e-05	5.714990e-06	6	2.708240e-04	1.961400e-05	6	false	GAMG	8.651340e-04	5.353660e-06	6	true
3.015         	smoothSolver	8.418380e-05	5.712960e-06	6	2.703300e-04	1.958820e-05	6	false	GAMG	8.618510e-04	5.351250e-06	6	true
3.02          	smoothSolver	8.417110e-05	5.711160e-06	6	2.700840e-04	1.956400e-05	6	false	GAMG	8.597890e-04	5.343660e-06	6	true
3.025         	smoothSolver	8.416200e-05	5.709440e-06	6	2.698000e-04	1.954400e-05	6	false	GAMG	8.588370e-04	5.328620e-06	6	true
3.03          	smoothSolver	8.415680e-05	5.707880e-06	6	2.695720e-04	1.952710e-05	6	false	GAMG	8.589060e-04	5.313600e-06	6	true
3.035         	smoothSolver	8.415810e-05	5.706500e-06	6	2.694060e-04	1.951340e-05	6	false	GAMG	8.582380e-04	5.295160e-06	6	true
3.04          	smoothSolver	8.414640e-05	5.705390e-06	6	2.695870e-04	1.950150e-05	6	false	GAMG	8.606720e-04	5.269140e-06	6	true
3.045         	smoothSolver	8.413880e-05	5.704470e-06	6	2.692220e-04	1.948410e-05	6	false	GAMG	8.592030e-04	5.258490e-06	6	true
3.05          	smoothSolver	8.413600e-05	5.703640e-06	6	2.687650e-04	1.946970e-05	6	false	GAMG	8.572100e-04	5.256010e-06	6	true
3.055         	smoothSolver	8.413530e-05	5.702930e-06	6	2.682970e-04	1.945690e-05	6	false	GAMG	8.547910e-04	5.261400e-06	6	true
3.06          	smoothSolver	8.419060e-05	5.703970e-06	6	2.678510e-04	1.944200e-05	6	false	GAMG	8.550570e-04	5.306570e-06	6	true
3.065         	smoothSolver	8.421510e-05	5.703740e-06	6	2.677980e-04	1.942790e-05	6	false	GAMG	8.556410e-04	5.343210e-06	6	true
3.07          	smoothSolver	8.421740e-05	5.704070e-06	6	2.676500e-04	1.941400e-05	6	false	GAMG	8.560540e-04	5.385440e-06	6	true
3.075         	smoothSolver	8.423400e-05	5.704420e-06	6	2.674110e-04	1.939840e-05	6	false	GAMG	8.560260e-04	5.422190e-06	6	true
3.08          	smoothSolver	8.425130e-05	5.705070e-06	6	2.670040e-04	1.938350e-05	6	false	GAMG	8.557590e-04	5.451600e-06	6	true
3.085         	smoothSolver	8.427740e-05	5.705740e-06	6	2.667180e-04	1.937020e-05	6	false	GAMG	8.556730e-04	5.475480e-06	6	true
3.09          	smoothSolver	8.429760e-05	5.706570e-06	6	2.664780e-04	1.935930e-05	6	false	GAMG	8.557580e-04	5.491000e-06	6	true
3.095         	smoothSolver	8.432210e-05	5.707550e-06	6	2.662290e-04	1.934830e-05	6	false	GAMG	8.561970e-04	5.499100e-06	6	true
3.1           	smoothSolver	8.435040e-05	5.708640e-06	6	2.659670e-04	1.933750e-05	6	false	GAMG	8.560890e-04	5.502160e-06	6	true
3.105         	smoothSolver	8.437930e-05	5.709780e-06	6	2.657740e-04	1.932520e-05	6	false	GAMG	8.556930e-04	5.511860e-06	6	true
3.11          	smoothSolver	8.440660e-05	5.711180e-06	6	2.655180e-04	1.931180e-05	6	false	GAMG	8.552690e-04	5.516620e-06	6	true
3.115         	smoothSolver	8.443160e-05	5.712550e-06	6	2.653240e-04	1.929910e-05	6	false	GAMG	8.547560e-04	5.516260e-06	6	true
3.12          	smoothSolver	8.445750e-05	5.713610e-06	6	2.651360e-04	1.928420e-05	6	false	GAMG	8.538560e-04	5.515740e-06	6	true
3.125         	smoothSolver	8.447890e-05	5.714300e-06	6	2.648900e-04	1.926550e-05	6	false	GAMG	8.527170e-04	5.509610e-06	6	true
3.13          	smoothSolver	8.450360e-05	5.714710e-06	6	2.646340e-04	1.924480e-05	6	false	GAMG	8.510850e-04	5.491270e-06	6	true
3.135         	smoothSolver	8.453040e-05	5.714940e-06	6	2.643740e-04	1.922520e-05	6	false	GAMG	8.500380e-04	5.463460e-06	6	true
3.14          	smoothSolver	8.455320e-05	5.714850e-06	6	2.641130e-04	1.920580e-05	6	false	GAMG	8.486750e-04	5.441820e-06	6	true
3.145         	smoothSolver	8.457770e-05	5.714680e-06	6	2.633940e-04	1.917860e-05	6	false	GAMG	8.440340e-04	5.409940e-06	6	true
3.15          	smoothSolver	8.460860e-05	5.714920e-06	6	2.629130e-04	1.915720e-05	6	false	GAMG	8.397630e-04	5.374220e-06	6	true
3.155         	smoothSolver	8.463620e-05	5.715080e-06	6	2.625780e-04	1.913330e-05	6	false	GAMG	8.360850e-04	5.347330e-06	6	true
3.16          	smoothSolver	8.466710e-05	5.715370e-06	6	2.624720e-04	1.910840e-05	6	false	GAMG	8.345480e-04	5.317010e-06	6	true
3.165         	smoothSolver	8.470080e-05	5.715760e-06	6	2.620850e-04	1.908120e-05	6	false	GAMG	8.323290e-04	5.296520e-06	6	true
3.17          	smoothSolver	8.472890e-05	5.716290e-06	6	2.617770e-04	1.905540e-05	6	false	GAMG	8.304040e-04	5.275860e-06	6	true
3.175         	smoothSolver	8.475920e-05	5.716900e-06	6	2.615450e-04	1.902840e-05	6	false	GAMG	8.285710e-04	5.263320e-06	6	true
3.18          	smoothSolver	8.478220e-05	5.717500e-06	6	2.613110e-04	1.900050e-05	6	false	GAMG	8.269600e-04	5.254740e-06	6	true
3.185         	smoothSolver	8.479700e-05	5.717950e-06	6	2.610790e-04	1.897630e-05	6	false	GAMG	8.253410e-04	5.254140e-06	6	true
3.19          	smoothSolver	8.480990e-05	5.718270e-06	6	2.608720e-04	1.895300e-05	6	false	GAMG	8.246670e-04	5.257530e-06	6	true
3.195         	smoothSolver	8.482200e-05	5.718460e-06	6	2.605880e-04	1.893070e-05	6	false	GAMG	8.243560e-04	5.255820e-06	6	true
3.2           	smoothSolver	8.483140e-05	5.718420e-06	6	2.601810e-04	1.890810e-05	6	false	GAMG	8.230050e-04	5.252970e-06	6	true
3.205         	smoothSolver	8.484410e-05	5.717980e-06	6	2.598230e-04	1.888570e-05	6	false	GAMG	8.214910e-04	5.255930e-06	6	true
3.21          	smoothSolver	8.484800e-05	5.717130e-06	6	2.594890e-04	1.886210e-05	6	false	GAMG	8.198240e-04	5.267010e-06	6	true
3.215         	smoothSolver	8.484900e-05	5.716120e-06	6	2.592040e-04	1.883690e-05	6	false	GAMG	8.193660e-04	5.281870e-06	6	true
3.22          	smoothSolver	8.484660e-05	5.714970e-06	6	2.589120e-04	1.880990e-05	6	false	GAMG	8.185940e-04	5.301510e-06	6	true
3.225         	smoothSolver	8.484620e-05	5.713610e-06	6	2.585980e-04	1.878150e-05	6	false	GAMG	8.181110e-04	5.320620e-06	6	true
3.23          	smoothSolver	8.484650e-05	5.711900e-06	6	2.582400e-04	1.875140e-05	6	false	GAMG	8.179100e-04	5.328770e-06	6	true
3.235         	smoothSolver	8.484740e-05	5.709840e-06	6	2.578510e-04	1.872070e-05	6	false	GAMG	8.174040e-04	5.325860e-06	6	true
3.24          	smoothSolver	8.484250e-05	5.707530e-06	6	2.573960e-04	1.868920e-05	6	false	GAMG	8.166710e-04	5.310660e-06	6	true
3.245         	smoothSolver	8.483170e-05	5.705010e-06	6	2.569050e-04	1.865700e-05	6	false	GAMG	8.154490e-04	5.290190e-06	6	true
3.25          	smoothSolver	8.481470e-05	5.702300e-06	6	2.564530e-04	1.862540e-05	6	false	GAMG	8.131410e-04	5.264840e-06	6	true
3.255         	smoothSolver	8.479100e-05	5.699520e-06	6	2.561380e-04	1.859460e-05	6	false	GAMG	8.109840e-04	5.234550e-06	6	true
3.26          	smoothSolver	8.476050e-05	5.696700e-06	6	2.558370e-04	1.856510e-05	6	false	GAMG	8.093960e-04	5.208280e-06	6	true
3.265         	smoothSolver	8.472540e-05	5.693760e-06	6	2.553920e-04	1.853360e-05	6	false	GAMG	8.070200e-04	5.179240e-06	6	true
3.27          	smoothSolver	8.468330e-05	5.690480e-06	6	2.547750e-04	1.850180e-05	6	false	GAMG	8.033070e-04	5.157690e-06	6	true
3.275         	smoothSolver	8.464770e-05	5.687050e-06	6	2.541710e-04	1.847150e-05	6	false	GAMG	7.996880e-04	5.150340e-06	6	true
3.28          	smoothSolver	8.461210e-05	5.683360e-06	6	2.535680e-04	1.844270e-05	6	false	GAMG	7.967630e-04	5.151600e-06	6	true
3.285         	smoothSolver	8.457670e-05	5.679560e-06	6	2.530640e-04	1.841290e-05	6	false	GAMG	7.944780e-04	5.149000e-06	6	true
3.29          	smoothSolver	8.454130e-05	5.675740e-06	6	2.525640e-04	1.838280e-05	6	false	GAMG	7.923920e-04	5.142140e-06	6	true
3.295         	smoothSolver	8.450200e-05	5.671890e-06	6	2.520600e-04	1.834990e-05	6	false	GAMG	7.900330e-04	5.146880e-06	6	true
