# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
2.91          	smoothSolver	1.552670e-04	1.061810e-05	6	1.766750e-04	1.272500e-05	6	false	GAMG	1.103590e-03	8.970320e-06	5	true
2.915         	smoothSolver	1.550570e-04	1.060310e-05	6	1.763660e-04	1.270280e-05	6	false	GAMG	1.100020e-03	8.955750e-06	5	true
2.92          	smoothSolver	1.548690e-04	1.058850e-05	6	1.760880e-04	1.268100e-05	6	false	GAMG	1.097610e-03	8.939740e-06	5	true
2.925         	smoothSolver	1.546690e-04	1.057350e-05	6	1.757980e-04	1.266080e-05	6	false	GAMG	1.095690e-03	8.925140e-06	5	true
2.93          	smoothSolver	1.544600e-04	1.055830e-05	6	1.754810e-04	1.264040e-05	6	false	GAMG	1.093780e-03	8.909890e-06	5	true
2.935         	smoothSolver	1.542460e-04	1.054280e-05	6	1.751480e-04	1.261950e-05	6	false	GAMG	1.091370e-03	8.890710e-06	5	true
2.94          	smoothSolver	1.540260e-04	1.052710e-05	6	1.748200e-04	1.259850e-05	6	false	GAMG	1.088780e-03	8.870520e-06	5	true
2.945         	smoothSolver	1.538080e-04	1.051120e-05	6	1.745470e-04	1.257670e-05	6	false	GAMG	1.086250e-03	8.850400e-06	5	true
2.95          	smoothSolver	1.536010e-04	1.049540e-05	6	1.741940e-04	1.255320e-05	6	false	GAMG	1.084260e-03	8.837820e-06	5	true
2.955         	smoothSolver	1.534010e-04	1.047980e-05	6	1.738810e-04	1.252940e-05	6	false	GAMG	1.082790e-03	8.840210e-06	5	true
2.96          	smoothSolver	1.532130e-04	1.046470e-05	6	1.736050e-04	1.250480e-05	6	false	GAMG	1.082030e-03	8.839340e-06	5	true
2.965         	smoothSolver	1.529960e-04	1.044830e-05	6	1.733180e-04	1.247930e-05	6	false	GAMG	1.080470e-03	8.845500e-06	5	true
2.97          	smoothSolver	1.527850e-04	1.043220e-05	6	1.730830e-04	1.245310e-05	6	false	GAMG	1.080500e-03	8.836930e-06	5	true
2.975         	smoothSolver	1.525850e-04	1.041610e-05	6	1.729330e-04	1.242970e-05	6	false	GAMG	1.081020e-03	8.836050e-06	5	true
2.98          	smoothSolver	1.523880e-04	1.040000e-05	6	1.727520e-04	1.240670e-05	6	false	GAMG	1.080930e-03	8.843810e-06	5	true
2.985         	smoothSolver	1.521880e-04	1.038390e-05	6	1.724940e-04	1.238540e-05	6	false	GAMG	1.080830e-03	8.843630e-06	5	true
2.99          	smoothSolver	1.519860e-04	1.036820e-05	6	1.722130e-04	1.236250e-05	6	false	GAMG	1.079950e-03	8.836670e-06	5	true
2.995         	smoothSolver	1.517970e-04	1.035360e-05	6	1.719060e-04	1.233880e-05	6	false	GAMG	1.078250e-03	8.819950e-06	5	true
3             	smoothSolver	1.515940e-04	1.033880e-05	6	1.715970e-04	1.231380e-05	6	false	GAMG	1.075640e-03	8.789830e-06	5	true
3.005         	smoothSolver	1.514060e-04	1.032340e-05	6	1.713250e-04	1.228960e-05	6	false	GAMG	1.073620e-03	8.767850e-06	5	true
3.01          	smoothSolver	1.512170e-04	1.030790e-05	6	1.710710e-04	1.226630e-05	6	false	GAMG	1.073220e-03	8.750240e-06	5	true
3.015         	smoothSolver	1.510220e-04	1.029220e-05	6	1.707610e-04	1.224360e-05	6	false	GAMG	1.073610e-03	8.741520e-06	5	true
3.02          	smoothSolver	1.508340e-04	1.027650e-05	6	1.705190e-04	1.222170e-05	6	false	GAMG	1.073050e-03	8.731960e-06	5	true
3.025         	smoothSolver	1.506380e-04	1.026070e-05	6	1.702190e-04	1.219870e-05	6	false	GAMG	1.071900e-03	8.720850e-06	5	true
3.03          	smoothSolver	1.504690e-04	1.024460e-05	6	1.698930e-04	1.217660e-05	6	false	GAMG	1.070730e-03	8.723300e-06	5	true
3.035         	smoothSolver	1.503000e-04	1.022850e-05	6	1.695490e-04	1.215490e-05	6	false	GAMG	1.068720e-03	8.728050e-06	5	true
3.04          	smoothSolver	1.500880e-04	1.021210e-05	6	1.691260e-04	1.213080e-05	6	false	GAMG	1.065790e-03	8.728520e-06	5	true
3.045         	smoothSolver	1.498870e-04	1.019550e-05	6	1.687790e-04	1.210630e-05	6	false	GAMG	1.062830e-03	8.731560e-06	5	true
3.05          	smoothSolver	1.496810e-04	1.017890e-05	6	1.684800e-04	1.208130e-05	6	false	GAMG	1.059630e-03	8.731820e-06	5	true
3.055         	smoothSolver	1.494570e-04	1.016230e-05	6	1.681410e-04	1.205620e-05	6	false	GAMG	1.056970e-03	8.739600e-06	5	true
3.06          	smoothSolver	1.492620e-04	1.014590e-05	6	1.677990e-04	1.203050e-05	6	false	GAMG	1.054570e-03	8.732040e-06	5	true
3.065         	smoothSolver	1.490300e-04	1.012940e-05	6	1.674690e-04	1.200480e-05	6	false	GAMG	1.052020e-03	8.716750e-06	5	true
3.07          	smoothSolver	1.487510e-04	1.011270e-05	6	1.671450e-04	1.197960e-05	6	false	GAMG	1.049140e-03	8.696960e-06	5	true
3.075         	smoothSolver	1.485080e-04	1.009650e-05	6	1.668250e-04	1.195520e-05	6	false	GAMG	1.045660e-03	8.669180e-06	5	true
3.08          	smoothSolver	1.482650e-04	1.008030e-05	6	1.664960e-04	1.193130e-05	6	false	GAMG	1.043030e-03	8.651370e-06	5	true
3.085         	smoothSolver	1.480280e-04	1.006380e-05	6	1.661860e-04	1.190840e-05	6	false	GAMG	1.043870e-03	8.637910e-06	5	true
3.09          	smoothSolver	1.478170e-04	1.004710e-05	6	1.658330e-04	1.188570e-05	6	false	GAMG	1.043030e-03	8.614830e-06	5	true
3.095         	smoothSolver	1.476090e-04	1.003070e-05	6	1.654520e-04	1.186220e-05	6	false	GAMG	1.041350e-03	8.598880e-06	5	true
3.1           	smoothSolver	1.473860e-04	1.001390e-05	6	1.651320e-04	1.183870e-05	6	false	GAMG	1.039090e-03	8.596280e-06	5	true
3.105         	smoothSolver	1.471740e-04	9.997250e-06	6	1.648440e-04	1.181510e-05	6	false	GAMG	1.036570e-03	8.602990e-06	5	true
3.11          	smoothSolver	1.469580e-04	9.980970e-06	6	1.645600e-04	1.179180e-05	6	false	GAMG	1.033990e-03	8.599010e-06	5	true
3.115         	smoothSolver	1.467440e-04	9.964980e-06	6	1.642700e-04	1.176690e-05	6	false	GAMG	1.031530e-03	8.593870e-06	5	true
3.12          	smoothSolver	1.465110e-04	9.949260e-06	6	1.639460e-04	1.174150e-05	6	false	GAMG	1.028600e-03	8.588350e-06	5	true
3.125         	smoothSolver	1.462430e-04	9.933230e-06	6	1.636490e-04	1.171500e-05	6	false	GAMG	1.024790e-03	8.581780e-06	5	true
3.13          	smoothSolver	1.460320e-04	9.917330e-06	6	1.632820e-04	1.168690e-05	6	false	GAMG	1.021440e-03	8.566770e-06	5	true
3.135         	smoothSolver	1.458050e-04	9.901810e-06	6	1.629100e-04	1.165850e-05	6	false	GAMG	1.018750e-03	8.524200e-06	5	true
3.14          	smoothSolver	1.455970e-04	9.886330e-06	6	1.625740e-04	1.163240e-05	6	false	GAMG	1.016480e-03	8.491160e-06	5	true
3.145         	smoothSolver	1.454060e-04	9.870510e-06	6	1.622470e-04	1.160780e-05	6	false	GAMG	1.015210e-03	8.471600e-06	5	true
3.15          	smoothSolver	1.452210e-04	9.854660e-06	6	1.619210e-04	1.158310e-05	6	false	GAMG	1.014120e-03	8.461050e-06	5	true
3.155         	smoothSolver	1.450140e-04	9.838770e-06	6	1.616430e-04	1.155830e-05	6	false	GAMG	1.012750e-03	8.461320e-06	5	true
3.16          	smoothSolver	1.447620e-04	9.822590e-06	6	1.613520e-04	1.153410e-05	6	false	GAMG	1.010950e-03	8.463170e-06	5	true
3.165         	smoothSolver	1.445440e-04	9.806210e-06	6	1.610500e-04	1.150900e-05	6	false	GAMG	1.009840e-03	8.461710e-06	5	true
3.17          	smoothSolver	1.443240e-04	9.789380e-06	6	1.607100e-04	1.148270e-05	6	false	GAMG	1.008200e-03	8.448820e-06	5	true
3.175         	smoothSolver	1.440770e-04	9.772380e-06	6	1.604090e-04	1.145490e-05	6	false	GAMG	1.005530e-03	8.425660e-06	5	true
3.18          	smoothSolver	1.437990e-04	9.755220e-06	6	1.600130e-04	1.142600e-05	6	false	GAMG	1.001560e-03	8.407970e-06	5	true
3.185         	smoothSolver	1.435540e-04	9.738080e-06	6	1.596540e-04	1.139830e-05	6	false	GAMG	9.981290e-04	8.401900e-06	5	true
3.19          	smoothSolver	1.433310e-04	9.721050e-06	6	1.593170e-04	1.137030e-05	6	false	GAMG	9.951250e-04	8.386590e-06	5	true
3.195         	smoothSolver	1.431010e-04	9.703660e-06	6	1.589270e-04	1.134300e-05	6	false	GAMG	9.923760e-04	8.361730e-06	5	true
3.2           	smoothSolver	1.428860e-04	9.686610e-06	6	1.585990e-04	1.131560e-05	6	false	GAMG	9.896660e-04	8.323540e-06	5	true
3.205         	smoothSolver	1.426730e-04	9.669250e-06	6	1.582790e-04	1.129040e-05	6	false	GAMG	9.874450e-04	8.302750e-06	5	true
3.21          	smoothSolver	1.424450e-04	9.652310e-06	6	1.578660e-04	1.126450e-05	6	false	GAMG	9.837520e-04	8.272840e-06	5	true
3.215         	smoothSolver	1.422010e-04	9.634970e-06	6	1.575790e-04	1.123870e-05	6	false	GAMG	9.805870e-04	8.251040e-06	5	true
3.22          	smoothSolver	1.419550e-04	9.617460e-06	6	1.572270e-04	1.121280e-05	6	false	GAMG	9.764990e-04	8.228030e-06	5	true
3.225         	smoothSolver	1.416720e-04	9.599870e-06	6	1.568580e-04	1.118590e-05	6	false	GAMG	9.726520e-04	8.203330e-06	5	true
3.23          	smoothSolver	1.414180e-04	9.582570e-06	6	1.565450e-04	1.115860e-05	6	false	GAMG	9.691040e-04	8.189260e-06	5	true
3.235         	smoothSolver	1.411760e-04	9.564940e-06	6	1.561560e-04	1.113150e-05	6	false	GAMG	9.666340e-04	8.174780e-06	5	true
3.24          	smoothSolver	1.409240e-04	9.547520e-06	6	1.557420e-04	1.110430e-05	6	false	GAMG	9.634480e-04	8.161000e-06	5	true
3.245         	smoothSolver	1.406780e-04	9.529880e-06	6	1.552710e-04	1.107650e-05	6	false	GAMG	9.585710e-04	8.128750e-06	5	true
3.25          	smoothSolver	1.404440e-04	9.512780e-06	6	1.548550e-04	1.104860e-05	6	false	GAMG	9.539670e-04	8.077360e-06	5	true
3.255         	smoothSolver	1.402350e-04	9.495600e-06	6	1.544760e-04	1.102160e-05	6	false	GAMG	9.502640e-04	8.038950e-06	5	true
3.26          	smoothSolver	1.400280e-04	9.478430e-06	6	1.541120e-04	1.099430e-05	6	false	GAMG	9.465180e-04	8.006310e-06	5	true
3.265         	smoothSolver	1.397940e-04	9.461390e-06	6	1.537300e-04	1.096750e-05	6	false	GAMG	9.425310e-04	7.973100e-06	5	true
3.27          	smoothSolver	1.395410e-04	9.444190e-06	6	1.533790e-04	1.094160e-05	6	false	GAMG	9.387900e-04	7.945280e-06	5	true
3.275         	smoothSolver	1.393350e-04	9.427010e-06	6	1.530080e-04	1.091540e-05	6	false	GAMG	9.363000e-04	7.914050e-06	5	true
3.28          	smoothSolver	1.391130e-04	9.409620e-06	6	1.526030e-04	1.088760e-05	6	false	GAMG	9.337740e-04	7.896200e-06	5	true
3.285         	smoothSolver	1.389030e-04	9.391880e-06	6	1.522090e-04	1.085890e-05	6	false	GAMG	9.308760e-04	7.877330e-06	5	true
3.29          	smoothSolver	1.386110e-04	9.373810e-06	6	1.518610e-04	1.083070e-05	6	false	GAMG	9.267990e-04	7.858200e-06	5	true
3.295         	smoothSolver	1.383690e-04	9.356290e-06	6	1.513180e-04	1.080150e-05	6	false	GAMG	9.234140e-04	7.841410e-06	5	true
3.3           	smoothSolver	1.381680e-04	9.339550e-06	6	1.508910e-04	1.077270e-05	6	false	GAMG	9.207050e-04	7.808500e-06	5	true
3.305         	smoothSolver	1.379550e-04	9.322380e-06	6	1.504890e-04	1.074360e-05	6	false	GAMG	9.186290e-04	7.787740e-06	5	true
3.31          	smoothSolver	1.377270e-04	9.304550e-06	6	1.501200e-04	1.071300e-05	6	false	GAMG	9.169120e-04	7.772500e-06	5	true
3.315         	smoothSolver	1.374920e-04	9.286320e-06	6	1.497450e-04	1.068190e-05	6	false	GAMG	9.149240e-04	7.763510e-06	5	true
3.32          	smoothSolver	1.372290e-04	9.267890e-06	6	1.493520e-04	1.065050e-05	6	false	GAMG	9.124250e-04	7.743100e-06	5	true
3.325         	smoothSolver	1.369240e-04	9.249280e-06	6	1.489850e-04	1.061900e-05	6	false	GAMG	9.084270e-04	7.706880e-06	5	true
3.33          	smoothSolver	1.366470e-04	9.230700e-06	6	1.485160e-04	1.058600e-05	6	false	GAMG	9.046780e-04	7.681380e-06	5	true
3.335         	smoothSolver	1.363940e-04	9.211900e-06	6	1.480790e-04	1.055250e-05	6	false	GAMG	9.014950e-04	7.654300e-06	5	true
3.34          	smoothSolver	1.361360e-04	9.193130e-06	6	1.476380e-04	1.051850e-05	6	false	GAMG	8.985370e-04	7.633610e-06	5	true
3.345         	smoothSolver	1.358740e-04	9.174480e-06	6	1.471690e-04	1.048440e-05	6	false	GAMG	8.956770e-04	7.619290e-06	5	true
3.35          	smoothSolver	1.356500e-04	9.155740e-06	6	1.467990e-04	1.045090e-05	6	false	GAMG	8.936490e-04	7.613430e-06	5	true
3.355         	smoothSolver	1.354080e-04	9.137090e-06	6	1.463350e-04	1.041840e-05	6	false	GAMG	8.916350e-04	7.596040e-06	5	true
3.36          	smoothSolver	1.351040e-04	9.117760e-06	6	1.458140e-04	1.038470e-05	6	false	GAMG	8.880420e-04	7.573280e-06	5	true
3.365         	smoothSolver	1.348390e-04	9.098240e-06	6	1.453190e-04	1.035080e-05	6	false	GAMG	8.844720e-04	7.540410e-06	5	true
3.37          	smoothSolver	1.345960e-04	9.078890e-06	6	1.448540e-04	1.031790e-05	6	false	GAMG	8.811770e-04	7.514080e-06	5	true
3.375         	smoothSolver	1.343540e-04	9.059610e-06	6	1.444080e-04	1.028600e-05	6	false	GAMG	8.786420e-04	7.499460e-06	5	true
3.38          	smoothSolver	1.341100e-04	9.039970e-06	6	1.439900e-04	1.025390e-05	6	false	GAMG	8.762070e-04	7.485330e-06	5	true
3.385         	smoothSolver	1.338270e-04	9.020710e-06	6	1.436680e-04	1.022150e-05	6	false	GAMG	8.723790e-04	7.467900e-06	5	true
3.39          	smoothSolver	1.335630e-04	9.000910e-06	6	1.430890e-04	1.018870e-05	6	false	GAMG	8.699570e-04	7.429770e-06	5	true
3.395         	smoothSolver	1.332840e-04	8.980580e-06	6	1.425930e-04	1.015520e-05	6	false	GAMG	8.687750e-04	7.426890e-06	5	true
3.4           	smoothSolver	1.329790e-04	8.960780e-06	6	1.421470e-04	1.011980e-05	6	false	GAMG	8.667160e-04	7.407130e-06	5	true
3.405         	smoothSolver	1.326700e-04	8.941040e-06	6	1.417340e-04	1.008530e-05	6	false	GAMG	8.645690e-04	7.375240e-06	5	true
3.41          	smoothSolver	1.323910e-04	8.920650e-06	6	1.412180e-04	1.004980e-05	6	false	GAMG	8.620840e-04	7.358730e-06	5	true
3.415         	smoothSolver	1.321210e-04	8.900410e-06	6	1.407170e-04	1.001310e-05	6	false	GAMG	8.600690e-04	7.343990e-06	5	true
3.42          	smoothSolver	1.318610e-04	8.880080e-06	6	1.402000e-04	9.976370e-06	6	false	GAMG	8.582250e-04	7.327930e-06	5	true
3.425         	smoothSolver	1.315910e-04	8.859680e-06	6	1.397780e-04	9.939600e-06	6	false	GAMG	8.552010e-04	7.299580e-06	5	true
3.43          	smoothSolver	1.313150e-04	8.839630e-06	6	1.392580e-04	9.903270e-06	6	false	GAMG	8.515550e-04	7.267100e-06	5	true
3.435         	smoothSolver	1.310430e-04	8.819470e-06	6	1.387890e-04	9.867600e-06	6	false	GAMG	8.484640e-04	7.248010e-06	5	true
3.44          	smoothSolver	1.307710e-04	8.798980e-06	6	1.383020e-04	9.832720e-06	6	false	GAMG	8.453510e-04	7.234250e-06	5	true
3.445         	smoothSolver	1.305030e-04	8.778150e-06	6	1.377540e-04	9.797430e-06	6	false	GAMG	8.421870e-04	7.221550e-06	5	true
3.45          	smoothSolver	1.302010e-04	8.757370e-06	6	1.372440e-04	9.761830e-06	6	false	GAMG	8.385140e-04	7.202310e-06	5	true
3.455         	smoothSolver	1.298940e-04	8.736610e-06	6	1.367530e-04	9.726390e-06	6	false	GAMG	8.345770e-04	7.174370e-06	5	true
3.46          	smoothSolver	1.296100e-04	8.715710e-06	6	1.363340e-04	9.691750e-06	6	false	GAMG	8.312190e-04	7.136480e-06	5	true
3.465         	smoothSolver	1.293390e-04	8.694760e-06	6	1.358000e-04	9.656180e-06	6	false	GAMG	8.273470e-04	7.113170e-06	5	true
3.47          	smoothSolver	1.290840e-04	8.674110e-06	6	1.354020e-04	9.620460e-06	6	false	GAMG	8.239500e-04	7.098920e-06	5	true
3.475         	smoothSolver	1.288370e-04	8.653070e-06	6	1.348880e-04	9.584460e-06	6	false	GAMG	8.206900e-04	7.082270e-06	5	true
3.48          	smoothSolver	1.285860e-04	8.632090e-06	6	1.343550e-04	9.548220e-06	6	false	GAMG	8.177480e-04	7.055390e-06	5	true
3.485         	smoothSolver	1.282640e-04	8.610930e-06	6	1.338740e-04	9.511820e-06	6	false	GAMG	8.146280e-04	7.027260e-06	5	true
3.49          	smoothSolver	1.279730e-04	8.589920e-06	6	1.334600e-04	9.475960e-06	6	false	GAMG	8.109210e-04	6.982340e-06	5	true
3.495         	smoothSolver	1.276890e-04	8.568780e-06	6	1.330290e-04	9.440410e-06	6	false	GAMG	8.076830e-04	6.947720e-06	5	true
3.5           	smoothSolver	1.274060e-04	8.547480e-06	6	1.324880e-04	9.405020e-06	6	false	GAMG	8.053890e-04	6.929350e-06	5	true
3.505         	smoothSolver	1.271310e-04	8.526110e-06	6	1.320430e-04	9.369610e-06	6	false	GAMG	8.033340e-04	6.916920e-06	5	true
3.51          	smoothSolver	1.268490e-04	8.504800e-06	6	1.316310e-04	9.335760e-06	6	false	GAMG	8.013240e-04	6.913890e-06	5	true
3.515         	smoothSolver	1.265830e-04	8.483380e-06	6	1.312940e-04	9.303800e-06	6	false	GAMG	8.004120e-04	6.918120e-06	5	true
3.52          	smoothSolver	1.263120e-04	8.462170e-06	6	1.308730e-04	9.271090e-06	6	false	GAMG	7.972710e-04	6.883230e-06	5	true
3.525         	smoothSolver	1.260280e-04	8.440790e-06	6	1.303760e-04	9.238230e-06	6	false	GAMG	7.939440e-04	6.864380e-06	5	true
3.53          	smoothSolver	1.256800e-04	8.419410e-06	6	1.299460e-04	9.204770e-06	6	false	GAMG	7.893620e-04	6.837390e-06	5	true
3.535         	smoothSolver	1.253650e-04	8.397990e-06	6	1.295050e-04	9.171280e-06	6	false	GAMG	7.847710e-04	6.823250e-06	5	true
3.54          	smoothSolver	1.250780e-04	8.376640e-06	6	1.291190e-04	9.136780e-06	6	false	GAMG	7.808340e-04	6.812430e-06	5	true
3.545         	smoothSolver	1.248470e-04	8.355590e-06	6	1.285900e-04	9.100540e-06	6	false	GAMG	7.784160e-04	6.804160e-06	5	true
3.55          	smoothSolver	1.246050e-04	8.334660e-06	6	1.281550e-04	9.064570e-06	6	false	GAMG	7.769360e-04	6.784480e-06	5	true
3.555         	smoothSolver	1.243330e-04	8.313520e-06	6	1.278130e-04	9.028150e-06	6	false	GAMG	7.754920e-04	6.760870e-06	5	true
3.56          	smoothSolver	1.240570e-04	8.292440e-06	6	1.274010e-04	8.991710e-06	6	false	GAMG	7.740850e-04	6.738340e-06	5	true
3.565         	smoothSolver	1.237800e-04	8.271110e-06	6	1.269750e-04	8.956320e-06	6	false	GAMG	7.721640e-04	6.718410e-06	5	true
3.57          	smoothSolver	1.234940e-04	8.249730e-06	6	1.264740e-04	8.920130e-06	6	false	GAMG	7.681420e-04	6.675400e-06	5	true
3.575         	smoothSolver	1.231990e-04	8.228290e-06	6	1.261720e-04	8.884460e-06	6	false	GAMG	7.648280e-04	6.646250e-06	5	true
3.58          	smoothSolver	1.229040e-04	8.206640e-06	6	1.255370e-04	8.847640e-06	6	false	GAMG	7.604890e-04	6.610180e-06	5	true
3.585         	smoothSolver	1.225990e-04	8.184970e-06	6	1.250840e-04	8.811560e-06	6	false	GAMG	7.567230e-04	6.590120e-06	5	true
3.59          	smoothSolver	1.223050e-04	8.163590e-06	6	1.246300e-04	8.775170e-06	6	false	GAMG	7.535810e-04	6.576410e-06	5	true
3.595         	smoothSolver	1.220300e-04	8.141950e-06	6	1.240620e-04	8.736540e-06	6	false	GAMG	7.510050e-04	6.562610e-06	5	true
3.6           	smoothSolver	1.217530e-04	8.120740e-06	6	1.234980e-04	8.698310e-06	6	false	GAMG	7.501240e-04	6.546410e-06	5	true
3.605         	smoothSolver	1.214780e-04	8.100430e-06	6	1.231490e-04	8.660750e-06	6	false	GAMG	7.516340e-04	6.543620e-06	5	true
3.61          	smoothSolver	1.212340e-04	8.080400e-06	6	1.226320e-04	8.624200e-06	6	false	GAMG	7.523770e-04	6.529520e-06	5	true
3.615         	smoothSolver	1.209870e-04	8.060330e-06	6	1.222280e-04	8.589740e-06	6	false	GAMG	7.526610e-04	6.516350e-06	5	true
3.62          	smoothSolver	1.207660e-04	8.039930e-06	6	1.219060e-04	8.555530e-06	6	false	GAMG	7.527230e-04	6.510050e-06	5	true
3.625         	smoothSolver	1.205120e-04	8.019120e-06	6	1.215450e-04	8.521290e-06	6	false	GAMG	7.527720e-04	6.500310e-06	5	true
3.63          	smoothSolver	1.201910e-04	7.997800e-06	6	1.210580e-04	8.487660e-06	6	false	GAMG	7.518050e-04	6.489820e-06	5	true
3.635         	smoothSolver	1.199110e-04	7.976810e-06	6	1.206560e-04	8.454790e-06	6	false	GAMG	7.512970e-04	6.485590e-06	5	true
3.64          	smoothSolver	1.196620e-04	7.956440e-06	6	1.202590e-04	8.421790e-06	6	false	GAMG	7.513050e-04	6.473170e-06	5	true
3.645         	smoothSolver	1.194090e-04	7.935010e-06	6	1.198490e-04	8.387000e-06	6	false	GAMG	7.521940e-04	6.461300e-06	5	true
3.65          	smoothSolver	1.191530e-04	7.913700e-06	6	1.194910e-04	8.352570e-06	6	false	GAMG	7.533190e-04	6.444810e-06	5	true
3.655         	smoothSolver	1.188900e-04	7.892260e-06	6	1.191120e-04	8.317370e-06	6	false	GAMG	7.545530e-04	6.426650e-06	5	true
3.66          	smoothSolver	1.186190e-04	7.870600e-06	6	1.187050e-04	8.281400e-06	6	false	GAMG	7.540080e-04	6.396880e-06	5	true
3.665         	smoothSolver	1.183120e-04	7.848870e-06	6	1.182740e-04	8.244010e-06	6	false	GAMG	7.515470e-04	6.336360e-06	5	true
3.67          	smoothSolver	1.180210e-04	7.827020e-06	6	1.179230e-04	8.208450e-06	6	false	GAMG	7.491660e-04	6.304980e-06	5	true
3.675         	smoothSolver	1.177460e-04	7.805160e-06	6	1.175530e-04	8.173360e-06	6	false	GAMG	7.464320e-04	6.286710e-06	5	true
3.68          	smoothSolver	1.174730e-04	7.783110e-06	6	1.170650e-04	8.136980e-06	6	false	GAMG	7.435390e-04	6.273560e-06	5	true
3.685         	smoothSolver	1.171880e-04	7.760740e-06	6	1.166950e-04	8.100270e-06	6	false	GAMG	7.409410e-04	6.262550e-06	5	true
3.69          	smoothSolver	1.168950e-04	7.738060e-06	6	1.161680e-04	8.062340e-06	6	false	GAMG	7.375940e-04	6.256320e-06	5	true
3.695         	smoothSolver	1.165880e-04	7.715290e-06	6	1.156060e-04	8.024310e-06	6	false	GAMG	7.338740e-04	6.247760e-06	5	true
3.7           	smoothSolver	1.162820e-04	7.693350e-06	6	1.151020e-04	7.985690e-06	6	false	GAMG	7.305060e-04	6.233910e-06	5	true
3.705         	smoothSolver	1.160040e-04	7.669820e-06	6	1.146430e-04	7.949290e-06	6	false	GAMG	7.298630e-04	6.241540e-06	5	true
3.71          	smoothSolver	1.157100e-04	7.646590e-06	6	1.142370e-04	7.910620e-06	6	false	GAMG	7.296100e-04	6.237140e-06	5	true
3.715         	smoothSolver	1.154060e-04	7.622790e-06	6	1.137400e-04	7.871210e-06	6	false	GAMG	7.285480e-04	6.224700e-06	5	true
3.72          	smoothSolver	1.150670e-04	7.598600e-06	6	1.132280e-04	7.830890e-06	6	false	GAMG	7.252140e-04	6.200480e-06	5	true
3.725         	smoothSolver	1.147350e-04	7.574170e-06	6	1.127730e-04	7.792590e-06	6	false	GAMG	7.214340e-04	6.189770e-06	5	true
3.73          	smoothSolver	1.144370e-04	7.549670e-06	6	1.123340e-04	7.755250e-06	6	false	GAMG	7.181300e-04	6.192440e-06	5	true
3.735         	smoothSolver	1.141520e-04	7.525030e-06	6	1.118700e-04	7.717040e-06	6	false	GAMG	7.152320e-04	6.180370e-06	5	true
3.74          	smoothSolver	1.138890e-04	7.500390e-06	6	1.114130e-04	7.678420e-06	6	false	GAMG	7.127340e-04	6.140770e-06	5	true
3.745         	smoothSolver	1.136000e-04	7.475190e-06	6	1.109300e-04	7.640940e-06	6	false	GAMG	7.094290e-04	6.108560e-06	5	true
3.75          	smoothSolver	1.132840e-04	7.449620e-06	6	1.105200e-04	7.602660e-06	6	false	GAMG	7.068180e-04	6.081140e-06	5	true
3.755         	smoothSolver	1.129580e-04	7.423640e-06	6	1.101520e-04	7.562810e-06	6	false	GAMG	7.054170e-04	6.054390e-06	5	true
3.76          	smoothSolver	1.126280e-04	7.397240e-06	6	1.094470e-04	7.522120e-06	6	false	GAMG	7.032820e-04	6.022820e-06	5	true
3.765         	smoothSolver	1.123060e-04	7.370360e-06	6	1.087930e-04	7.480660e-06	6	false	GAMG	7.003490e-04	5.996810e-06	5	true
3.77          	smoothSolver	1.119780e-04	7.342890e-06	6	1.081920e-04	7.437550e-06	6	false	GAMG	6.966580e-04	5.974020e-06	5	true
3.775         	smoothSolver	1.116560e-04	7.315100e-06	6	1.076060e-04	7.392220e-06	6	false	GAMG	6.931990e-04	5.957640e-06	5	true
3.78          	smoothSolver	1.113150e-04	7.286850e-06	6	1.070540e-04	7.344890e-06	6	false	GAMG	6.897970e-04	5.932920e-06	5	true
3.785         	smoothSolver	1.109360e-04	7.257940e-06	6	1.064430e-04	7.296820e-06	6	false	GAMG	6.858980e-04	5.905800e-06	5	true
3.79          	smoothSolver	1.105650e-04	7.228660e-06	6	1.058140e-04	7.247320e-06	6	false	GAMG	6.818920e-04	5.883510e-06	5	true
3.795         	smoothSolver	1.102430e-04	7.199280e-06	6	1.052320e-04	7.198290e-06	6	false	GAMG	6.791300e-04	5.869910e-06	5	true
3.8           	smoothSolver	1.099250e-04	7.169260e-06	6	1.046460e-04	7.147390e-06	6	false	GAMG	6.782120e-04	5.856440e-06	5	true
3.805         	smoothSolver	1.095720e-04	7.138480e-06	6	1.040430e-04	7.095250e-06	6	false	GAMG	6.785010e-04	5.845060e-06	5	true
3.81          	smoothSolver	1.092070e-04	7.107130e-06	6	1.034440e-04	7.043090e-06	6	false	GAMG	6.783950e-04	5.824210e-06	5	true
3.815         	smoothSolver	1.088390e-04	7.075370e-06	6	1.028490e-04	6.990640e-06	6	false	GAMG	6.777810e-04	5.790000e-06	5	true
3.82          	smoothSolver	1.084500e-04	7.042940e-06	6	1.022170e-04	6.937980e-06	6	false	GAMG	6.767200e-04	5.769820e-06	5	true
3.825         	smoothSolver	1.080410e-04	7.009800e-06	6	1.015660e-04	6.885400e-06	6	false	GAMG	6.754330e-04	5.752100e-06	5	true
3.83          	smoothSolver	1.076390e-04	6.975900e-06	6	1.009420e-04	6.833500e-06	6	false	GAMG	6.741610e-04	5.727880e-06	5	true
